Word		Original_feature		Predicted_feature
-		UNK		UNK
मंत्र		sg		sg
के		sg		sg
समर्थन		sg		sg
पर		UNK		sg
केंद्रीय		sg		sg
मंत्री		sg		sg
का		sg		sg
इस्तीफा		sg		sg
माँग		sg		sg
लेने		any		sg
वाले		sg		sg
राजद		sg		sg
सुप्रीमो		sg		sg
लालू		sg		sg
प्रसाद		sg		sg
यादव		sg		sg
को		UNK		sg
अब		UNK		sg
इस		sg		sg
विद्या		sg		sg
से		UNK		sg
परेहज		sg		sg
नहीं		UNK		sg
रहा		sg		sg
।		UNK		UNK
वजह		sg		sg
यह		sg		sg
नहीं		UNK		sg
NULL		UNK		UNK
कि		UNK		sg
लालू		sg		sg
की		sg		sg
एकदम		UNK		sg
से		UNK		sg
तंत्र		sg		sg
-		UNK		UNK
मंत्र		sg		sg
में		UNK		UNK
आस्था		sg		sg
पैदा		any		sg
हो		sg		UNK
गई		sg		sg
है		sg		sg
।		UNK		UNK
हुआ		sg		sg
यह		sg		sg
कि		UNK		sg
एक		any		sg
पूर्व		any		sg
केंद्रीय		sg		sg
मंत्री		sg		sg
भाजपा		sg		sg
छोड़कर		any		sg
लालू		sg		sg
की		sg		sg
पार्टी		sg		sg
में		UNK		UNK
आ		sg		UNK
गए		sg		sg
।		UNK		UNK
लालू		sg		sg
अब		UNK		sg
निश्चिंत		any		sg
हैं		sg		sg
कि		UNK		sg
ओझा		sg		sg
-		UNK		UNK
गुनी		sg		sg
को		UNK		sg
लामबंद		any		sg
करने		sg		sg
की		sg		sg
संजय		sg		sg
पासवान		sg		sg
की		sg		sg
मुहिम		sg		sg
से		UNK		sg
राजद		sg		sg
को		UNK		sg
नुकसान		sg		sg
नहीं		UNK		sg
होगा		sg		sg
।		UNK		UNK
उन्हें		sg		sg
अब		UNK		sg
इसके		sg		sg
पीछे		sg		sg
राष्ट्रीय		sg		sg
स्वयं		sg		sg
-		UNK		UNK
सेवक		sg		sg
संघ		sg		sg
की		sg		sg
साजिश		sg		sg
दिखना		any		sg
भी		UNK		sg
बंद		any		sg
हो		sg		UNK
गई		sg		sg
है		sg		sg
।		UNK		UNK
अपनी		sg		sg
नई		sg		sg
भूमिका		sg		sg
में		UNK		UNK
पासवान		sg		sg
दोहरे		sg		sg
उत्साह		sg		sg
के		UNK		sg
साथ		sg		sg
तंत्र		sg		sg
-		UNK		UNK
मंत्र		sg		sg
को		UNK		sg
'		UNK		UNK
वाजिब		sg		sg
'		UNK		UNK
मान्यता		sg		sg
दिलाने		any		sg
में		UNK		UNK
जुट		sg		sg
गए		sg		sg
हैं		sg		sg
।		UNK		UNK
NULL		UNK		UNK
साल		sg		sg
भर		UNK		sg
भी		UNK		sg
नहीं		UNK		sg
हुआ		sg		sg
है		sg		sg
जब		UNK		sg
संजय		sg		sg
पासवान		sg		sg
ने		UNK		sg
बिहार		sg		sg
में		UNK		UNK
ओझा		sg		sg
-		UNK		UNK
गुनी		sg		sg
का		sg		sg
सम्मेलन		sg		sg
कराकर		any		sg
राजद		sg		sg
सुप्रीमो		sg		sg
की		sg		sg
नाराजगी		sg		sg
मोल		sg		sg
ले		sg		sg
ली		sg		sg
थी		sg		sg
।		UNK		UNK
पासवान		sg		sg
उस		sg		sg
वक्त		sg		sg
केंद्र		sg		sg
में		UNK		UNK
मानव		sg		sg
संसाधन		sg		sg
विकास		sg		sg
राज्य		sg		sg
मंत्री		sg		sg
थे		sg		sg
और		UNK		sg
भाजपा		sg		sg
को		UNK		sg
उनमें		sg		sg
काफी		UNK		sg
संभावना		sg		sg
नज़र		sg		sg
आ		sg		UNK
रही		sg		sg
थी		sg		sg
।		UNK		UNK
यहाँ		UNK		sg
तक		UNK		sg
कि		UNK		sg
संजय		sg		sg
पासवान		sg		sg
का		sg		sg
प्रदेश		sg		sg
भाजपा		sg		sg
अध्यक्ष		sg		sg
बनना		any		sg
भी		UNK		sg
तक़रीबन		UNK		sg
तय		any		sg
लग		sg		sg
रहा		sg		sg
था		sg		sg
।		UNK		UNK
ओझा		sg		sg
-		UNK		UNK
गुनी		sg		sg
की		sg		sg
उनकी		sg		sg
पैरोकारी		sg		sg
पर		UNK		sg
लालू		sg		sg
इस		sg		sg
क़दर		sg		sg
खफा		any		sg
हो		sg		UNK
गए		sg		sg
थे		sg		sg
कि		UNK		sg
उन्होंने		sg		sg
पासवान		sg		sg
को		UNK		sg
फौरन		UNK		sg
ही		UNK		sg
मंत्रिपरिषद		sg		sg
से		UNK		sg
निकालने		sg		sg
की		sg		sg
माँग		sg		sg
कर		sg		sg
दी		sg		sg
थी		sg		sg
।		UNK		UNK
पासवान		sg		sg
लालू		sg		sg
का		sg		sg
वह		sg		sg
विरोध		sg		sg
अभी		UNK		sg
तक		UNK		sg
नहीं		UNK		sg
भूले		sg		sg
हैं		sg		sg
।		UNK		UNK
'		UNK		UNK
अमर		sg		sg
उजाला		sg		sg
'		UNK		UNK
से		UNK		sg
उन्होंने		sg		sg
बताया		sg		sg
,		UNK		UNK
सबसे		any		sg
पहले		sg		sg
विरोध		sg		sg
लालू		sg		sg
ने		UNK		sg
ही		UNK		sg
किया		sg		sg
था		sg		sg
राजद		sg		sg
में		UNK		UNK
आने		sg		sg
के		UNK		sg
बाद		sg		sg
मैंने		sg		sg
उनसे		sg		sg
इसका		sg		sg
कारण		sg		sg
पूछा		sg		sg
तो		UNK		sg
उन्होंने		sg		sg
बताया		sg		sg
कि		UNK		sg
उन्हें		sg		sg
लगा		sg		sg
कि		UNK		sg
इसके		sg		sg
पीछे		sg		sg
संघ		sg		sg
की		sg		sg
साजिश		sg		sg
है		sg		sg
।		UNK		UNK
तब		UNK		sg
पासवान		sg		sg
के		sg		sg
गले		sg		sg
में		UNK		UNK
सांप		sg		sg
लपेटे		sg		sg
अखबारों		pl		sg
में		UNK		UNK
तस्वीरें		pl		sg
छपीं		pl		sg
थीं		pl		sg
और		UNK		sg
इस		sg		sg
प्रकरण		sg		sg
ने		UNK		sg
राजग		sg		sg
सरकार		sg		sg
के		UNK		sg
लिए		UNK		sg
नई		sg		sg
मुसीबत		sg		sg
पैदा		any		sg
कर		sg		sg
दी		sg		sg
थी		sg		sg
।		UNK		UNK
मानव		sg		sg
संसाधन		sg		sg
विकास		sg		sg
मंत्रालय		sg		sg
में		UNK		UNK
मंत्री		sg		sg
होने		any		sg
के		UNK		sg
चलते		UNK		sg
राजग		sg		sg
नेतृत्व		sg		sg
के		UNK		sg
लिए		UNK		sg
पासवान		sg		sg
का		sg		sg
बचाव		sg		sg
करना		any		sg
काफी		UNK		sg
मुश्किल		any		sg
हो		sg		UNK
गया		sg		sg
था		sg		sg
।		UNK		UNK
चंद		UNK		sg
महीने		sg		sg
में		UNK		UNK
ही		UNK		sg
परिस्थितियाँ		pl		sg
बदल		pl		sg
गईं		pl		sg
।		UNK		UNK
पासवान		sg		sg
ने		UNK		sg
खेमा		sg		sg
बदला		sg		sg
और		UNK		sg
भाजपा		sg		sg
छोड़		any		sg
राजद		sg		sg
में		UNK		UNK
आ		sg		UNK
गए		sg		sg
।		UNK		UNK
पासवान		sg		sg
कहते		sg		sg
हैं		sg		sg
,		UNK		UNK
'		UNK		UNK
मुझे		sg		sg
प्रदेश		sg		sg
अध्यक्ष		sg		sg
इसलिए		UNK		sg
नहीं		UNK		sg
बनाया		sg		sg
गया		sg		sg
क्योंकि		UNK		sg
मेरे		sg		sg
पास		sg		sg
संघ		sg		sg
का		sg		sg
सर्टिफिकेट		sg		sg
नहीं		UNK		sg
था		sg		sg
।		UNK		UNK
लिहाजा		UNK		sg
,		UNK		UNK
उन्होंने		sg		sg
लालू		sg		sg
से		UNK		sg
तार		sg		sg
जोड़ा		sg		sg
और		UNK		sg
आज		sg		sg
वे		sg		UNK
राजद		sg		sg
के		sg		sg
राष्ट्रीय		any		sg
प्रवक्ता		sg		sg
हैं		sg		sg
।		UNK		UNK
पासवान		sg		sg
कहते		sg		sg
हैं		sg		sg
,		UNK		UNK
'		UNK		UNK
जिस		sg		sg
दिन		sg		sg
मैं		sg		sg
राजद		sg		sg
में		UNK		UNK
शामिल		any		sg
हो		sg		UNK
रहा		sg		sg
था		sg		sg
उस		sg		sg
दिन		sg		sg
भी		UNK		sg
मेरे		sg		sg
साथ		sg		sg
ओझा		pl		sg
-		UNK		UNK
गुनी		pl		sg
आए		pl		sg
थे		pl		sg
लालूजी		sg		sg
ने		UNK		sg
मुझसे		sg		sg
पूछा		sg		sg
कि		UNK		sg
क्या		UNK		sg
राजद		sg		sg
में		UNK		UNK
भी		UNK		sg
मैं		sg		sg
अपना		any		sg
अभियान		sg		sg
चलाता		sg		sg
रहूँगा		sg		sg
।		UNK		UNK
मैंने		sg		sg
उन्हें		sg		sg
समझाया		sg		sg
कि		UNK		sg
ओझा		sg		sg
-		UNK		UNK
गुनी		sg		sg
का		sg		sg
विरोध		sg		sg
करना		any		sg
सवर्णों		pl		sg
को		UNK		sg
फायदा		sg		sg
पहुँचाएगा		sg		sg
क्योंकि		UNK		sg
ज्यादातर		any		sg
ओझा		sg		sg
-		UNK		UNK
गुनी		sg		sg
ग़ैर		any		sg
ब्राह्मण		sg		sg
हैं		pl		sg
।		UNK		UNK
वे		sg		UNK
हमारे		any		sg
तर्कों		pl		sg
से		UNK		sg
सहमत		any		sg
हैं		pl		sg
और		UNK		sg
उनकी		sg		sg
सहमति		sg		sg
से		UNK		sg
ही		UNK		sg
मैं		sg		sg
ओझा		pl		sg
-		UNK		UNK
गुनियों		pl		sg
की		sg		sg
डायरेक्टरी		sg		sg
तैयार		any		sg
कर		sg		sg
रहा		sg		sg
हूँ		sg		sg
।		UNK		UNK
पूर्व		any		sg
अटॉर्नी		sg		sg
जनरल		sg		sg
सोली		sg		sg
सोराबजी		sg		sg
ने		UNK		sg
कहा		sg		sg
है		sg		sg
कि		UNK		sg
सांसदों		pl		sg
के		sg		sg
निष्कासन		sg		sg
मामले		sg		sg
में		UNK		UNK
सुप्रीम		any		sg
कोर्ट		sg		sg
के		sg		sg
नोटिस		sg		sg
पर		UNK		sg
लोकसभा		sg		sg
अध्यक्ष		sg		sg
सोमनाथ		sg		sg
चटर्जी		sg		sg
को		UNK		sg
जवाब		sg		sg
देना		any		sg
चाहिए		any		sg
।		UNK		UNK
शनिवार		sg		sg
को		UNK		sg
न्यायमूर्ति		sg		sg
एम.		sg		sg
शेषचलपति		sg		sg
की		sg		sg
स्मृति		sg		sg
में		UNK		UNK
हैदराबाद		sg		sg
स्थित		any		sg
नेशनल		any		sg
एकेडमी		sg		sg
ऑफ		UNK		sg
लीगल		sg		sg
स्टडीज		pl		sg
एंड		UNK		sg
रिसर्च		sg		sg
यूनिवर्सिटी		sg		sg
ऑफ		UNK		sg
लॉ		sg		sg
(		UNK		UNK
नलसार		sg		sg
)		UNK		UNK
में		UNK		UNK
आयोजित		any		sg
एक		any		sg
कार्यक्रम		sg		sg
में		UNK		UNK
सोराबजी		sg		sg
ने		UNK		sg
कहा		sg		sg
कि		UNK		sg
सोमनाथ		sg		sg
को		UNK		sg
सुप्रीम		any		sg
कोर्ट		sg		sg
के		sg		sg
नोटिस		sg		sg
का		sg		sg
अवश्य		UNK		sg
जवाब		sg		sg
देना		any		sg
चाहिए		any		sg
।		UNK		UNK
लोकसभा		sg		sg
अध्यक्ष		sg		sg
ने		UNK		sg
जो		sg		sg
फैसला		sg		sg
लिया		sg		sg
उस		sg		sg
पर		UNK		sg
उन्हें		sg		sg
अपना		sg		sg
रुख		sg		sg
स्पष्ट		any		sg
करना		any		sg
चाहिए		any		sg
।		UNK		UNK
पश्चिम		sg		sg
बंगाल		sg		sg
के		sg		sg
बर्धवान		sg		sg
जिले		sg		sg
में		UNK		UNK
आज		sg		sg
पत्रकारों		pl		sg
से		UNK		sg
बात		sg		sg
करते		sg		sg
हुए		sg		sg
सोमनाथ		sg		sg
ने		UNK		sg
कहा		sg		sg
कि		UNK		sg
'		UNK		UNK
अगर		UNK		sg
संसद		sg		sg
अपने		any		sg
कुछ		UNK		sg
सदस्यों		pl		sg
की		sg		sg
गलत		any		sg
हरकत		sg		sg
पर		UNK		sg
कार्रवाई		sg		sg
करता		sg		sg
है		sg		sg
और		UNK		sg
इस		sg		sg
मामले		sg		sg
में		UNK		UNK
हस्तक्षेप		sg		sg
करता		sg		sg
है		sg		sg
तो		UNK		sg
यह		sg		sg
उसका		sg		sg
अंदरूनी		any		sg
मामला		sg		sg
है		sg		sg
उन्होंने		sg		sg
आगे		sg		sg
कहा		sg		sg
कि		UNK		sg
उनके		sg		sg
इस		sg		sg
फैसले		sg		sg
पर		UNK		sg
सभी		UNK		sg
राजनीतिक		any		sg
दलों		pl		sg
ने		UNK		sg
उनका		sg		sg
समर्थन		sg		sg
किया		sg		sg
है		sg		sg
।		UNK		UNK
उन्होंने		sg		sg
यह		sg		sg
भी		UNK		sg
कहा		sg		sg
कि		UNK		sg
इस		sg		sg
संबंध		sg		sg
में		UNK		UNK
उन्होंने		sg		sg
शांति		sg		sg
भूषण		sg		sg
समेत		UNK		sg
देश		sg		sg
के		pl		sg
जाने		pl		sg
-		UNK		UNK
माने		pl		sg
संविधान		sg		sg
विशेषज्ञों		pl		sg
से		UNK		sg
बात		sg		sg
की		sg		sg
है		sg		sg
।		UNK		UNK
सुप्रीम		any		sg
कोर्ट		sg		sg
का		sg		sg
नोटिस		sg		sg
स्वीकार		sg		sg
न		UNK		sg
करने		sg		sg
का		sg		sg
मतलब		sg		sg
यह		sg		sg
है		sg		sg
कि		UNK		sg
कानून		sg		sg
के		pl		sg
नियमों		pl		sg
के		pl		sg
सिद्घांतों		pl		sg
की		sg		sg
अवहेलना		sg		sg
की		sg		sg
गई		sg		sg
विज्ञप्ति		sg		sg
में		UNK		UNK
आगे		sg		sg
कहा		sg		sg
है		sg		sg
कि		UNK		sg
इस		sg		sg
कार्यक्रम		sg		sg
में		UNK		UNK
नलसार		sg		sg
के		sg		sg
कुलपति		sg		sg
प्रोफेसर		sg		sg
रणबीर		sg		sg
सिंह		sg		sg
ने		UNK		sg
भी		UNK		sg
अपने		any		sg
विचार		pl		sg
रखे		pl		sg
।		UNK		UNK
मानव		sg		sg
संसाधन		sg		sg
विकास		sg		sg
मंत्रालय		sg		sg
का		sg		sg
महिला		sg		sg
एवं		UNK		sg
बाल		sg		sg
विकास		sg		sg
विभाग		sg		sg
संयुक्त		any		sg
राष्ट्र		sg		sg
मानव		sg		sg
विकास		sg		sg
रिपोर्ट		sg		sg
की		sg		sg
नई		sg		sg
प्रति		sg		sg
को		UNK		sg
लेकर		any		sg
काफी		UNK		sg
चौकन्ना		any		sg
हो		sg		UNK
गया		sg		sg
है		sg		sg
।		UNK		UNK
विभाग		sg		sg
के		UNK		sg
मुताबिक		UNK		sg
देश		sg		sg
के		UNK		sg
बारे		UNK		sg
में		UNK		UNK
ऐसी		any		sg
रिपोर्ट		sg		sg
चिंता		sg		sg
का		sg		sg
विषय		sg		sg
है		sg		sg
।		UNK		UNK
महिला		sg		sg
एवं		UNK		sg
बाल		sg		sg
विकास		sg		sg
सचिव		sg		sg
रेवा		sg		sg
नैयर		sg		sg
ने		UNK		sg
कहा		sg		sg
कि		UNK		sg
जिन		pl		sg
राज्यों		pl		sg
में		UNK		UNK
महिलाओं		pl		sg
और		UNK		sg
बच्चों		pl		sg
के		UNK		sg
प्रति		UNK		sg
जुल्म		pl		sg
हो		pl		UNK
रहे		pl		sg
हैं		pl		sg
उन्हें		pl		sg
चेतना		any		sg
चाहिए		any		sg
।		UNK		UNK
सचिव		sg		sg
ने		UNK		sg
कहा		sg		sg
कि		UNK		sg
इससे		sg		sg
देश		sg		sg
की		sg		sg
बदनामी		sg		sg
होती		sg		sg
है		sg		sg
।		UNK		UNK
अंतर्राष्ट्रीय		any		sg
स्तर		sg		sg
पर		UNK		sg
देश		sg		sg
के		UNK		sg
प्रति		UNK		sg
इस		sg		sg
तरह		sg		sg
का		sg		sg
संदेश		sg		sg
जाना		any		sg
ठीक		any		sg
नहीं		UNK		sg
है		sg		sg
।		UNK		UNK
लाखों		pl		sg
की		sg		sg
संख्या		sg		sg
में		UNK		UNK
भ्रूण		sg		sg
हत्या		sg		sg
,		UNK		UNK
लड़कियों		pl		sg
और		UNK		sg
लड़कों		pl		sg
के		UNK		sg
अनुपात		sg		sg
में		UNK		UNK
बढ़ती		sg		sg
दूरी		sg		sg
,		UNK		UNK
बच्चों		pl		sg
की		sg		sg
तस्करी		sg		sg
,		UNK		UNK
बंधुआ		any		sg
मजदूरी		sg		sg
,		UNK		UNK
बढ़ती		sg		sg
नशे		sg		sg
की		sg		sg
लत		sg		sg
,		UNK		UNK
बाल		sg		sg
अपराध		sg		sg
को		UNK		sg
बढ़ावा		sg		sg
देने		pl		sg
वाले		pl		sg
सक्रिय		any		sg
गिरोह		pl		sg
और		UNK		sg
लड़कियों		pl		sg
के		UNK		sg
विरुद्ध		UNK		sg
अपराध		sg		sg
इन		pl		sg
सभी		pl		sg
पर		UNK		sg
लगाम		sg		sg
लगनी		any		sg
ही		UNK		sg
चाहिए		any		sg
।		UNK		UNK
सचिव		sg		sg
ने		UNK		sg
कहा		sg		sg
कि		UNK		sg
उन्होंने		sg		sg
राज्यों		pl		sg
को		UNK		sg
इस		sg		sg
तरफ		sg		sg
ध्यान		sg		sg
देने		sg		sg
की		sg		sg
अपील		sg		sg
के		UNK		sg
मद्देनज़र		UNK		sg
यूएनडीपी		sg		sg
रिपोर्ट		sg		sg
के		pl		sg
कुछ		UNK		sg
पृष्ठों		pl		sg
को		UNK		sg
मार्क		sg		sg
करके		any		sg
राज्यों		pl		sg
के		pl		sg
सचिवों		pl		sg
को		UNK		sg
भी		UNK		sg
लिखा		sg		sg
है		sg		sg
।		UNK		UNK
महिला		sg		sg
एवं		UNK		sg
बाल		sg		sg
विकास		sg		sg
की		sg		sg
सचिव		sg		sg
ने		UNK		sg
कहा		sg		sg
कि		UNK		sg
केंद्र		sg		sg
सरकार		sg		sg
बच्चों		pl		sg
एवं		UNK		sg
महिलाओं		pl		sg
की		sg		sg
दशा		sg		sg
तथा		UNK		sg
इनके		pl		sg
विरुद्ध		UNK		sg
अपराध		sg		sg
को		UNK		sg
लेकर		any		sg
गंभीर		any		sg
है		sg		sg
।		UNK		UNK
नेशनल		any		sg
चाइल्ड		sg		sg
एक्शन		sg		sg
प्लान		sg		sg
का		sg		sg
मंतव्य		sg		sg
भी		UNK		sg
यही		sg		sg
है		sg		sg
।		UNK		UNK
सचिव		sg		sg
ने		UNK		sg
बताया		sg		sg
कि		UNK		sg
संसद		sg		sg
के		sg		sg
शीतकालीन		any		sg
सत्र		sg		sg
में		UNK		UNK
सरकार		sg		sg
राष्ट्रीय		any		sg
बाल		sg		sg
आयोग		sg		sg
का		sg		sg
विधेयक		sg		sg
लोक		sg		sg
सभा		sg		sg
और		UNK		sg
राज्य		sg		sg
सभा		sg		sg
में		UNK		UNK
रखेगी		sg		sg
।		UNK		UNK
सचिव		sg		sg
ने		UNK		sg
बताया		sg		sg
कि		UNK		sg
अभी		UNK		sg
इसका		sg		sg
प्रारूप		sg		sg
संसदीय		any		sg
स्थाई		any		sg
समिति		sg		sg
के		UNK		sg
पास		sg		sg
है		sg		sg
।		UNK		UNK
रेवा		sg		sg
नैयर		sg		sg
ने		UNK		sg
कहा		sg		sg
कि		UNK		sg
इस		sg		sg
विधेयक		sg		sg
के		UNK		sg
पारित		any		sg
हो		sg		UNK
जाने		any		sg
के		UNK		sg
बाद		sg		sg
हर		UNK		sg
राज्य		sg		sg
में		UNK		UNK
एक		any		sg
राज्य		sg		sg
बाल		sg		sg
आयोग		sg		sg
गठित		any		sg
हो		sg		UNK
जाएगा		sg		sg
।		UNK		UNK
इस		sg		sg
आयोग		sg		sg
के		UNK		sg
पास		sg		sg
राष्ट्रीय		any		sg
मानव		sg		sg
अधिकार		sg		sg
आयोग		sg		sg
की		UNK		sg
तरह		UNK		sg
सभी		UNK		sg
अधिकार		pl		sg
होंगे		pl		sg
और		UNK		sg
यह		sg		sg
राज्य		sg		sg
में		UNK		UNK
०		any		UNK
-		UNK		UNK
१८		any		UNK
वर्ष		sg		sg
तक		UNK		sg
के		UNK		sg
बच्चों		pl		sg
के		UNK		sg
विरुद्ध		UNK		sg
होने		pl		sg
वाले		pl		sg
अपराधों		pl		sg
पर		UNK		sg
अपनी		any		sg
पैनी		sg		sg
नज़र		sg		sg
रखेगा		sg		sg
।		UNK		UNK
सचिव		sg		sg
ने		UNK		sg
कहा		sg		sg
कि		UNK		sg
इस		sg		sg
आयोग		sg		sg
के		sg		sg
गठन		sg		sg
के		UNK		sg
बाद		sg		sg
सरकार		sg		sg
अपने		sg		sg
आप		any		sg
बच्चों		pl		sg
के		sg		sg
शिक्षा		sg		sg
,		UNK		UNK
स्वास्थ्य		sg		sg
और		UNK		sg
विकास		sg		sg
पर		UNK		sg
राशि		sg		sg
खर्च		sg		sg
करने		any		sg
के		UNK		sg
लिए		UNK		sg
बाध्य		any		sg
हो		sg		UNK
जाएगी		sg		sg
।		UNK		UNK
नेशनल		any		sg
कांफ्रेंस		sg		sg
नेता		sg		sg
और		UNK		sg
पूर्व		any		sg
केंद्रीय		any		sg
मंत्री		sg		sg
उमर		sg		sg
अब्दुल्ला		sg		sg
ने		UNK		sg
बुधवार		sg		sg
को		UNK		sg
कहा		sg		sg
कि		UNK		sg
वह		sg		sg
कश्मीर		sg		sg
की		sg		sg
स्वायत्तता		sg		sg
के		sg		sg
मसले		sg		sg
पर		UNK		sg
जल्द		UNK		sg
ही		UNK		sg
एक		any		sg
प्रतिनिधिमंडल		sg		sg
के		UNK		sg
साथ		sg		sg
प्रधानमंत्री		sg		sg
,		UNK		UNK
यूपीए		sg		sg
अध्यक्ष		sg		sg
और		UNK		sg
वाम		sg		sg
दलों		pl		sg
के		pl		sg
नेताओं		pl		sg
से		UNK		sg
मुलाकात		sg		sg
करेंगे		sg		sg
।		UNK		UNK
उमर		sg		sg
ने		UNK		sg
कहा		sg		sg
कि		UNK		sg
जम्मू		sg		sg
कश्मीर		sg		sg
को		UNK		sg
अधिक		UNK		sg
स्वायत्तता		sg		sg
देने		sg		sg
के		sg		sg
मसले		sg		sg
पर		UNK		sg
वह		sg		sg
एक		any		sg
प्रतिनिधिमंडल		sg		sg
के		UNK		sg
साथ		sg		sg
प्रधानमंत्री		sg		sg
मनमोहन		sg		sg
सिंह		sg		sg
व		UNK		sg
यूपीए		sg		sg
अध्यक्ष		sg		sg
सोनिया		sg		sg
गांधी		sg		sg
से		UNK		sg
मिलेंगे		sg		sg
।		UNK		UNK
उमर		sg		sg
पाकिस्तानी		any		sg
प्रधानमंत्री		sg		sg
शौकत		sg		sg
अजीज		sg		sg
के		UNK		sg
लिए		UNK		sg
आयोजित		any		sg
लंच		sg		sg
में		UNK		UNK
शिरकत		sg		sg
करने		sg		sg
के		UNK		sg
बाद		sg		sg
पत्रकारों		pl		sg
से		UNK		sg
बातचीत		sg		sg
कर		sg		sg
रहे		sg		sg
थे		sg		sg
।		UNK		UNK
गृह		sg		sg
मंत्री		sg		sg
शिवराज		sg		sg
पाटिल		sg		sg
द्वारा		UNK		sg
हाल		sg		sg
में		UNK		UNK
ही		UNK		sg
प्रधानमंत्री		sg		sg
को		UNK		sg
सौंपी		sg		sg
रिपोर्ट		sg		sg
पर		UNK		sg
उन्होंने		sg		sg
कहा		sg		sg
कि		UNK		sg
वह		sg		sg
इसके		sg		sg
लिए		UNK		sg
ब्लू		sg		sg
प्रिंट		sg		sg
तैयार		any		sg
कर		sg		sg
चुके		sg		sg
हैं		sg		sg
।		UNK		UNK
NULL		UNK		UNK
गौरतलब		any		sg
है		sg		sg
कि		UNK		sg
पाटिल		sg		sg
ने		UNK		sg
अपनी		any		sg
रिपोर्ट		sg		sg
में		UNK		UNK
कहा		sg		sg
था		sg		sg
कि		UNK		sg
जम्मू		sg		sg
कश्मीर		sg		sg
को		UNK		sg
अधिक		UNK		sg
स्वायत्तता		sg		sg
देने		sg		sg
के		sg		sg
मसले		sg		sg
पर		UNK		sg
समीक्षा		sg		sg
और		UNK		sg
बहस		sg		sg
की		sg		sg
जरूरत		sg		sg
है		sg		sg
।		UNK		UNK
इसके		sg		sg
अलावा		UNK		sg
उमर		sg		sg
ने		UNK		sg
कहा		sg		sg
कि		UNK		sg
नेशनल		any		sg
कांफ्रेंस		sg		sg
संसद		sg		sg
के		sg		sg
अगले		sg		sg
सत्र		sg		sg
में		UNK		UNK
प्राइवेट		any		sg
मेम्बर		sg		sg
बिल		sg		sg
लाने		any		sg
पर		UNK		sg
विचार		sg		sg
कर		sg		sg
रही		sg		sg
है		sg		sg
।		UNK		UNK
उन्होंने		sg		sg
कहा		sg		sg
कि		UNK		sg
इस		sg		sg
बारे		UNK		sg
में		UNK		UNK
पार्टी		sg		sg
नेताओं		pl		sg
से		UNK		sg
बातचीत		sg		sg
की		sg		sg
जा		any		sg
रही		sg		sg
है		sg		sg
।		UNK		UNK
ब्रिटिश		any		sg
अखबार		sg		sg
'		UNK		UNK
फाइनेंशियल		any		sg
टाइम्स		pl		sg
'		UNK		UNK
ने		UNK		sg
देश		sg		sg
के		sg		sg
अग्रणी		any		sg
बिजनेस		sg		sg
समाचार		sg		sg
बिजनेस		sg		sg
स्टैंडर्ड		sg		sg
में		UNK		UNK
१३.८५		any		UNK
फीसदी		sg		sg
हिस्सेदारी		sg		sg
हासिल		any		sg
की		sg		sg
है		sg		sg
।		UNK		UNK
इसके		sg		sg
लिए		UNK		sg
फाइनेंशियल		any		sg
टाइम्स		sg		sg
ने		UNK		sg
१४.१		any		UNK
करोड़		any		sg
रुपये		sg		sg
का		sg		sg
निवेश		sg		sg
किया		sg		sg
है		sg		sg
।		UNK		UNK
देश		sg		sg
के		sg		sg
किसी		sg		sg
समाचार		sg		sg
में		UNK		UNK
विदेशी		any		sg
मीडिया		sg		sg
कंपनी		sg		sg
द्वारा		UNK		sg
किया		sg		sg
गया		sg		sg
अपनी		any		sg
तरह		sg		sg
का		sg		sg
यह		sg		sg
पहला		sg		sg
निवेश		sg		sg
है		sg		sg
।		UNK		UNK
बिजनेस		sg		sg
स्टैंडर्ड		sg		sg
के		sg		sg
संपादक		sg		sg
एवं		UNK		sg
प्रकाशक		sg		sg
टी.		sg		sg
एन.		sg		sg
मैनन		sg		sg
ने		UNK		sg
मंगलवार		sg		sg
को		UNK		sg
कहा		sg		sg
कि		UNK		sg
फाइनेंशियल		any		sg
टाइम्स		sg		sg
ने		UNK		sg
बिजनेस		sg		sg
स्टैंडर्ड		sg		sg
में		UNK		UNK
हिस्सेदारी		sg		sg
खरीदने		any		sg
के		UNK		sg
लिए		UNK		sg
सितंबर		sg		sg
,		UNK		UNK
२००३		sg		UNK
में		UNK		UNK
अपनी		any		sg
इच्छा		sg		sg
जताई		sg		sg
थी		sg		sg
।		UNK		UNK
एफआईपीबी		sg		sg
व		UNK		sg
रिजर्व		sg		sg
बैंक		sg		sg
समेत		UNK		sg
सभी		UNK		sg
आवश्यक		any		sg
औपचारिक		any		sg
मंजूरी		sg		sg
के		UNK		sg
बाद		sg		sg
समझौते		sg		sg
पर		UNK		sg
हस्ताक्षर		pl		sg
किए		pl		sg
गए		pl		sg
।		UNK		UNK
उन्होंने		sg		sg
बताया		sg		sg
कि		UNK		sg
बिजनेस		sg		sg
स्टैंडर्ड		sg		sg
के		sg		sg
आठ		any		sg
सदस्यीय		any		sg
बोर्ड		sg		sg
में		UNK		UNK
अब		UNK		sg
फाइनेंशियल		sg		sg
टाइम्स		sg		sg
का		sg		sg
भी		UNK		sg
एक		any		sg
प्रतिनिधि		sg		sg
होगा		sg		sg
।		UNK		UNK
बहरहाल		UNK		sg
,		UNK		UNK
वर्तमान		any		sg
दिशा		sg		sg
