Word		Original_feature		Predicted_feature
जरवा		d		d
जनजाति		o		o
के		o		UNK
लोगों		o		o
को		UNK		UNK
कोई		d		UNK
नुक़सान		d		o
नहीं		UNK		UNK
पहुँचा		UNK		o
है		UNK		UNK
।		UNK		UNK
लेकिन		UNK		o
उनके		o		o
कई		UNK		UNK
सर्वेक्षण		d		o
करने		o		o
के		UNK		UNK
बावजूद		UNK		o
दो		any		UNK
अन्य		d		o
जनजातियों		o		o
शोंपेन		o		o
और		UNK		UNK
ओंगी		o		o
की		o		UNK
सलामती		o		o
का		d		UNK
अब		o		UNK
तक		UNK		UNK
पता		d		d
नहीं		UNK		UNK
चल		UNK		o
पाया		UNK		o
है		UNK		UNK
।		UNK		UNK
इन		o		o
जनजातियों		o		o
के		o		UNK
अस्तित्व		o		d
के		UNK		UNK
बारे		UNK		d
में		UNK		UNK
फिलहाल		UNK		o
कोई		d		UNK
जानकारी		d		o
नहीं		UNK		UNK
मिल		UNK		o
सकी		UNK		d
है		UNK		UNK
।		UNK		UNK
105		o		UNK
की		o		UNK
जनसंख्या		o		o
वाली		d		UNK
शोंपेन		d		o
जनजाति		d		o
अकेली		d		UNK
पुरातन		d		o
मंगोलियाई		d		o
प्रजाति		d		o
है		UNK		UNK
।		UNK		UNK
ये		d		UNK
लोग		d		o
कैंपबेल		o		o
की		o		UNK
खाड़ी		o		UNK
में		UNK		UNK
एक		any		o
अज्ञात		o		o
तट		o		UNK
पर		UNK		d
रहते		UNK		o
हैं		UNK		UNK
।		UNK		UNK
वहीं		UNK		UNK
ओंगी		d		o
जनजाति		o		o
के		d		UNK
103		any		UNK
सदस्य		d		o
डुगांग		d		o
क्रीक		o		d
में		UNK		UNK
रहते		UNK		o
हैं		UNK		UNK
।		UNK		UNK
यह		d		UNK
खानाबदोश		d		o
जनजाति		d		o
है		UNK		UNK
जो		d		UNK
भोजन		d		o
एकत्रित		UNK		o
करती		UNK		d
है		UNK		UNK
।		UNK		UNK
इसी		o		o
तरह		d		o
सेंथली		d		UNK
व		UNK		UNK
ग्रेट		d		o
अंडमानी		d		d
जनजातियों		o		o
के		o		UNK
अस्तित्व		o		d
पर		UNK		d
भी		UNK		d
प्रश्न		d		o
-		UNK		UNK
चिन्ह		d		o
लगा		UNK		UNK
हुआ		UNK		UNK
है		UNK		UNK
।		UNK		UNK
जबकि		UNK		d
ग्रेट		d		o
अंडमानी		o		d
की		d		UNK
कुल		UNK		o
आबादी		d		d
सिर्फ		UNK		o
40		any		UNK
है		UNK		UNK
और		UNK		UNK
ये		d		UNK
पोर्ट		d		o
ब्लेयर		o		o
से		UNK		UNK
60		any		UNK
किलोमीटर		o		o
की		o		UNK
दूरी		o		o
पर		UNK		d
स्ट्रेट		d		o
द्वीप		o		d
में		UNK		UNK
रहते		UNK		o
हैं		UNK		UNK
।		UNK		UNK
सीसीएमबी		d		o
वैज्ञानिक		o		o
के.		d		UNK
थंगराज		o		o
ने		UNK		UNK
बताया		UNK		d
कि		UNK		UNK
यहाँ		o		UNK
के		o		UNK
वैज्ञानिकों		o		o
ने		UNK		UNK
काफी		UNK		UNK
समय		d		o
पहले		o		UNK
से		UNK		UNK
इन		o		o
जनजातियों		o		o
के		o		UNK
खून		o		o
के		d		UNK
नमूने		d		o
संकलित		UNK		o
कर		UNK		UNK
रखे		UNK		UNK
थे		UNK		UNK
।		UNK		UNK
इनसे		o		o
कोशिकाओं		o		o
का		d		UNK
एक		any		o
क्रम		d		o
तैयार		UNK		o
किया		UNK		o
गया		UNK		o
।		UNK		UNK
सरकार		d		d
एड्स		o		o
के		o		UNK
मुफ्त		o		o
इलाज		o		o
की		o		UNK
सुविधा		o		d
को		UNK		UNK
और		UNK		UNK
अधिक		UNK		UNK
समय		o		o
के		UNK		UNK
लिए		UNK		UNK
बढ़ा		UNK		d
रही		UNK		UNK
है		UNK		UNK
।		UNK		UNK
और		UNK		UNK
इस		o		o
साल		o		UNK
के		o		UNK
अंत		o		UNK
तक		UNK		UNK
25		any		UNK
हजार		any		o
लोगों		o		o
को		UNK		UNK
इसकी		o		o
दवा		d		d
मिलने		o		o
की		d		UNK
उम्मीद		d		d
है		UNK		UNK
।		UNK		UNK
नेशनल		o		o
एड्स		d		o
कंट्रोल		d		o
ऑर्गिनाइजेशन		o		o
के		o		UNK
डॉ.		d		UNK
अजय		d		UNK
खेरा		o		UNK
ने		UNK		UNK
बताया		UNK		o
कि		UNK		UNK
सरकार		o		d
ने		UNK		UNK
पिछले		o		o
साल		o		UNK
अप्रैल		o		d
से		UNK		UNK
एड्स		o		o
के		o		UNK
इलाज		o		o
को		UNK		UNK
भी		UNK		d
एचआईवी		d		d
रोधी		o		o
अपनी		o		d
नीति		o		o
में		UNK		UNK
शामिल		UNK		o
कर		UNK		UNK
लिया		UNK		o
है		UNK		UNK
।		UNK		UNK
यह		d		UNK
बात		d		d
उन्होंने		o		o
यहाँ		d		UNK
देख		d		UNK
-		UNK		UNK
भाल		o		d
से		UNK		UNK
एचआईवी		o		d
के		o		UNK
बचाव		o		o
पर		UNK		d
एक		any		o
टूलकिट		d		o
लाँच		d		o
करते		UNK		o
हुए		UNK		UNK
कही		UNK		UNK
।		UNK		UNK
उन्होंने		o		o
कहा		UNK		UNK
कि		UNK		UNK
इस		o		o
रोग		o		o
का		d		UNK
इलाज		d		o
करा		UNK		d
रहे		UNK		UNK
मरीजों		o		o
की		d		UNK
संख्या		d		o
2007		o		UNK
के		o		UNK
अंत		o		UNK
तक		UNK		UNK
100,000		any		UNK
हो		UNK		UNK
जाएगी		UNK		o
।		UNK		UNK
इस		o		o
साल		o		UNK
के		o		UNK
अंत		o		UNK
तक		UNK		UNK
सरकार		o		d
के		d		UNK
सौ		any		UNK
एआरटी		d		d
(		UNK		UNK
एड्स		d		o
रोधी		UNK		o
इलाज		d		o
)		UNK		UNK
सेंटर		d		o
हो		UNK		UNK
जाएँगे		UNK		o
।		UNK		UNK
इसके		o		o
साथ		d		UNK
ही		UNK		UNK
हर		UNK		UNK
राज्य		o		o
में		UNK		UNK
कम		UNK		UNK
से		UNK		UNK
कम		UNK		UNK
एक		any		o
सेंटर		d		o
होगा		UNK		UNK
।		UNK		UNK
इस		o		o
माह		o		UNK
के		o		UNK
अंत		o		UNK
तक		UNK		UNK
ही		UNK		UNK
देश		o		UNK
में		UNK		UNK
36		any		UNK
एआरटी		d		d
सेंटर		d		o
होंगे		UNK		o
।		UNK		UNK
पद्मभूषण		d		o
और		UNK		UNK
पद्मश्री		d		o
स्वामी		d		UNK
कल्याण		d		o
देव		o		UNK
जी		UNK		UNK
को		UNK		UNK
आज		d		UNK
वेद		d		UNK
मंत्रोच्चारों		o		o
के		UNK		UNK
बीच		d		d
समाधि		d		o
दे		UNK		UNK
दी		UNK		UNK
गई		UNK		UNK
।		UNK		UNK
हजारों		any		o
अनुयायियों		o		o
ने		UNK		UNK
नम		o		o
आंखों		o		UNK
से		UNK		UNK
स्वामी		d		UNK
कल्याण		d		o
देव		o		UNK
जी		UNK		UNK
के		d		UNK
अंतिम		d		UNK
दर्शन		d		o
किए		UNK		o
और		UNK		UNK
11.50		o		UNK
पर		UNK		d
शुक्रताल		o		o
में		UNK		UNK
स्वामी		d		UNK
शुकदेव		o		o
जी		UNK		UNK
के		o		UNK
आश्रम		o		o
के		UNK		UNK
पीछे		d		UNK
दुर्गा		d		d
मंदिर		o		o
के		UNK		UNK
समीप		d		d
उन्हें		o		o
समाधि		d		o
दी		UNK		UNK
गई		UNK		UNK
।		UNK		UNK
कल		d		UNK
129		any		UNK
वर्ष		o		o
की		o		UNK
आयु		o		UNK
में		UNK		UNK
स्वामी		d		UNK
जी		UNK		UNK
ब्रह्मलीन		UNK		o
हुए		UNK		UNK
थे		UNK		UNK
।		UNK		UNK
विडंबना		d		d
रही		UNK		UNK
कि		UNK		UNK
शिक्षा		o		o
,		UNK		UNK
स्वराज		o		o
,		UNK		UNK
NULL		UNK		UNK
प्रमुख		o		o
समाज		d		o
सेवा		o		UNK
के		o		UNK
क्षेत्र		o		o
में		UNK		UNK
कर्मयोगी		d		o
कहे		UNK		UNK
जाने		o		o
वाले		o		UNK
स्वामी		o		UNK
जी		UNK		UNK
की		o		UNK
अंतिम		o		UNK
क्रिया		o		o
में		UNK		UNK
भाग		d		d
लेने		o		UNK
के		UNK		UNK
लिए		UNK		UNK
केंद्र		d		o
और		UNK		UNK
राज्य		d		o
सरकार		o		d
की		o		UNK
तरफ		o		d
से		UNK		UNK
कोई		d		UNK
प्रतिनिधि		d		o
मौजूद		UNK		o
नहीं		UNK		UNK
था		UNK		UNK
।		UNK		UNK
उत्तरांचल		o		o
के		d		UNK
मुख्यमंत्री		d		o
एन.		d		o
डी.		d		d
तिवारी		d		d
और		UNK		UNK
राज्यसभा		d		o
सदस्य		d		o
अजय		d		UNK
चौटाला		d		o
इस		o		o
मौके		o		UNK
पर		UNK		d
मौजूद		UNK		o
थे		UNK		UNK
।		UNK		UNK
खबर		d		d
मिली		UNK		o
कि		UNK		UNK
राज्य		o		o
के		o		UNK
मुख्यमंत्री		o		o
मुलायम		d		o
सिंह		d		o
यादव		o		o
ने		UNK		UNK
स्वामी		o		UNK
जी		UNK		UNK
के		o		UNK
निधन		o		o
पर		UNK		d
शोक		d		o
संवेदना		d		o
व्यक्त		UNK		d
की		UNK		UNK
है		UNK		UNK
।		UNK		UNK
समाधि		d		o
देने		o		o
का		d		UNK
कार्यक्रम		d		o
11.20		o		UNK
पर		UNK		d
आरंभ		d		d
हुआ		UNK		UNK
।		UNK		UNK
इससे		o		o
पहले		d		UNK
उनके		o		o
अंतिम		o		UNK
दर्शनों		o		o
को		UNK		UNK
लगातार		UNK		UNK
हजारों		o		o
की		o		UNK
संख्या		o		o
में		UNK		UNK
श्रद्धालु		d		o
आते		UNK		UNK
रहे		UNK		UNK
।		UNK		UNK
शांतिकुंज		o		o
से		UNK		UNK
आरंभ		d		d
हुई		UNK		UNK
शवयात्रा		d		o
शुकदेव		o		o
जी		UNK		UNK
के		o		UNK
आश्रम		o		o
पर		UNK		d
संपन्न		UNK		o
हुई		UNK		UNK
और		UNK		UNK
शांतिकुंज		o		o
के		o		UNK
साधकों		o		o
ने		UNK		UNK
मंत्रोच्चारों		o		o
और		UNK		UNK
भाव		d		d
विह्लल		o		o
माहौल		o		UNK
में		UNK		UNK
स्वामी		o		UNK
जी		UNK		UNK
को		UNK		UNK
समाधि		d		o
दी		UNK		UNK
।		UNK		UNK
अंतर्राष्ट्रीय		o		o
बाजार		o		o
में		UNK		UNK
कच्चे		o		o
तेल		o		UNK
की		d		UNK
कीमत		d		UNK
72		any		UNK
डॉलर		d		o
प्रति		UNK		o
बैरल		d		d
होने		o		UNK
के		UNK		UNK
साथ		d		UNK
इंडियन		o		o
ऑयल		d		UNK
कोरपोरेशन		o		o
(		UNK		UNK
आईओसी		o		UNK
)		UNK		UNK
ने		UNK		UNK
हर		UNK		UNK
रोज		d		o
80		any		UNK
करोड़		any		o
रुपये		d		o
राजस्व		o		o
के		o		UNK
घाटे		o		d
को		UNK		UNK
देखते		UNK		UNK
हुए		UNK		UNK
पेट्रोल		o		o
की		d		UNK
कीमत		d		d
5.6		any		UNK
रुपये		d		o
प्रति		UNK		o
लीटर		d		o
और		UNK		UNK
डीजल		o		o
की		d		UNK
कीमत		d		d
7.6		any		UNK
रुपये		d		o
प्रति		UNK		o
लीटर		d		o
बढ़ाए		UNK		d
जाने		o		o
की		d		UNK
माँग		d		d
की		UNK		UNK
है		UNK		UNK
।		UNK		UNK
आईओसी		d		UNK
अध्यक्ष		d		o
एस.		d		UNK
बेहुरिया		o		o
ने		UNK		UNK
यहाँ		d		UNK
पत्रकारों		o		o
से		UNK		UNK
कहा		UNK		UNK
कि		UNK		UNK
यदि		UNK		o
कच्चे		o		o
तेल		o		UNK
की		d		UNK
कीमतें		d		UNK
मौजूदा		o		o
स्तर		o		o
पर		UNK		d
क़ायम		UNK		UNK
रहती		UNK		o
हैं		UNK		UNK
,		UNK		UNK
तो		UNK		UNK
वर्ष		d		o
2006		d		UNK
-		UNK		UNK
07		o		UNK
के		UNK		UNK
लिए		UNK		UNK
हमारा		o		UNK
राजस्व		d		o
घाटा		d		d
करीब		UNK		d
30		any		UNK
हजार		any		o
करोड़		any		o
रुपये		d		o
रहेगा		UNK		o
।		UNK		UNK
आज		d		UNK
यहाँ		d		UNK
संवाददाताओं		o		o
से		UNK		UNK
बात		d		d
-		UNK		UNK
चीत		d		UNK
करते		UNK		o
हुए		UNK		UNK
बेहुरिया		o		o
ने		UNK		UNK
कहा		UNK		UNK
कि		UNK		o
ऑयल		d		UNK
मार्केटिंग		d		o
कंपनियों		o		o
के		UNK		UNK
लिए		UNK		UNK
यह		d		UNK
बहुत		UNK		d
खराब		d		d
समय		d		o
चल		UNK		o
रहा		UNK		UNK
है		UNK		UNK
और		UNK		UNK
जल्द		UNK		o
ही		UNK		UNK
स्थिति		o		o
को		UNK		UNK
संभालने		o		o
के		UNK		UNK
लिए		UNK		UNK
कुछ		UNK		o
करने		o		o
की		d		UNK
जरूरत		d		o
है		UNK		UNK
।		UNK		UNK
एक		any		o
सवाल		o		UNK
के		o		UNK
जवाब		o		o
में		UNK		UNK
उन्होंने		o		o
कहा		UNK		UNK
कि		UNK		UNK
ऑयल		d		UNK
कंपनियों		o		o
की		d		UNK
वित्तीय		o		d
स्थिति		o		o
को		UNK		UNK
संभालने		o		o
के		UNK		UNK
लिए		UNK		UNK
पिछले		o		o
साल		o		UNK
की		o		UNK
ही		UNK		UNK
तरह		d		o
सरकार		d		d
कुछ		UNK		o
कदम		d		UNK
उठा		UNK		o
सकती		UNK		d
है		UNK		UNK
।		UNK		UNK
इसके		o		o
साथ		d		UNK
ही		UNK		UNK
रंगराजन		d		o
समिति		o		o
की		o		UNK
सिफारिशों		o		o
को		UNK		UNK
भी		UNK		d
कुछ		UNK		o
हद		o		UNK
तक		UNK		UNK
लागू		UNK		UNK
किया		UNK		o
जा		UNK		UNK
सकता		UNK		d
है		UNK		UNK
।		UNK		UNK
NULL		UNK		UNK
गौरतलब		UNK		d
है		UNK		UNK
कि		UNK		UNK
पिछले		o		o
साल		o		UNK
सरकार		o		d
ने		UNK		UNK
पेट्रोल		o		o
व		UNK		UNK
डीजल		o		o
के		o		UNK
दामों		o		UNK
में		UNK		UNK
बढ़ोतरी		o		d
के		UNK		UNK
साथ		d		UNK
ही		UNK		UNK
ऑयल		d		UNK
कंपनियों		o		o
के		UNK		UNK
लिए		UNK		o
11,500		any		UNK
करोड़		any		o
रुपये		o		o
के		o		UNK
बौंड		d		d
भी		UNK		d
जारी		UNK		o
किए		UNK		o
थे		UNK		UNK
।		UNK		UNK
इसी		o		o
के		UNK		UNK
चलते		UNK		o
ऑयल		d		UNK
कंपनियाँ		d		o
अपने		o		o
घाटे		o		d
पर		UNK		d
काफी		UNK		UNK
हद		o		UNK
तक		UNK		UNK
काबू		d		d
कर		UNK		UNK
पाई		UNK		UNK
थीं		UNK		UNK
।		UNK		UNK
बेहुरिया		o		o
ने		UNK		UNK
बताया		UNK		d
कि		UNK		UNK
इस		o		o
समय		d		o
कंपनी		o		d
को		UNK		UNK
प्रति		UNK		d
लीटर		d		o
पेट्रोल		o		o
की		o		UNK
बिक्री		o		d
पर		UNK		d
5.67		any		UNK
रुपये		o		o
NULL		UNK		UNK
NULL		UNK		UNK
,		UNK		UNK
डीजल		o		o
पर		UNK		d
7.6		any		UNK
रुपये		o		o
NULL		UNK		UNK
NULL		UNK		UNK
,		UNK		UNK
केरोसीन		o		o
पर		UNK		d
13		any		UNK
रुपये		o		o
NULL		UNK		UNK
NULL		UNK		UNK
और		UNK		UNK
एलपीजी		d		o
सिलेंडर		o		o
पर		UNK		d
191		any		UNK
रुपये		o		o
का		d		UNK
नुक़सान		d		o
उठाना		UNK		o
पड़		UNK		UNK
रहा		UNK		UNK
है		UNK		UNK
।		UNK		UNK
उन्होंने		o		o
कहा		UNK		UNK
कि		UNK		UNK
अगर		UNK		UNK
अंतर्राष्ट्रीय		o		o
बाजार		o		o
में		UNK		UNK
कच्चे		o		o
तेल		o		UNK
के		d		UNK
दाम		d		UNK
मौजूदा		o		o
स्तर		o		o
पर		UNK		d
ही		UNK		UNK
बने		UNK		o
रहे		UNK		UNK
तो		UNK		UNK
चालू		o		o
वित्त		d		d
वर्ष		o		o
के		UNK		UNK
दौरान		d		o
पेट्रो		d		o
उत्पादों		o		o
की		o		UNK
बिक्री		o		d
पर		UNK		d
कंपनी		o		d
को		UNK		UNK
30,000		any		UNK
करोड़		any		o
रुपये		o		o
का		d		UNK
नुक़सान		d		o
उठाना		UNK		o
पड़ेगा		UNK		d
।		UNK		UNK
अकेले		o		UNK
अप्रैल		d		d
माह		o		UNK
में		UNK		UNK
इस		o		o
मद		o		UNK
में		UNK		UNK
कंपनी		o		d
को		UNK		UNK
2500		any		UNK
करोड़		any		o
रुपये		o		o
का		d		UNK
नुक़सान		d		o
उठाना		UNK		o
पड़		UNK		UNK
सकता		UNK		d
है		UNK		UNK
।		UNK		UNK
NULL		UNK		UNK
गौरतलब		UNK		d
है		UNK		UNK
कि		UNK		UNK
ऑयल		d		UNK
कंपनियों		o		o
के		o		UNK
नुक़सान		o		o
की		o		UNK
भरपाई		o		d
के		o		UNK
मुद्दे		o		o
पर		UNK		d
विचार		d		o
-		UNK		UNK
विमर्श		d		o
करने		o		o
के		UNK		UNK
लिए		UNK		UNK
पेट्रोलियम		d		o
एवं		UNK		UNK
प्राकृतिक		o		d
गैस		d		d
मंत्री		d		d
मुरली		d		o
देवड़ा		d		d
अगले		o		UNK
हफ्ते		o		UNK
वित्त		d		d
मंत्री		d		o
पी.		d		d
चिदंबरम्		o		o
के		UNK		UNK
साथ		d		UNK
मुलाकात		d		o
करने		UNK		o
वाले		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
इसके		o		o
साथ		d		UNK
ही		UNK		UNK
रंगराजन		d		o
समिति		o		o
की		o		UNK
सिफारिशों		o		o
पर		UNK		d
भी		UNK		d
सरकार		d		d
विचार		d		o
कर		UNK		UNK
रही		UNK		UNK
है		UNK		UNK
।		UNK		UNK
सेना		o		UNK
के		o		UNK
खुफिया		o		o
विभाग		o		d
ने		UNK		UNK
हंदवाड़ा		o		UNK
और		UNK		UNK
आस		d		UNK
-		UNK		UNK
पास		o		d
के		o		UNK
इलाकों		o		o
से		UNK		UNK
आतंकवादियों		o		o
की		o		UNK
अपने		o		o
आकाओं		o		UNK
से		UNK		UNK
हुई		UNK		UNK
बात		d		d
-		UNK		UNK
चीत		o		UNK
को		UNK		UNK
इंटरसेप्ट		UNK		o
किया		UNK		o
है		UNK		UNK
।		UNK		UNK
इससे		o		o
सेना		o		UNK
के		o		UNK
खुफिया		o		o
विभाग		o		d
की		d		UNK
बाछें		d		o
खिली		UNK		o
हुई		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
सेना		o		o
के		o		UNK
खुफिया		o		o
सूत्रों		o		o
के		UNK		UNK
मुताबिक		UNK		d
पहली		d		d
बार		d		d
ऐसा		d		UNK
हो		UNK		UNK
रहा		UNK		UNK
है		UNK		UNK
आतंकवादियों		o		o
को		UNK		UNK
क्षेत्रीय		o		o
लोगों		o		o
का		d		UNK
समर्थन		d		o
मिलना		d		o
कम		UNK		UNK
हो		UNK		UNK
गया		UNK		o
है		UNK		UNK
और		UNK		UNK
वे		d		UNK
अपने		o		o
आकाओं		o		UNK
से		UNK		UNK
इसकी		o		o
शिकायत		d		o
कर		UNK		UNK
रहे		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
हंदवाड़ा		o		d
से		UNK		UNK
८		d		UNK
अगस्त		d		UNK
इंटरसेप्ट		UNK		o
हुई		UNK		UNK
एक		any		o
बात		d		d
-		UNK		UNK
चीत		o		UNK
के		UNK		UNK
मुताबिक		UNK		d
जैश		d		UNK
-		UNK		UNK
ए		UNK		UNK
-		UNK		UNK
मोहम्मद		o		UNK
के		o		UNK
एक		any		o
आतंकवादी		o		d
ने		UNK		UNK
अपने		o		o
आका		o		UNK
को		UNK		UNK
सूचित		UNK		o
किया		UNK		o
कि		UNK		UNK
स्थानीय		d		o
लोग		d		o
उसे		o		o
देखते		UNK		UNK
ही		UNK		UNK
घरों		o		o
के		d		UNK
दरवाजे		d		o
बंद		UNK		UNK
कर		UNK		UNK
ले		UNK		UNK
रहे		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
सहयोग		o		o
के		UNK		UNK
लिए		UNK		UNK
राजी		UNK		o
नहीं		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
इस		o		o
बात		o		d
पर		UNK		d
दूर		d		o
बैठे		UNK		d
आतंकी		o		o
सरगना		o		o
ने		UNK		UNK
कहा		UNK		UNK
कि		UNK		UNK
पहले		d		UNK
जाओ		UNK		o
,		UNK		UNK
दरवाजा		d		o
खटखटाओ		UNK		UNK
और		UNK		UNK
यदि		UNK		o
सहयोग		d		o
न		UNK		o
करे		UNK		o
तो		UNK		UNK
सिविलियन		o		o
के		o		UNK
पैर		o		d
में		UNK		UNK
गोली		d		o
मार		UNK		UNK
दो		UNK		UNK
।		UNK		UNK
आका		d		UNK
हिदायत		d		o
देता		UNK		UNK
है		UNK		UNK
कि		UNK		UNK
उसके		o		o
घर		o		UNK
में		UNK		UNK
जाओ		UNK		o
NULL		UNK		UNK
सही		d		UNK
माहौल		d		UNK
बना		UNK		o
कर		UNK		UNK
काम		d		UNK
करो		UNK		o
।		UNK		UNK
सूचनाएँ		d		o
कम		UNK		UNK
दो		UNK		UNK
।		UNK		UNK
इससे		o		o
साफ		UNK		d
है		UNK		UNK
कि		UNK		UNK
आतंकवादियों		o		o
की		d		UNK
हताशा		d		UNK
बढ़		UNK		UNK
रही		UNK		UNK
है		UNK		UNK
।		UNK		UNK
आम		o		UNK
लोगों		o		o
का		d		UNK
मोह		d		UNK
भंग		UNK		UNK
हो		UNK		UNK
रहा		UNK		UNK
है		UNK		UNK
।		UNK		UNK
इसलिए		UNK		o
आतंकवादी		d		d
बच्चों		o		o
,		UNK		UNK
NULL		UNK		UNK
भीड़		d		d
-		UNK		UNK
भाड़		d		d
वाले		o		UNK
स्थानों		o		o
को		UNK		UNK
निशाना		d		o
बना		UNK		o
रहे		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
कार		d		d
बम		d		UNK
विस्फोट		d		o
और		UNK		UNK
ऐसी		d		UNK
ही		UNK		UNK
गतिविधियाँ		d		o
इसका		o		o
सूचक		d		o
हैं		UNK		UNK
।		UNK		UNK
सूत्रों		o		o
के		UNK		UNK
मुताबिक		UNK		d
पिछले		o		o
साल		o		UNK
से		UNK		UNK
ही		UNK		UNK
ऐसे		o		UNK
बदलाव		o		d
के		d		UNK
संकेत		d		o
हैं		UNK		UNK
।		UNK		UNK
पिछले		o		o
महीने		o		o
में		UNK		UNK
ही		UNK		UNK
कुछ		UNK		o
बड़े		o		UNK
आतंकवादियों		o		o
को		UNK		UNK
मार		UNK		UNK
गिराने		o		o
में		UNK		UNK
सफलता		d		UNK
मिली		UNK		o
और		UNK		UNK
इन		o		o
सूचनाओं		o		o
का		d		UNK
स्रोत		d		o
आम		d		UNK
लोग		d		o
ही		UNK		UNK
रहे		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
दक्षिणी		o		o
कश्मीर		o		o
में		UNK		UNK
सक्रिय		o		o
लश्कर		d		o
-		UNK		UNK
ए		UNK		UNK
-		UNK		UNK
तैयबा		o		d
का		d		UNK
राजा		d		o
पाकिस्तानी		d		d
जिसका		o		o
कोड		d		o
नाम		d		UNK
शकलेन		d		o
,		UNK		UNK
NULL		UNK		UNK
कंट्रोलिंग		d		o
नंबर		d		o
४४		any		UNK
था		UNK		UNK
,		UNK		UNK
NULL		UNK		UNK
छह		o		UNK
जुलाई		o		o
को		UNK		UNK
मारा		UNK		UNK
गया		UNK		o
।		UNK		UNK
जैश		d		UNK
-		UNK		UNK
ए		UNK		UNK
-		UNK		UNK
मोहम्मद		o		UNK
,		UNK		UNK
लश्कर		d		o
-		UNK		UNK
ए		UNK		UNK
-		UNK		UNK
तैयबा		o		o
और		UNK		UNK
हिजबुल		d		o
मुजाहिदीन		o		o
का		d		UNK
मुख्य		d		o
संचालनकर्ता		d		o
हबीबुल्लाह		d		o
,		UNK		UNK
कोड		d		o
नाम		d		UNK
-		UNK		UNK
फुर्कान		d		o
०४		o		UNK
जुलाई		o		o
को		UNK		UNK
पंपोर		o		o
में		UNK		UNK
मारा		UNK		UNK
गया		UNK		o
।		UNK		UNK
इसी		o		o
तरह		o		o
से		UNK		UNK
हिजबुल		d		o
मुजाहिदीन		o		o
के		o		UNK
डिस्टिक		d		o
कमांडर		o		d
(		UNK		UNK
रफिया		d		o
बाग		d		d
)		UNK		UNK
हासिम		o		o
को		UNK		UNK
०३		o		UNK
जुलाई		o		o
को		UNK		UNK
मार		UNK		UNK
गिराया		UNK		o
गया		UNK		o
।		UNK		UNK
इसका		o		o
कोड		d		o
नाम		d		UNK
हमजा		d		o
और		UNK		UNK
दिलावर		d		o
था		UNK		UNK
।		UNK		UNK
जैश		d		UNK
-		UNK		UNK
ए		UNK		UNK
-		UNK		UNK
मोहम्मद		o		UNK
के		o		UNK
ही		UNK		UNK
जमाल		d		o
मोहम्मद		d		UNK
अब्बासी		o		d
(		UNK		UNK
कोड		d		o
नाम		d		UNK
वासिम		o		o
,		UNK		UNK
NULL		UNK		UNK
जमाल		d		o
भाई		o		UNK
)		UNK		UNK
का		d		UNK
मारा		UNK		UNK
जाना		d		o
बड़ी		d		d
सफलता		d		UNK
रही		UNK		UNK
।		UNK		UNK
सेना		o		o
के		o		UNK
सूत्रों		o		o
के		UNK		UNK
मुताबिक		UNK		d
अब्बासी		d		d
पाकिस्तान		o		d
के		o		UNK
रावलपिंडी		o		o
का		d		UNK
निवासी		d		o
था		UNK		UNK
।		UNK		UNK
जम्मू		d		o
कश्मीर		o		o
में		UNK		UNK
वह		d		UNK
चीफ		d		UNK
ऑपरेशन		d		o
ऑफ		UNK		UNK
कश्मीर		d		o
था		UNK		UNK
।		UNK		UNK
सूत्रों		o		o
के		UNK		UNK
अनुसार		o		o
इसमें		o		o
आम		o		UNK
नागरिकों		o		o
का		d		UNK
काफी		UNK		UNK
बड़ा		d		d
योगदान		d		o
रहा		UNK		UNK
और		UNK		UNK
इससे		o		o
गुटो		o		o
में		UNK		UNK
बेचैनी		d		o
बढ़ी		UNK		d
है		UNK		UNK
।		UNK		UNK
सूत्र		d		o
बताते		UNK		UNK
हैं		UNK		UNK
कि		UNK		UNK
इस		o		o
बदलाव		o		d
के		UNK		UNK
पीछे		d		UNK
भारत		o		d
और		UNK		UNK
पाकिस्तान		o		d
का		d		UNK
संघर्ष		d		o
विराम		o		o
का		d		UNK
पालन		d		o
करना		d		o
काम		d		UNK
कर		UNK		UNK
रहा		UNK		UNK
है		UNK		UNK
।		UNK		UNK
पाकिस्तानी		d		d
सेना		d		UNK
गोलीबारी		d		o
करके		UNK		o
ध्यान		d		o
बटाने		o		o
की		d		UNK
कोशिश		d		o
NULL		UNK		UNK
और		UNK		UNK
घुसपैठ		o		d
में		UNK		UNK
मदद		d		UNK
नहीं		o		UNK
के		UNK		UNK
बराबर		UNK		d
कर		UNK		UNK
रही		UNK		UNK
है		UNK		UNK
।		UNK		UNK
यह		d		UNK
जरूर		UNK		o
है		UNK		UNK
कि		UNK		UNK
आतंकी		d		o
उसकी		o		d
चौकियों		o		o
के		UNK		UNK
पास		d		d
होते		UNK		UNK
हुए		UNK		UNK
ही		UNK		UNK
सीमा		o		UNK
के		UNK		UNK
भीतर		d		d
आ		UNK		UNK
रहे		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
