Word		Original_feature		Predicted_feature
रात		n		n
भी		avy		n
पारा		n		n
शून्य		num		n
से		psp		n
छह		num		psp
डिग्री		n		n
नीचे		nst		n
चला		v		n
गया		v		n
।		punc		n
इससे		pn		n
झील		n		n
में		psp		n
पानी		n		n
का		psp		n
जमाव		n		n
और		avy		n
बढ़		v		n
गया		v		n
।		punc		n
सोमवार		n		n
को		psp		n
झील		n		n
के		psp		n
बीच		nst		n
में		psp		n
कई		avy		n
हिस्सों		n		n
में		psp		n
भी		avy		n
बर्फ		n		n
सी		avy		n
जम		v		n
गई		v		n
।		punc		n
इसके		pn		n
अलावा		psp		n
कश्मीर		n		n
के		psp		n
अन्य		adj		n
इलाकों		n		n
में		psp		n
ठंड		n		n
का		psp		n
प्रकोप		n		n
रहा		v		v
।		punc		n
मौसम		n		n
विभाग		n		n
का		psp		n
कहना		v		v
है		v		v
कि		avy		n
अगले		adj		n
चौबीस		num		n
घंटों		n		n
में		psp		n
सर्दी		n		n
बरकरार		adj		n
रहेगी		v		n
और		avy		n
मौसम		n		n
का		psp		n
मिजाज		n		n
साफ		adj		n
रहेगा		v		v
।		punc		n
सोमवार		n		n
सुबह		n		n
नौ		num		n
बजे		n		n
तक		psp		n
डल		n		n
झील		n		n
के		psp		n
कुछ		avy		psp
हिस्सों		n		n
में		psp		n
बर्फ		n		n
की		psp		n
सफेद		adj		n
चादर		n		n
जमी		v		n
हुई		v		v
दिखाई		v		n
दी		v		n
।		punc		n
जैसे		adv		n
-		punc		n
जैसे		adv		n
दिन		n		n
चढ़ा		v		n
और		avy		n
डल		n		n
के		psp		n
ठहरे		v		n
पानी		n		n
में		psp		n
चप्पुओं		n		n
की		psp		n
चाप		n		n
और		avy		n
सूरज		n		n
की		psp		n
गर्मी		n		n
पड़ी		v		n
तो		avy		n
जमी		v		n
बर्फ		n		n
बडे		adj		n
-		punc		n
बड़े		adj		n
टुकड़ों		n		n
में		psp		n
टूट		v		n
गई		v		n
।		punc		n
जो		pn		n
दिन		n		n
भर		avy		n
पानी		n		n
में		psp		n
उतराती		v		n
रही		v		v
।		punc		n
हालांकि		avy		v
साफ		adj		n
आकाश		n		n
और		avy		n
धूप		n		n
के		psp		n
कारण		n		n
तापमान		n		n
बढ़ा		v		n
लेकिन		avy		n
सर्द		adj		n
हवाओं		n		v
ने		psp		n
उसे		pn		n
बेअसर		adj		n
कर		v		n
दिया		v		n
।		punc		n
शिकारे		n		n
वालों		psp		n
ने		psp		n
स्वयं		pn		n
अपने		pn		n
चप्पुओं		n		n
से		psp		n
बर्फ		n		n
को		psp		n
तोड़कर		v		n
अपने		pn		n
शिकारों		n		n
को		psp		n
आगे		nst		n
बढ़ाया		v		n
।		punc		n
घाटी		n		n
के		psp		n
बाशिंदों		n		n
के		psp		n
लिए		psp		n
डल		n		n
का		psp		n
जमना		v		n
और		avy		n
बर्फ		n		n
जमना		v		n
कोई		pn		n
नई		adj		n
बात		n		n
नहीं		avy		v
है		v		v
,		punc		n
लेकिन		avy		n
पर्यटकों		n		n
के		psp		n
लिए		psp		n
यह		pn		v
नजारा		n		n
जरूर		adv		n
कौतुहल		n		n
भरा		v		n
रहा		v		v
।		punc		n
झील		n		n
को		psp		n
देखने		v		n
के		psp		n
लिए		psp		n
काफी		avy		n
संख्या		n		n
में		psp		n
पर्यटकों		n		n
का		psp		n
तांता		n		n
लगा		v		n
रहा		v		v
।		punc		n
इसके		pn		n
चलते		psp		n
यहां		pn		v
उड़ीसा		n		n
से		psp		n
गुलमर्ग		n		n
और		avy		n
श्रीनगर		n		n
शहर		n		n
की		psp		n
छटा		n		n
को		psp		n
देखने		v		n
आए		v		n
नागेश्वर		n		n
राव		n		n
और		avy		n
नीमला		n		n
राव		n		n
बताते		v		n
हैं		v		v
कि		avy		n
यह		pn		v
अनुभव		n		n
उनके		pn		n
लिए		psp		n
इतना		avy		n
खुशनसीबी		n		n
भरा		v		n
रहा		v		v
जिसकी		pn		n
कल्पना		n		n
या		avy		v
फिर		avy		n
फोटो		n		n
में		psp		n
देखकर		v		n
ही		avy		v
वह		pn		v
करते		v		n
थे		v		n
।		punc		n
शिकारे		n		n
वाले		psp		n
दिन		n		n
भर		avy		n
पर्यटकों		n		n
को		psp		n
उन		pn		n
स्थानों		n		n
की		psp		n
सैर		n		n
कराते		v		n
रहे		v		v
जहां		pn		v
सबसे		avy		n
अधिक		avy		n
बर्फ		n		n
जमी		v		n
हुई		v		v
थी		v		n
।		punc		n
रविवार		n		n
को		psp		n
दो		num		n
इंच		n		n
मोटी		adj		n
परत		n		n
सोमवार		n		n
को		psp		n
बढ़कर		v		n
चार		num		n
इंच		n		n
से		psp		n
अधिक		avy		n
हो		v		v
गई		v		n
है		v		v
।		punc		n
सुबह		n		n
जब		pn		n
डल		n		n
झील		n		n
में		psp		n
रहने		v		v
वाले		v		n
लोग		n		n
अपनी		pn		n
-		punc		n
अपनी		pn		n
नाव		n		n
लेकर		v		n
किनारे		n		n
पर		psp		n
आए		v		n
तो		pn		n
उन्हें		pn		v
डल		n		n
में		psp		n
बर्फ		n		n
जमी		v		n
होने		v		v
के		psp		n
कारण		n		n
काफी		avy		n
परेशानी		n		n
का		psp		n
सामना		n		n
करना		v		n
पड़ा		v		n
।		punc		n
चप्पुओं		n		n
से		psp		n
बर्फ		n		n
को		psp		n
तोड़ते		v		n
हुए		v		v
उन्होंने		pn		v
अपनी		pn		n
नाव		n		n
और		avy		n
शिकारे		n		n
आगे		nst		n
बढ़ाए		v		n
।		punc		n
रात		n		n
का		psp		n
पारा		n		n
रविवार		n		n
की		psp		n
रात		n		n
के		psp		n
मुकाबले		n		n
दशमलव		num		n
चार		num		n
डिग्री		n		n
कम		avy		n
रहेगा		v		v
।		punc		n
सोमवार		n		n
रात		n		n
का		psp		n
तापमान		n		n
शून्य		num		n
से		psp		n
5.6		num		n
डिग्री		n		n
रहेगा		v		v
।		punc		n
दिन		n		n
के		psp		n
तापमान		n		n
में		psp		n
मामूली		adj		n
कमी		n		n
आई		v		n
।		punc		n
रविवार		n		n
को		psp		n
दिन		n		n
का		psp		n
तापमान		n		n
9.1		num		n
डिग्री		n		n
रहा		v		v
,		punc		n
NULL		unk		n
वहीं		adv		v
सोमवार		n		n
दिन		n		n
का		psp		n
तापमान		n		n
8.8		num		n
डिग्री		n		n
दर्ज		adj		n
किया		v		n
।		punc		n
जम्मू		n		n
-		punc		n
कश्मीर		n		n
के		psp		n
मनोनीत		adj		n
मुख्यमंत्री		n		n
गुलाम		n		n
नबी		n		n
आज़ाद		n		n
ने		psp		n
कहा		v		v
है		v		v
कि		avy		n
घाटी		n		n
में		psp		n
शांति		n		n
बहाल		adj		v
करना		v		n
उनके		pn		n
सामने		nst		n
सबसे		avy		n
बड़ी		adj		n
चुनौती		n		n
है		v		v
।		punc		n
जिस		pn		n
हीलिंग		n		n
टच		n		n
को		psp		n
मुख्यमंत्री		n		n
मुफ्ती		n		n
मोहम्मद		n		n
सईद		n		n
से		psp		n
जोड़ा		v		n
जा		v		n
रहा		v		v
है		v		v
,		punc		n
वह		pn		v
दरअसल		adv		n
कांग्रेस		n		n
की		psp		n
नीति		n		n
थी		v		n
।		punc		n
उनकी		pn		n
कोशिश		n		n
होगी		v		n
कि		avy		n
सभी		avy		n
पार्टियों		n		n
को		psp		n
साथ		nst		n
लेकर		v		n
रियासत		n		n
में		psp		n
अमन		n		n
बहाल		adj		v
करें		v		n
।		punc		n
केंद्रीय		adj		n
शहरी		adj		n
विकास		n		n
मंत्री		n		n
गुलाम		n		n
नबी		n		n
आज़ाद		n		n
ने		psp		n
शनिवार		n		n
को		psp		n
पत्रकारों		n		n
से		psp		n
अनौपचारिक		adj		n
बात		n		n
-		punc		n
चीत		n		n
में		psp		n
कहा		v		v
कि		avy		n
वह		pn		v
छोटा		adj		n
मंत्रिमंडल		n		n
बनाना		v		n
चाहते		v		v
हैं		v		v
।		punc		n
पर		avy		n
इसके		pn		n
लिए		psp		n
सहयोगी		adj		n
दलों		n		n
पर		psp		n
कोई		pn		n
दबाव		n		n
नहीं		avy		v
डाला		v		n
जाएगा		v		n
।		punc		n
बकौल		psp		n
उनके		pn		n
,		punc		n
रियासत		n		n
तीन		num		n
दर्जन		n		n
मंत्रियों		n		n
का		psp		n
खर्चा		n		n
बर्दाश्त		n		n
नहीं		avy		v
कर		v		n
सकती		v		n
।		punc		n
इसलिए		pn		n
मंत्रियों		n		n
की		psp		n
संख्या		n		n
में		psp		n
कटौती		n		n
जरूरी		adj		n
है		v		v
।		punc		n
आजाद		n		n
को		psp		n
इस		pn		n
बात		n		n
पर		psp		n
भी		avy		n
काफी		avy		n
एतराज		n		n
है		v		v
कि		avy		n
'		punc		n
हीलिंग		n		n
टच		n		n
'		punc		n
पॉलिसी		n		n
को		psp		n
मुफ्ती		n		n
मोहम्मद		n		n
सईद		n		n
से		psp		n
जोड़कर		v		n
देखा		v		n
जा		v		n
रहा		v		v
है		v		v
।		punc		n
उन्होंने		pn		v
कहा		v		v
कि		avy		n
'		punc		n
हीलिंग		n		n
टच		n		n
'		punc		n
पॉलिसी		n		n
असल		n		n
में		psp		n
कांग्रेस		n		n
की		psp		n
देन		n		n
है		v		v
और		avy		n
विधानसभा		n		n
चुनाव		n		n
घोषणा		n		n
में		psp		n
इसका		pn		n
वायदा		n		n
किया		v		n
गया		v		n
है		v		v
।		punc		n
आज़ाद		n		n
का		psp		n
कहना		v		v
है		v		v
कि		avy		n
घाटी		n		n
में		psp		n
अमल		n		n
बहाल		adj		v
करना		v		n
उनके		pn		n
लिए		psp		n
बड़ी		adj		n
चुनौती		n		n
है		v		v
और		avy		n
इसके		pn		n
लिए		psp		n
वह		pn		v
सियासी		adj		n
व		avy		n
गैर		adj		n
सियासी		adj		n
पार्टियों		n		n
का		psp		n
सहयोग		n		n
लेंगे		v		n
।		punc		n
मनोनीत		adj		n
मुख्यमंत्री		n		n
पीडीपी		n		n
को		psp		n
अपना		pn		n
राजनीतिक		adj		n
विरोधी		n		n
नहीं		avy		v
मानते		v		n
।		punc		n
उनका		pn		n
कहना		v		v
है		v		v
कि		avy		n
कश्मीर		n		n
में		psp		n
हर		avy		v
पार्टी		n		n
के		psp		n
लिए		psp		n
काफी		avy		n
जगह		n		n
मौजूद		adj		n
है		v		v
और		avy		n
कांग्रेस		n		n
को		psp		n
मजबूत		adj		n
करने		v		n
के		psp		n
लिए		psp		n
वह		pn		v
भी		avy		n
जरूरी		adj		n
कदम		n		n
उठाएँगे		v		n
।		punc		n
आज़ाद		n		n
इस		pn		n
बात		n		n
पर		psp		n
भी		avy		n
काफी		avy		n
नाराज़		adj		n
हैं		v		v
कि		avy		n
मीडिया		n		n
घाटी		n		n
में		psp		n
कांग्रेस		n		n
को		psp		n
काफी		avy		n
कम		avy		n
करके		v		n
आँक		v		n
रही		v		v
है		v		v
।		punc		n
जबकि		avy		n
घाटी		n		n
में		psp		n
कांग्रेस		n		n
का		psp		n
खासा		adj		n
वजूद		n		n
है		v		v
।		punc		n
विधानसभा		n		n
चुनाव		n		n
में		psp		n
कांग्रेस		n		n
ने		psp		n
पाँच		num		n
सीटों		n		n
पर		psp		n
जीत		n		n
हासिल		adj		v
की		v		n
थी		v		n
।		punc		n
इसके		pn		n
अलावा		psp		n
घाटी		n		n
की		psp		n
47		num		n
में		psp		n
आठ		num		n
सीट		n		n
कांग्रेस		n		n
ने		psp		n
पीडीपी		n		n
के		psp		n
लिए		psp		n
छोड़		v		n
दी		v		n
थी		v		n
।		punc		n
कांग्रेस		n		n
की		psp		n
सत्ता		n		n
संभालने		v		n
के		psp		n
बाद		nst		n
कश्मीर		n		n
में		psp		n
होने		v		v
वाली		psp		n
प्रतिक्रिया		n		n
के		psp		n
बारे		psp		n
में		psp		n
सवाल		n		n
किए		v		n
जाने		v		n
पर		psp		n
आजाद		n		n
ने		psp		n
कहा		v		v
कि		avy		n
कश्मीर		n		n
में		psp		n
हालात		n		v
अब		pn		n
बदल		v		n
गए		v		n
हैं		v		v
।		punc		n
भूमंडलीकरण		n		n
का		psp		n
असर		n		n
वहाँ		pn		v
भी		avy		n
नज़र		n		n
आने		v		n
लगा		v		n
है		v		v
।		punc		n
कश्मीरी		adj		n
आवाम		n		n
भी		avy		n
हक़ीकत		n		n
समझ		v		n
गई		v		n
है		v		v
।		punc		n
इसलिए		pn		n
,		punc		n
कश्मीर		n		n
पर		psp		n
इसका		pn		n
कोई		pn		n
असर		n		n
नहीं		avy		v
पड़ेगा		v		n
।		punc		n
उपमुख्यमंत्री		n		n
मंगतराम		n		n
शर्मा		n		n
के		psp		n
बारे		psp		n
में		psp		n
प्रश्न		n		n
किए		v		n
जाने		v		n
पर		psp		n
उन्होंने		pn		v
कहा		v		v
कि		avy		n
अभी		pn		n
इस		pn		n
बारे		psp		n
में		psp		n
कोई		pn		n
फैसला		n		n
नहीं		avy		v
किया		v		n
गया		v		n
है		v		v
।		punc		n
खुद		pn		n
उनके		pn		n
चुनाव		n		n
के		psp		n
बारे		psp		n
में		psp		n
सवाल		n		n
किए		v		n
जाने		v		n
पर		psp		n
आज़ाद		n		n
ने		psp		n
कहा		v		v
कि		avy		n
इस		pn		n
बारे		psp		n
में		psp		n
कुछ		pn		n
भी		avy		n
तय		adj		n
नहीं		avy		v
किया		v		n
गया		v		n
है		v		v
।		punc		n
हालांकि		avy		v
,		punc		n
अगले		adj		n
साल		n		n
अप्रैल		n		n
में		psp		n
विधान		n		n
परिषद		n		n
की		psp		n
12		num		n
सीट		n		n
खाली		adj		n
हो		v		v
रही		v		v
हैं		v		v
।		punc		n
सरकार		n		n
ने		psp		n
प्रतिबंधित		adj		n
उग्रवादी		adj		n
संगठन		n		n
यूनाइटेड		n		n
नेशनल		adj		n
लिबरेशन		n		n
फ्रंट		n		n
(		punc		n
यूएनएलएफ		n		n
)		punc		n
के		psp		n
प्रस्ताव		n		n
को		psp		n
एक		num		n
सिरे		n		n
से		psp		n
नकार		v		n
दिया		v		n
है		v		v
।		punc		n
इसमें		pn		n
उसने		pn		n
मणिपुर		n		n
को		psp		n
भारत		n		n
के		psp		n
साथ		nst		n
रहना		v		v
चाहिए		v		v
या		avy		v
नहीं		avy		v
NULL		v		n
NULL		avy		n
इस		pn		n
बारे		psp		n
में		psp		n
जनमत		n		n
-		punc		n
संग्रह		n		n
की		psp		n
सिफारिश		n		n
की		v		n
है		v		v
।		punc		n
इंफाल		n		n
से		psp		n
२५		num		n
किलोमीटर		n		n
दूर		nst		n
लेइमाखोंग		n		n
स्थित		adj		n
५७		n		n
-		punc		n
माउंटेन		n		n
डिवीज़न		n		n
के		psp		n
मुख्यालय		n		n
में		psp		n
संवाददाता		n		n
सम्मेलन		n		n
में		psp		n
रक्षामंत्री		n		n
प्रणब		n		n
मुखर्जी		n		n
ने		psp		n
यूएनएलएफ		n		n
के		psp		n
प्रस्ताव		n		n
को		psp		n
नकारते		v		n
हुए		v		v
कहा		v		v
कि		avy		n
यह		pn		v
किसी		pn		n
भी		avy		n
तरह		n		n
से		psp		n
संभव		adj		n
नहीं		avy		v
है		v		v
।		punc		n
मणिपुर		n		n
की		psp		n
आज़ादी		n		n
की		psp		n
माँग		n		n
करने		v		n
वाले		psp		n
उग्रवादी		adj		n
संगठन		n		n
यूएनएलएफ		n		n
ने		psp		n
कहा		v		v
कि		avy		n
केंद्र		n		n
सरकार		n		n
अगर		avy		n
संयुक्त		adj		n
राष्ट्र		n		n
के		psp		n
अधिकारियों		n		n
के		psp		n
सामने		nst		n
जनमतसंग्रह		n		n
करवाने		v		n
के		psp		n
लिए		psp		n
तैयार		adj		n
हो		v		v
तो		avy		n
वह		pn		v
हथियार		n		n
डालने		v		n
के		psp		n
लिए		psp		n
तैयार		adj		n
है		v		v
।		punc		n
राज्य		n		n
में		psp		n
उग्रवाद		n		n
के		psp		n
मुद्दे		n		n
पर		psp		n
प्रणब		n		n
मुखर्जी		n		n
ने		psp		n
कहा		v		v
कि		avy		n
क्षेत्र		n		n
में		psp		n
सामान्य		adj		n
स्थिति		n		n
बहाल		adj		v
करने		v		n
में		psp		n
राज्य		n		n
सरकार		n		n
को		psp		n
मदद		n		n
करने		v		n
के		psp		n
लिए		psp		n
यहाँ		pn		v
सेना		n		n
तैनात		adj		n
की		v		n
गई		v		n
है		v		v
।		punc		n
मुखर्जी		n		n
ने		psp		n
कहा		v		v
कि		avy		n
सेना		n		n
ने		psp		n
राज्य		n		n
में		psp		n
उग्रवादियों		n		n
के		psp		n
प्रभाव		n		n
वाले		psp		n
इलाकों		n		n
से		psp		n
उनका		pn		n
सफाया		n		n
कर		v		n
दिया		v		n
है		v		v
।		punc		n
अब		pn		n
इन		pn		n
स्थानों		n		n
पर		psp		n
सुरक्षाबलों		n		n
का		psp		n
नियंत्रण		n		n
है		v		v
।		punc		n
उन्होंने		pn		v
कहा		v		v
कि		avy		n
सेना		n		n
ने		psp		n
राज्य		n		n
के		psp		n
८		num		n
से		avy		n
९		num		n
उग्रवादी		adj		n
संगठनों		n		n
के		psp		n
खिलाफ		adj		n
संघर्ष		n		n
विराम		n		n
की		psp		n
घोषणा		n		n
कर		v		n
रखी		v		n
है		v		v
।		punc		n
इसीलिए		pn		n
सेना		n		n
ने		psp		n
इन		pn		n
संगठनों		n		n
के		psp		n
खिलाफ		adj		n
अपना		pn		n
अभियान		n		n
रोका		v		n
हुआ		v		n
है		v		v
।		punc		n
हालांकि		avy		v
मुखर्जी		n		n
ने		psp		n
इन		pn		n
संगठनों		n		n
के		psp		n
नाम		n		n
का		psp		n
खुलासा		n		n
नहीं		avy		v
किया		v		n
।		punc		n
प्रणब		n		n
मुखर्जी		n		n
ने		psp		n
कहा		v		v
कि		avy		n
आईजोल		n		n
व		avy		n
मिजोरम		n		n
में		psp		n
सेना		n		n
भर्ती		n		n
केंद्र		n		n
खोला		v		n
जाएगा		v		n
।		punc		n
मणिपुर		n		n
के		psp		n
दौरे		n		n
के		psp		n
दौरान		nst		n
मुखर्जी		n		n
के		psp		n
साथ		nst		n
सेना		n		n
प्रमुख		n		n
जे.		n		n
जे.		n		n
सिंह		n		n
और		avy		n
पश्चिमी		adj		n
कमान		n		n
के		psp		n
जीओसी		n		n
इन		unk		n
सी		unk		n
अरविंद		n		n
शर्मा		n		n
भी		avy		n
साथ		nst		n
थे		v		n
।		punc		n
अमेरिकी		adj		n
राष्ट्रपति		n		n
जॉर्ज		n		n
डब्लू.		n		n
बुश		n		n
की		psp		n
भारत		n		n
यात्रा		n		n
की		psp		n
सफलता		n		n
परमाणु		n		n
समझौते		n		n
पर		psp		n
निर्भर		adj		n
है		v		v
।		punc		n
इसके		pn		n
अलावा		psp		n
उनके		pn		n
दौरे		n		n
की		psp		n
सफलता		n		n
इस		pn		n
बात		n		n
पर		psp		n
भी		avy		n
निर्भर		adj		n
करेगी		v		n
कि		avy		n
भारत		n		n
जैसी		psp		n
उभरती		v		n
आर्थिक		adj		n
ताकत		n		n
के		psp		n
साथ		nst		n
वह		pn		v
कदम		n		n
से		avy		n
कदम		n		n
मिलाकर		v		n
चलने		v		n
के		psp		n
लिए		psp		n
रास्ता		n		n
तलाश		v		n
पाते		v		n
हैं		v		v
या		avy		v
नहीं		avy		v
NULL		unk		n
।		punc		n
इससे		pn		n
पहले		nst		n
केवल		avy		n
चार		num		n
अमेरिकी		adj		n
राष्ट्रपतियों		n		n
ने		psp		n
भारत		n		n
और		avy		n
पाकिस्तान		n		n
की		psp		n
यात्रा		n		n
की		v		n
है		v		v
।		punc		n
लेकिन		avy		n
वर्ष		n		n
२०००		n		n
में		psp		n
तत्कालीन		adj		n
राष्ट्रपति		n		n
बिल		n		n
क्लिंटन		n		n
के		psp		n
दौरे		n		n
के		psp		n
बाद		nst		n
बुश		n		n
की		psp		n
यात्रा		n		n
भविष्य		n		n
के		psp		n
लिए		psp		n
यह		pn		v
संकेत		n		n
है		v		v
कि		avy		n
भारत		n		n
अमेरिका		n		n
में		psp		n
बेहद		adj		n
रुचि		n		n
रखता		v		n
है		v		v
।		punc		n
भारत		n		n
एक		num		n
अरब		num		n
की		psp		n
आबादी		n		n
के		psp		n
साथ		nst		n
दुनिया		n		n
का		psp		n
सबसे		avy		n
बड़ा		adj		n
लोकतंत्र		n		n
है		v		v
और		avy		n
अमेरिका		n		n
की		psp		n
कारोबारी		n		n
यहाँ		pn		v
की		psp		n
उभरती		v		n
अर्थ		n		n
-		punc		n
व्यवस्था		n		n
पर		psp		n
नज़र		n		n
गड़ाए		v		n
हुए		v		v
है		v		v
।		punc		n
पिछले		adj		n
हफ्ते		n		psp
वाशिंगटन		n		n
में		psp		n
एशिया		n		n
सोसाइटी		n		n
की		psp		n
बैठक		n		n
में		psp		n
बुश		n		n
ने		psp		n
कहा		v		v
कि		avy		n
इस		pn		n
बारे		psp		n
में		psp		n
सोचिए		v		n
।		punc		n
अमेरिका		n		n
की		psp		n
कुल		avy		n
आबादी		n		n
से		psp		n
ज्यादा		avy		n
वहाँ		pn		v
मध्यम		adj		n
वर्गीय		adj		n
लोगों		n		n
की		psp		n
तादाद		n		n
है		v		v
।		punc		n
कुछ		avy		psp
अमेरिकी		n		n
सोचते		v		n
हैं		v		v
कि		avy		n
भारत		n		n
की		psp		n
वजह		n		n
से		psp		n
उनकी		pn		n
नौकरी		n		n
पर		psp		n
खतरा		n		n
है		v		v
।		punc		n
वे		pn		n
भारत		n		n
के		psp		n
सस्ते		adj		n
श्रम		n		n
बाजार		n		n
को		psp		n
लेकर		v		n
चिंतित		adj		n
हैं		v		v
लेकिन		avy		n
सरकार		n		n
का		psp		n
कहना		v		v
है		v		v
कि		avy		n
वैश्विक		adj		n
बाजार		n		n
में		psp		n
अगर		avy		n
अमेरिकी		adj		n
कंपनियाँ		n		n
प्रतियोगी		n		n
बनी		v		n
रहती		v		n
हैं		v		v
तो		avy		n
अमेरिकी		adj		n
नौकरियों		n		n
की		psp		n
कोई		pn		n
कमी		n		n
नहीं		avy		v
होगी		v		n
।		punc		n
पिछले		adj		n
साल		n		n
भारत		n		n
को		psp		n
अमेरिकी		adj		n
आयात		n		n
में		psp		n
३०		num		n
फीसदी		n		n
से		psp		n
अधिक		avy		n
की		psp		n
वृद्धि		n		n
दर्ज		adj		n
की		v		n
गई		v		n
।		punc		n
बुश		n		n
ने		psp		n
कहा		v		v
कि		avy		n
भारत		n		n
में		psp		n
मध्यम		adj		n
वर्गीय		adj		n
लोग		n		n
एयर		n		n
कंडिश्नर		n		n
,		punc		n
वाशिंग		n		n
मशीन		n		n
और		avy		n
किचन		n		n
अप्लाइंसेज़		n		n
का		psp		n
इस्तेमाल		n		n
करते		v		n
हैं		v		v
।		punc		n
इनमें		pn		n
से		psp		n
ज्यादातर		adj		n
अमेरिकी		adj		n
कंपनियों		n		n
के		psp		n
प्रोडक्ट		n		n
होते		v		n
हैं		v		v
।		punc		n
कुछ		avy		psp
अमेरिकियों		n		n
का		psp		n
मानना		v		n
है		v		v
कि		avy		n
भारत		n		n
चीन		n		n
की		psp		n
बढ़ती		v		n
ताकत		n		n
का		psp		n
मुकाबला		n		n
कर		v		n
सकता		v		n
है		v		v
जिसे		pn		n
अमेरिका		n		n
अपना		pn		n
प्रतिद्वंद्वी		n		n
मानता		v		n
है		v		v
।		punc		n
लेकिन		avy		n
भारत		n		n
यह		pn		v
भूमिका		n		n
निभाने		v		n
को		psp		n
तैयार		adj		n
नहीं		avy		v
है		v		v
।		punc		n
इसके		pn		n
साथ		nst		n
ही		avy		v
इससे		pn		n
परमाणु		n		n
अप्रसार		n		n
की		psp		n
कोशिशों		n		n
पर		psp		n
बुरा		adj		n
असर		n		n
पड़ेगा		v		n
।		punc		n
हालांकि		avy		v
कुछ		avy		psp
विज्ञानियों		n		n
का		psp		n
कहना		v		v
है		v		v
कि		avy		n
इस		pn		n
समझौते		n		n
को		psp		n
लेकर		v		n
चिंतित		adj		n
होने		v		v
की		psp		n
जरूरत		n		n
नहीं		avy		v
है		v		v
।		punc		n
पुरातत्वविदों		n		n
का		psp		n
मानना		v		n
है		v		v
कि		avy		n
अमृतसर		n		n
का		psp		n
इतिहास		n		n
यहां		pn		v
की		psp		n
जमीन		n		n
में		psp		n
आज		n		n
भी		avy		n
दफन		adj		n
है		v		v
।		punc		n
खुदाई		n		n
के		psp		n
दौरान		nst		n
मिले		v		n
कुछ		avy		psp
अवशेष		n		n
उनकी		pn		n
इस		pn		n
बात		n		n
को		psp		n
प्रमाणित		adj		n
भी		avy		n
करते		v		n
हैं		v		v
।		punc		n
अंग्रेजों		n		n
द्वारा		psp		n
चिह्नित		adj		n
नगर		n		n
के		psp		n
करीब		nst		n
पांच		num		n
जगहों		n		n
कोटली		n		n
बसावा		n		n
सिंह		n		n
,		punc		n
अलगो		n		n
कोठी		n		n
,		punc		n
हर्षाछीना		n		n
,		punc		n
पक्का		n		n
विंड		n		n
एवं		avy		n
अटारी		n		n
में		psp		n
जमीन		n		n
की		psp		n
ऊपरी		adj		n
सतह		n		n
की		psp		n
खुदाई		n		n
में		psp		n
ही		avy		v
काफी		avy		n
संख्या		n		n
में		psp		n
मिट्टी		n		n
के		psp		n
बर्तन		n		n
,		punc		n
मूर्तियां		n		n
,		punc		n
गहने		n		n
,		punc		n
खिलौने		n		n
,		punc		n
चांदी		n		n
के		psp		n
सिक्के		n		n
,		punc		n
NULL		unk		n
असलहे		n		n
मिले		v		n
हैं		v		v
।		punc		n
प्रसिद्ध		adj		n
शायर		n		n
देवदर्द		n		n
ने		psp		n
भारतीय		adj		n
पुरातत्व		n		n
विभाग		n		n
(		punc		n
एएसआई		n		n
)		punc		n
के		psp		n
अधिकारियों		n		n
गुरदेव		n		n
सिंह		n		n
,		punc		n
कुलदीप		n		n
सिंह		n		n
तथा		avy		n
हीरा		n		v
सिंह		n		n
के		psp		n
सहयोग		n		n
से		psp		n
ऐसी		pn		n
वस्तुएं		n		n
खोजी		v		n
हैं		v		v
।		punc		n
यह		pn		v
वस्तुएं		n		n
उनके		pn		n
पास		nst		n
हजारों		num		v
की		psp		n
संख्या		n		n
में		psp		n
मौजूद		adj		n
हैं		v		v
।		punc		n
खुदाई		n		n
के		psp		n
दौरान		nst		n
खेमकरण		n		n
साइट		n		n
से		psp		n
कुषाण		n		n
राजा		n		n
कैटफाइसस		n		n
-		punc		n
प्रथम		n		n
की		psp		n
पत्थर		n		n
की		psp		n
छोटी		adj		n
सी		avy		n
मूर्ति		n		n
मिली		v		n
है		v		v
,		punc		n
जो		pn		n
उस		pn		n
समय		n		n
विकसित		adj		n
मूर्ति		n		n
कला		n		n
का		psp		n
उदाहरण		n		n
है		v		v
।		punc		n
हर्षाछीना		n		n
से		psp		n
आज		n		n
के		psp		n
सबसे		avy		n
महंगे		adj		n
पत्थर		n		n
जेड्स		n		n
की		psp		n
रिंग		n		n
भी		avy		n
मिली		v		n
है		v		v
,		punc		n
जिसकी		pn		n
उम्र		n		n
करीब		avy		n
2500		num		n
साल		n		n
आंकी		v		n
गई		v		n
है		v		v
।		punc		n
यहीं		pn		v
से		psp		n
भारी		adj		n
मात्रा		n		n
में		psp		n
मिट्टी		n		n
के		psp		n
बीड्स		n		n
(		punc		n
छेद		n		n
वाली		psp		n
गोलियां		n		n
)		punc		n
मिली		v		n
हैं		v		v
।		punc		n
इन		pn		n
गोलियों		n		n
को		psp		n
उस		pn		n
वक्त		n		n
तकली		n		n
की		psp		n
तरह		n		n
कपड़ा		n		n
बनाने		v		n
के		psp		n
लिए		psp		n
धागा		n		n
तैयार		adj		n
करने		v		n
में		psp		n
इस्तेमाल		n		n
किया		v		n
जाता		v		n
था		v		n
।		punc		n
इनकी		pn		n
उम्र		n		n
करीब		avy		n
छह		num		psp
हजार		num		v
साल		n		n
बताई		v		n
गई		v		n
है		v		v
