Word		Original_feature		Predicted_feature
देना		nA		0
चाहिए		0		0
।		UNK		UNK
शनिवार		0		0
को		UNK		UNK
न्यायमूर्ति		0		0
एम.		0		UNK
शेषचलपति		0		0
की		UNK		UNK
स्मृति		0		0
में		UNK		UNK
हैदराबाद		0		0
स्थित		UNK		0
नेशनल		UNK		0
एकेडमी		0		0
ऑफ		UNK		0
लीगल		0		UNK
स्टडीज		0		0
एंड		UNK		0
रिसर्च		0		0
यूनिवर्सिटी		0		0
ऑफ		UNK		0
लॉ		0		0
(		UNK		UNK
नलसार		0		0
)		UNK		UNK
में		UNK		UNK
आयोजित		UNK		0
एक		UNK		UNK
कार्यक्रम		0		0
में		UNK		UNK
सोराबजी		0		0
ने		UNK		UNK
कहा		yA		0
कि		UNK		UNK
सोमनाथ		0		0
को		UNK		UNK
सुप्रीम		UNK		0
कोर्ट		0		UNK
के		UNK		UNK
नोटिस		0		0
का		UNK		0
अवश्य		UNK		0
जवाब		0		0
देना		nA		0
चाहिए		0		0
।		UNK		UNK
लोकसभा		0		0
अध्यक्ष		0		0
ने		UNK		UNK
जो		UNK		UNK
फैसला		0		0
लिया		yA		0
उस		0		0
पर		UNK		UNK
उन्हें		ko		UNK
अपना		0		0
रुख		0		0
स्पष्ट		UNK		0
करना		nA		0
चाहिए		0		0
।		UNK		UNK
पश्चिम		0		0
बंगाल		0		0
के		UNK		UNK
बर्धवान		0		0
जिले		0		0
में		UNK		UNK
आज		0		0
पत्रकारों		0		0
से		UNK		UNK
बात		0		0
करते		wA		UNK
हुए		yA		UNK
सोमनाथ		0		0
ने		UNK		UNK
कहा		yA		0
कि		UNK		UNK
'		UNK		UNK
अगर		UNK		0
संसद		0		0
अपने		0		UNK
कुछ		UNK		0
सदस्यों		0		0
की		UNK		UNK
गलत		UNK		0
हरकत		0		0
पर		UNK		UNK
कार्रवाई		0		0
करता		wA		0
है		hE		UNK
और		UNK		0
इस		UNK		0
मामले		0		0
में		UNK		UNK
हस्तक्षेप		0		0
करता		wA		0
है		hE		UNK
तो		UNK		UNK
यह		0		UNK
उसका		kA		0
अंदरूनी		UNK		0
मामला		0		0
है		hE		UNK
उन्होंने		ne		UNK
आगे		UNK		UNK
कहा		yA		0
कि		UNK		UNK
उनके		kA		UNK
इस		UNK		0
फैसले		0		0
पर		UNK		UNK
सभी		UNK		0
राजनीतिक		UNK		0
दलों		0		UNK
ने		UNK		UNK
उनका		kA		0
समर्थन		0		0
किया		yA		0
है		hE		UNK
।		UNK		UNK
उन्होंने		ne		UNK
यह		0		UNK
भी		UNK		UNK
कहा		yA		0
कि		UNK		UNK
इस		UNK		0
संबंध		0		0
में		UNK		UNK
उन्होंने		ne		UNK
शांति		0		0
भूषण		0		0
समेत		UNK		0
देश		0		0
के		UNK		UNK
जाने		UNK		0
-		UNK		UNK
माने		UNK		0
संविधान		0		0
विशेषज्ञों		0		0
से		UNK		UNK
बात		0		0
की		yA		UNK
है		hE		UNK
।		UNK		UNK
सुप्रीम		UNK		0
कोर्ट		0		UNK
का		UNK		0
नोटिस		0		0
स्वीकार		0		0
न		UNK		UNK
करने		nA		UNK
का		UNK		0
मतलब		0		0
यह		0		UNK
है		hE		UNK
कि		UNK		UNK
कानून		0		0
के		UNK		UNK
नियमों		0		0
के		UNK		UNK
सिद्घांतों		0		0
की		UNK		UNK
अवहेलना		0		0
की		yA		UNK
गई		yA1		UNK
विज्ञप्ति		0		0
में		UNK		UNK
आगे		UNK		UNK
कहा		yA		0
है		hE		UNK
कि		UNK		UNK
इस		UNK		0
कार्यक्रम		0		0
में		UNK		UNK
नलसार		0		0
के		UNK		UNK
कुलपति		0		0
प्रोफेसर		0		0
रणबीर		0		0
सिंह		0		0
ने		UNK		UNK
भी		UNK		UNK
अपने		0		UNK
विचार		0		0
रखे		yA		UNK
।		UNK		UNK
मानव		0		0
संसाधन		0		0
विकास		0		0
मंत्रालय		0		0
का		UNK		0
महिला		0		0
एवं		UNK		UNK
बाल		0		0
विकास		0		0
विभाग		0		0
संयुक्त		UNK		0
राष्ट्र		0		0
मानव		0		0
विकास		0		0
रिपोर्ट		0		0
की		UNK		UNK
नई		UNK		0
प्रति		0		0
को		UNK		UNK
लेकर		kara		UNK
काफी		UNK		0
चौकन्ना		UNK		0
हो		0		UNK
गया		yA1		0
है		hE		UNK
।		UNK		UNK
विभाग		0		0
के		UNK		UNK
मुताबिक		UNK		0
देश		0		0
के		UNK		UNK
बारे		UNK		0
में		UNK		UNK
ऐसी		UNK		0
रिपोर्ट		0		0
चिंता		0		0
का		UNK		0
विषय		0		0
है		hE		UNK
।		UNK		UNK
महिला		0		0
एवं		UNK		UNK
बाल		0		0
विकास		0		0
सचिव		0		0
रेवा		0		0
नैयर		0		0
ने		UNK		UNK
कहा		yA		0
कि		UNK		UNK
जिन		UNK		0
राज्यों		0		0
में		UNK		UNK
महिलाओं		0		0
और		UNK		0
बच्चों		0		0
के		UNK		UNK
प्रति		UNK		0
जुल्म		0		0
हो		0		UNK
रहे		yA		UNK
हैं		hE		UNK
उन्हें		ko		UNK
चेतना		nA		0
चाहिए		0		0
।		UNK		UNK
सचिव		0		0
ने		UNK		UNK
कहा		yA		0
कि		UNK		UNK
इससे		se		0
देश		0		0
की		UNK		UNK
बदनामी		0		0
होती		wA		UNK
है		hE		UNK
।		UNK		UNK
अंतर्राष्ट्रीय		UNK		0
स्तर		0		0
पर		UNK		UNK
देश		0		0
के		UNK		UNK
प्रति		UNK		0
इस		UNK		0
तरह		0		0
का		UNK		0
संदेश		0		0
जाना		nA		0
ठीक		UNK		0
नहीं		UNK		UNK
है		hE		UNK
।		UNK		UNK
लाखों		0		0
की		UNK		UNK
संख्या		0		0
में		UNK		UNK
भ्रूण		0		0
हत्या		0		0
,		UNK		UNK
लड़कियों		0		0
और		UNK		0
लड़कों		0		UNK
के		UNK		UNK
अनुपात		0		0
में		UNK		UNK
बढ़ती		wA		0
दूरी		0		0
,		UNK		UNK
बच्चों		0		UNK
की		UNK		UNK
तस्करी		0		0
,		UNK		UNK
बंधुआ		UNK		0
मजदूरी		0		0
,		UNK		UNK
बढ़ती		wA		0
नशे		0		0
की		UNK		UNK
लत		0		0
,		UNK		UNK
बाल		0		0
अपराध		0		0
को		UNK		UNK
बढ़ावा		0		0
देने		nA		UNK
वाले		UNK		0
सक्रिय		UNK		0
गिरोह		0		UNK
और		UNK		0
लड़कियों		0		0
के		UNK		UNK
विरुद्ध		UNK		0
अपराध		0		0
इन		UNK		0
सभी		0		0
पर		UNK		UNK
लगाम		0		0
लगनी		nA		UNK
ही		UNK		UNK
चाहिए		0		0
।		UNK		UNK
सचिव		0		0
ने		UNK		UNK
कहा		yA		0
कि		UNK		UNK
उन्होंने		ne		UNK
राज्यों		0		0
को		UNK		UNK
इस		UNK		0
तरफ		UNK		0
ध्यान		0		0
देने		nA		UNK
की		UNK		UNK
अपील		0		0
के		UNK		UNK
मद्देनज़र		UNK		0
यूएनडीपी		0		0
रिपोर्ट		0		0
के		UNK		UNK
कुछ		UNK		0
पृष्ठों		0		0
को		UNK		UNK
मार्क		0		0
करके		kara		UNK
राज्यों		0		0
के		UNK		UNK
सचिवों		0		0
को		UNK		UNK
भी		UNK		UNK
लिखा		yA		0
है		hE		UNK
।		UNK		UNK
महिला		0		0
एवं		UNK		UNK
बाल		0		0
विकास		0		0
की		UNK		UNK
सचिव		0		0
ने		UNK		UNK
कहा		yA		0
कि		UNK		UNK
केंद्र		0		0
सरकार		0		0
बच्चों		0		UNK
एवं		UNK		UNK
महिलाओं		0		0
की		UNK		UNK
दशा		0		0
तथा		UNK		0
इनके		ke		0
विरुद्ध		UNK		0
अपराध		0		0
को		UNK		UNK
लेकर		kara		UNK
गंभीर		UNK		0
है		hE		UNK
।		UNK		UNK
नेशनल		UNK		0
चाइल्ड		0		0
एक्शन		0		0
प्लान		0		0
का		UNK		0
मंतव्य		0		0
भी		UNK		UNK
यही		0		UNK
है		hE		UNK
।		UNK		UNK
सचिव		0		0
ने		UNK		UNK
बताया		yA		0
कि		UNK		UNK
संसद		0		0
के		UNK		UNK
शीतकालीन		UNK		0
सत्र		0		0
में		UNK		UNK
सरकार		0		0
राष्ट्रीय		UNK		0
बाल		0		0
आयोग		0		0
का		UNK		0
विधेयक		0		0
लोक		0		UNK
सभा		0		0
और		UNK		0
राज्य		0		0
सभा		0		0
में		UNK		UNK
रखेगी		gA		UNK
।		UNK		UNK
सचिव		0		0
ने		UNK		UNK
बताया		yA		0
कि		UNK		UNK
अभी		UNK		UNK
इसका		kA		0
प्रारूप		0		0
संसदीय		UNK		0
स्थाई		UNK		0
समिति		0		0
के		UNK		UNK
पास		UNK		0
है		hE		UNK
।		UNK		UNK
रेवा		0		0
नैयर		0		0
ने		UNK		UNK
कहा		yA		0
कि		UNK		UNK
इस		UNK		0
विधेयक		0		0
के		UNK		UNK
पारित		UNK		0
हो		0		UNK
जाने		nA		0
के		UNK		UNK
बाद		UNK		0
हर		UNK		UNK
राज्य		0		0
में		UNK		UNK
एक		UNK		UNK
राज्य		0		0
बाल		0		0
आयोग		0		0
गठित		UNK		0
हो		0		UNK
जाएगा		gA		0
।		UNK		UNK
इस		UNK		0
आयोग		0		0
के		UNK		UNK
पास		UNK		0
राष्ट्रीय		UNK		0
मानव		0		0
अधिकार		0		0
आयोग		0		0
की		UNK		UNK
तरह		UNK		0
सभी		UNK		0
अधिकार		0		0
होंगे		gA		UNK
और		UNK		0
यह		0		UNK
राज्य		0		0
में		UNK		UNK
०		UNK		UNK
-		UNK		UNK
१८		UNK		0
वर्ष		0		0
तक		UNK		UNK
के		UNK		UNK
बच्चों		0		0
के		UNK		UNK
विरुद्ध		UNK		0
होने		nA		UNK
वाले		UNK		0
अपराधों		0		0
पर		UNK		UNK
अपनी		0		0
पैनी		UNK		0
नज़र		0		UNK
रखेगा		gA		0
।		UNK		UNK
सचिव		0		0
ने		UNK		UNK
कहा		yA		0
कि		UNK		UNK
इस		UNK		0
आयोग		0		0
के		UNK		UNK
गठन		0		0
के		UNK		UNK
बाद		UNK		0
सरकार		0		0
अपने		0		UNK
आप		0		0
बच्चों		0		0
के		UNK		UNK
शिक्षा		0		0
,		UNK		UNK
स्वास्थ्य		0		0
और		UNK		0
विकास		0		0
पर		UNK		UNK
राशि		0		0
खर्च		0		0
करने		nA		UNK
के		UNK		UNK
लिए		UNK		0
बाध्य		UNK		0
हो		0		UNK
जाएगी		gA		0
।		UNK		UNK
नेशनल		UNK		0
कांफ्रेंस		0		0
नेता		0		0
और		UNK		0
पूर्व		UNK		0
केंद्रीय		UNK		0
मंत्री		0		0
उमर		0		0
अब्दुल्ला		0		0
ने		UNK		UNK
बुधवार		0		0
को		UNK		UNK
कहा		yA		0
कि		UNK		UNK
वह		0		UNK
कश्मीर		0		0
की		UNK		UNK
स्वायत्तता		0		0
के		UNK		UNK
मसले		0		0
पर		UNK		UNK
जल्द		UNK		0
ही		UNK		UNK
एक		UNK		UNK
प्रतिनिधिमंडल		0		0
के		UNK		UNK
साथ		UNK		0
प्रधानमंत्री		0		0
,		UNK		UNK
यूपीए		0		0
अध्यक्ष		0		0
और		UNK		0
वाम		0		0
दलों		0		UNK
के		UNK		UNK
नेताओं		0		0
से		UNK		UNK
मुलाकात		0		0
करेंगे		gA		UNK
।		UNK		UNK
उमर		0		0
ने		UNK		UNK
कहा		yA		0
कि		UNK		UNK
जम्मू		0		0
कश्मीर		0		0
को		UNK		UNK
अधिक		UNK		0
स्वायत्तता		0		0
देने		nA		UNK
के		UNK		UNK
मसले		0		0
पर		UNK		UNK
वह		0		UNK
एक		UNK		UNK
प्रतिनिधिमंडल		0		0
के		UNK		UNK
साथ		UNK		0
प्रधानमंत्री		0		0
मनमोहन		0		UNK
सिंह		0		0
व		UNK		UNK
यूपीए		0		0
अध्यक्ष		0		0
सोनिया		0		0
गांधी		0		0
से		UNK		0
मिलेंगे		gA		0
।		UNK		UNK
उमर		0		0
पाकिस्तानी		UNK		0
प्रधानमंत्री		0		0
शौकत		0		0
अजीज		0		0
के		UNK		UNK
लिए		UNK		0
आयोजित		UNK		0
लंच		0		0
में		UNK		UNK
शिरकत		0		0
करने		nA		UNK
के		UNK		UNK
बाद		UNK		0
पत्रकारों		0		0
से		UNK		UNK
बातचीत		0		0
कर		0		UNK
रहे		yA		UNK
थे		WA		UNK
।		UNK		UNK
गृह		0		UNK
मंत्री		0		0
शिवराज		0		0
पाटिल		0		0
द्वारा		UNK		0
हाल		0		0
में		UNK		UNK
ही		UNK		UNK
प्रधानमंत्री		0		0
को		UNK		UNK
सौंपी		yA		0
रिपोर्ट		0		0
पर		UNK		UNK
उन्होंने		ne		UNK
कहा		yA		0
कि		UNK		UNK
वह		0		UNK
इसके		ke		0
लिए		UNK		0
ब्लू		0		0
प्रिंट		0		0
तैयार		UNK		0
कर		0		UNK
चुके		yA		0
हैं		hE		UNK
।		UNK		UNK
NULL		UNK		UNK
गौरतलब		UNK		0
है		hE		UNK
कि		UNK		UNK
पाटिल		0		0
ने		UNK		UNK
अपनी		0		0
रिपोर्ट		0		0
में		UNK		UNK
कहा		yA		0
था		WA		0
कि		UNK		UNK
जम्मू		0		0
कश्मीर		0		0
को		UNK		UNK
अधिक		UNK		0
स्वायत्तता		0		0
देने		nA		UNK
के		UNK		UNK
मसले		0		0
पर		UNK		UNK
समीक्षा		0		0
और		UNK		0
बहस		0		0
की		UNK		UNK
जरूरत		0		0
है		hE		UNK
।		UNK		UNK
इसके		ke		0
अलावा		UNK		0
उमर		0		0
ने		UNK		UNK
कहा		yA		0
कि		UNK		UNK
नेशनल		UNK		0
कांफ्रेंस		0		0
संसद		0		0
के		UNK		UNK
अगले		UNK		UNK
सत्र		0		0
में		UNK		UNK
प्राइवेट		UNK		0
मेम्बर		0		UNK
बिल		0		0
लाने		nA		0
पर		UNK		UNK
विचार		0		0
कर		0		UNK
रही		yA		UNK
है		hE		UNK
।		UNK		UNK
उन्होंने		ne		UNK
कहा		yA		0
कि		UNK		UNK
इस		0		0
बारे		UNK		0
में		UNK		UNK
पार्टी		0		0
नेताओं		0		0
से		UNK		UNK
बातचीत		0		0
की		yA		UNK
जा		0		0
रही		yA		UNK
है		hE		UNK
।		UNK		UNK
ब्रिटिश		UNK		0
अखबार		0		0
'		UNK		UNK
फाइनेंशियल		UNK		0
टाइम्स		0		0
'		UNK		UNK
ने		UNK		UNK
देश		0		0
के		UNK		UNK
अग्रणी		UNK		0
बिजनेस		0		0
समाचार		0		0
बिजनेस		0		0
स्टैंडर्ड		0		0
में		UNK		UNK
१३.८५		UNK		0
फीसदी		0		0
हिस्सेदारी		0		0
हासिल		UNK		0
की		yA		UNK
है		hE		UNK
।		UNK		UNK
इसके		ke		0
लिए		UNK		0
फाइनेंशियल		UNK		0
टाइम्स		0		0
ने		UNK		UNK
१४.१		UNK		0
करोड़		UNK		UNK
रुपये		0		0
का		UNK		0
निवेश		0		0
किया		yA		0
है		hE		UNK
।		UNK		UNK
देश		0		0
के		UNK		UNK
किसी		0		0
समाचार		0		0
में		UNK		UNK
विदेशी		UNK		0
मीडिया		0		0
कंपनी		0		0
द्वारा		UNK		0
किया		yA		0
गया		yA1		0
अपनी		0		0
तरह		0		0
का		UNK		0
यह		UNK		UNK
पहला		UNK		0
निवेश		0		0
है		hE		UNK
।		UNK		UNK
बिजनेस		0		0
स्टैंडर्ड		0		0
के		UNK		UNK
संपादक		0		0
एवं		UNK		UNK
प्रकाशक		0		0
टी.		0		UNK
एन.		0		0
मैनन		0		0
ने		UNK		UNK
मंगलवार		0		0
को		UNK		UNK
कहा		yA		0
कि		UNK		UNK
फाइनेंशियल		UNK		0
टाइम्स		0		0
ने		UNK		UNK
बिजनेस		0		0
स्टैंडर्ड		0		0
में		UNK		UNK
हिस्सेदारी		0		0
खरीदने		nA		0
के		UNK		UNK
लिए		UNK		0
सितंबर		0		0
,		UNK		UNK
२००३		0		0
में		UNK		UNK
अपनी		0		0
इच्छा		0		0
जताई		yA		0
थी		WA		0
।		UNK		UNK
एफआईपीबी		0		0
व		UNK		UNK
रिजर्व		0		0
बैंक		0		UNK
समेत		UNK		0
सभी		UNK		0
आवश्यक		UNK		0
औपचारिक		UNK		0
मंजूरी		0		0
के		UNK		UNK
बाद		UNK		0
समझौते		0		0
पर		UNK		UNK
हस्ताक्षर		0		0
किए		yA		UNK
गए		yA1		UNK
।		UNK		UNK
उन्होंने		ne		UNK
बताया		yA		0
कि		UNK		UNK
बिजनेस		0		0
स्टैंडर्ड		0		0
के		UNK		UNK
आठ		UNK		0
सदस्यीय		UNK		0
बोर्ड		0		UNK
में		UNK		UNK
अब		UNK		UNK
फाइनेंशियल		0		0
टाइम्स		0		0
का		UNK		0
भी		UNK		UNK
एक		UNK		UNK
प्रतिनिधि		0		0
होगा		gA		UNK
।		UNK		UNK
बहरहाल		UNK		0
,		UNK		UNK
वर्तमान		UNK		0
दिशा		0		0
निर्देशों		0		0
के		UNK		UNK
मुताबिक		UNK		0
विदेशी		UNK		0
मीडिया		0		0
निवेशक		0		0
किसी		0		0
भारतीय		UNK		0
मीडिया		0		0
कंपनी		0		0
में		UNK		UNK
अधिकतम		UNK		0
२६		UNK		0
प्रतिशत		0		0
का		UNK		0
निवेश		0		0
कर		0		UNK
सकते		wA		0
हैं		hE		UNK
।		UNK		UNK
कमेटी		0		UNK
ने		UNK		UNK
कहा		yA		0
कि		UNK		UNK
वह		0		UNK
श्री		0		0
अमरनाथ		0		0
मंदिर		0		0
बोर्ड		0		UNK
की		UNK		UNK
इस		UNK		0
बात		0		0
का		UNK		0
समर्थन		0		0
भी		UNK		UNK
करेगी		gA		UNK
कि		UNK		UNK
यात्रा		0		0
की		UNK		UNK
अवधि		0		0
दो		UNK		UNK
महीने		0		UNK
तक		UNK		UNK
बढ़ा		0		0
दी		yA		UNK
जाए		eM		0
।		UNK		UNK
कमेटी		0		UNK
के		UNK		UNK
अध्यक्ष		0		0
रमाकांत		0		0
दुबे		0		UNK
ने		UNK		UNK
बताया		yA		0
कि		UNK		UNK
पवित्र		UNK		0
गुफा		0		0
में		UNK		UNK
श्रद्धालुओं		0		0
का		UNK		0
जाना		nA		0
2		0		UNK
जुलाई		0		0
से		UNK		0
शुरू		0		0
किया		yA		0
जा		0		0
रहा		yA		0
है		hE		UNK
और		UNK		0
अगर		UNK		0
राज्य		0		0
सरकार		0		0
इसे		ko		0
रोकने		nA		UNK
का		UNK		0
प्रयास		0		0
करेगी		gA		UNK
तो		UNK		UNK
संघर्ष		0		0
किया		yA		0
जाएगा		gA		0
।		UNK		UNK
दुबे		0		UNK
ने		UNK		UNK
कहा		yA		0
कि		UNK		UNK
बिना		UNK		0
कमेटी		0		UNK
से		UNK		0
पूछे		eM		UNK
सरकार		0		0
ने		UNK		UNK
किस		UNK		0
आधार		0		0
पर		UNK		UNK
यात्रा		0		0
अवधि		0		0
बढ़ाने		nA		0
का		UNK		0
फैसला		0		0
किया		yA		0
है		hE		UNK
,		UNK		UNK
NULL		UNK		UNK
यह		0		UNK
उनकी		kA		0
समझ		0		0
से		UNK		UNK
परे		UNK		UNK
है		hE		UNK
।		UNK		UNK
बिहार		0		0
में		UNK		UNK
भारतीय		UNK		0
जनता		0		0
पार्टी		0		0
(		UNK		UNK
भाजपा		0		0
)		UNK		UNK
और		UNK		0
सहयोगी		UNK		0
दलों		0		UNK
के		UNK		UNK
लिए		UNK		0
चुनाव		0		0
प्रचार		0		0
कर		0		UNK
रहे		yA		UNK
पार्टी		0		0
के		UNK		UNK
सांसद		0		0
और		UNK		0
क्रिकेट		0		UNK
खिलाड़ी		0		0
नवजोत		0		0
सिद्धू		0		0
जुमलेबाजी		0		0
में		UNK		UNK
पूरे		UNK		UNK
रंग		0		UNK
पर		UNK		UNK
हैं		hE		UNK
।		UNK		UNK
उन्होंने		ne		UNK
राजग		0		0
के		UNK		UNK
मुख्यमंत्री		0		0
पद		0		UNK
के		UNK		UNK
उम्मीदवार		0		0
नितीश		0		0
कुमार		0		0
को		UNK		UNK
राहुल		0		0
द्रविड़		0		0
की		UNK		UNK
तरह		UNK		0
मि.		0		0
डिपेंडेबल		0		0
बताया		yA		0
है		hE		UNK
तो		UNK		UNK
लोक		0		UNK
जनशक्ति		0		0
पार्टी		0		0
(		UNK		UNK
लोजपा		0		0
)		UNK		UNK
के		UNK		UNK
नेता		0		0
रामविलास		0		0
पासवान		0		0
को		UNK		UNK
पाकिस्तान		0		0
के		UNK		UNK
विवादित		UNK		0
अंपायर		0		0
शकूर		0		0
राणा		0		0
जैसा		UNK		0
करार		0		0
दिया		yA		0
।		UNK		UNK
सिद्धू		0		0
ने		UNK		UNK
पटना		0		0
में		UNK		UNK
बुधवार		0		0
को		UNK		UNK
कहा		yA		0
कि		UNK		UNK
बिहार		0		0
विधानसभा		0		0
के		UNK		UNK
चुनाव		0		0
में		UNK		UNK
टीम		0		UNK
बिहार		0		0
(		UNK		UNK
राजग		0		0
)		UNK		UNK
और		UNK		0
लालू		0		0
-		UNK		UNK
राबड़ी		0		0
के		UNK		UNK
बीच		UNK		0
मुकाबला		0		0
है		hE		UNK
।		UNK		UNK
इसमें		meM		0
जीत		0		0
राजग		0		0
की		UNK		UNK
होगी		gA		UNK
।		UNK		UNK
उन्होंने		ne		UNK
कहा		yA		0
कि		UNK		UNK
हमने		ne		UNK
वाजपेयी		0		0
सरकार		0		0
में		UNK		UNK
नितीश		0		0
के		UNK		UNK
काम		0		0
को		UNK		UNK
देखा		yA		0
है		hE		UNK
।		UNK		UNK
इसलिए		UNK		0
उन्हें		ko		UNK
मि.		0		0
डिपेंडेबल		0		0
की		UNK		UNK
संज्ञा		0		0
दी		yA		UNK
जा		0		0
सकती		wA		0
है		hE		UNK
।		UNK		UNK
कांग्रेस		0		0
के		UNK		UNK
बारे		UNK		0
में		UNK		UNK
सिद्धू		0		0
ने		UNK		UNK
कहा		yA		0
कि		UNK		UNK
वह		0		UNK
राजद		0		0
के		UNK		UNK
रिजर्व		0		0
की		UNK		UNK
तरह		UNK		0
है		hE		UNK
।		UNK		UNK
इस		UNK		0
चुनाव		0		0
में		UNK		UNK
यह		0		UNK
भी		UNK		UNK
नहीं		UNK		UNK
कहा		yA		0
जा		0		0
सकता		wA		0
कि		UNK		UNK
कांग्रेस		0		0
का		UNK		0
खाता		0		0
भी		UNK		UNK
खुलेगा		gA		0
या		UNK		0
नहीं		UNK		UNK
NULL		UNK		UNK
।		UNK		UNK
सत्तारूढ़		UNK		0
यूपीए		0		0
सरकार		0		0
को		UNK		UNK
बाहर		UNK		0
से		UNK		0
समर्थन		0		0
दे		0		UNK
रही		yA		UNK
मार्क्सवादी		UNK		0
कम्युनिस्ट		0		0
पार्टी		0		0
(		UNK		UNK
माकपा		0		0
)		UNK		UNK
ने		UNK		UNK
भारत		0		0
की		UNK		UNK
विदेश		0		0
नीति		0		0
को		UNK		UNK
बाहरी		UNK		0
दबावों		0		0
से		UNK		0
स्वतंत्र		UNK		0
रखे		yA		UNK
जाने		nA		0
की		UNK		UNK
वकालत		0		0
की		yA		UNK
है		hE		UNK
।		UNK		UNK
यूपीए		0		0
और		UNK		0
वाम		0		0
दलों		0		UNK
की		UNK		UNK
समन्वय		0		0
समिति		0		0
की		UNK		UNK
महत्वपूर्ण		UNK		0
बैठक		0		0
सोमवार		0		0
को		UNK		UNK
संसद		0		0
के		UNK		UNK
शीतकालीन		UNK		0
सत्र		0		0
से		UNK		UNK
ठीक		UNK		0
दो		UNK		UNK
दिन		0		0
पहले		UNK		UNK
होगी		gA		UNK
।		UNK		UNK
वाम		0		0
दल		0		0
तीखे		UNK		UNK
तेवरों		0		0
के		UNK		UNK
साथ		UNK		0
सरकार		0		0
के		UNK		UNK
समक्ष		UNK		0
ईरान		0		0
के		UNK		UNK
खिलाफ		UNK		0
मतदान		0		0
,		UNK		UNK
राजग		0		0
शासन		0		0
के		UNK		UNK
दौरान		UNK		0
तेल		0		UNK
सौदे		0		0
और		UNK		0
महिला		0		0
आरक्षण		0		0
के		UNK		UNK
मुद्दे		0		UNK
उठाएँगे		gA		0
।		UNK		UNK
हैदराबाद		0		0
में		UNK		UNK
एक		UNK		UNK
सम्मेलन		0		0
के		UNK		UNK
दौरान		UNK		0
यूपीए		0		0
सरकार		0		0
के		UNK		UNK
खिलाफ		UNK		0
मोर्चा		0		0
खोलते		wA		0
हुए		yA		UNK
माकपा		0		0
महासचिव		0		0
प्रकाश		0		0
करात		0		0
ने		UNK		UNK
रविवार		0		0
को		UNK		UNK
कहा		yA		0
कि		UNK		UNK
वाम		0		0
दलों		0		UNK
का		UNK		0
मानना		nA		0
है		hE		UNK
कि		UNK		UNK
विदेश		0		0
नीति		0		0
स्वतंत्र		UNK		0
होनी		nA		UNK
चाहिए		0		0
।		UNK		UNK
अगर		UNK		0
केंद्र		0		UNK
ईरान		0		0
के		UNK		UNK
खिलाफ		UNK		0
मतदान		0		0
करना		nA		0
चाहता		wA		0
है		hE		UNK
तो		UNK		UNK
उसे		ko		0
बिना		UNK		0
किसी		0		0
बाहरी		UNK		0
दबाव		0		0
के		UNK		UNK
देश		0		0
हित		0		0
को		UNK		UNK
ध्यान		0		0
में		UNK		UNK
रखकर		kara		0
गंभीरता		0		0
से		UNK		0
विचार		0		0
करना		nA		0
चाहिए		0		0
।		UNK		UNK
बिना		UNK		0
लाग		0		0
-		UNK		UNK
लपेट		0		UNK
करात		0		0
ने		UNK		UNK
यूपीए		0		0
से		UNK		UNK
ईरान		0		0
के		UNK		UNK
परमाणु		0		0
मुद्दे		0		UNK
पर		UNK		UNK
इस		UNK		0
माह		0		0
के		UNK		UNK
आखिर		0		0
में		UNK		UNK
होने		nA		UNK
वाली		UNK		0
आईएईए		0		0
की		UNK		UNK
बैठक		0		0
के		UNK		UNK
संबंध		UNK		0
में		UNK		UNK
अपना		0		0
रुख		0		0
स्पष्ट		UNK		0
करने		nA		UNK
को		UNK		UNK
कहा		yA		0
।		UNK		UNK
सम्मेलन		0		0
में		UNK		UNK
अन्य		UNK		0
वक्ताओं		0		0
ने		UNK		UNK
भी		UNK		UNK
कहा		yA		0
कि		UNK		UNK
यूपीए		0		0
को		UNK		UNK
स्वतंत्र		UNK		0
विदेश		0		0
नीति		0		0
के		UNK		UNK
प्रति		UNK		0
प्रतिबद्ध		UNK		0
होना		nA		0
चाहिए		0		0
।		UNK		UNK
उनका		kA		0
कहना		nA		0
है		hE		UNK
कि		UNK		UNK
परमाणु		0		0
मुद्दे		0		UNK
पर		UNK		UNK
ईरान		0		0
को		UNK		UNK
अलग		UNK		0
-		UNK		UNK
थलग		UNK		0
करने		nA		UNK
के		UNK		UNK
लिए		UNK		0
अमेरिका		0		0
ने		UNK		UNK
भारत		0		0
के		UNK		UNK
समर्थन		0		0
के		UNK		UNK
अभियान		0		0
का		UNK		0
एक		UNK		UNK
मसौदा		0		0
तैयार		UNK		0
कर		0		UNK
लिया		yA		0
है		hE		UNK
।		UNK		UNK
करात		0		0
ने		UNK		UNK
कहा		yA		0
कि		UNK		UNK
इस		UNK		0
प्रस्ताव		0		0
पर		UNK		UNK
यूपीए		0		0
को		UNK		UNK
अपना		0		0
रुख		0		0
स्पष्ट		UNK		0
करना		nA		0
होगा		gA		UNK
और		UNK		0
विदेश		0		0
नीति		0		0
को		UNK		UNK
देश		0		0
हित		0		0
में		UNK		UNK
तैयार		UNK		0
करना		nA		0
होगा		gA		UNK
।		UNK		UNK
उन्होंने		ne		UNK
कहा		yA		0
कि		UNK		UNK
७०		UNK		0
फीसदी		0		0
तेल		0		UNK
आयात		0		0
करने		nA		UNK
वाले		UNK		0
भारत		0		0
को		UNK		UNK
ईरान		0		0
से		UNK		0
अच्छे		UNK		UNK
संबंध		0		0
बरक़रार		UNK		0
