Word		Original_feature		Predicted_feature
خاندان		sg		sg
کا		sg		sg
شیرازہ		sg		sg
بکھیرتے		sg		sg
ہوئے		sg		sg
بھاوج		sg		sg
کے		UNK		sg
خلاف		any		sg
دیور		sg		sg
کو		UNK		sg
انتخابی		any		sg
میدان		sg		sg
مےں		UNK		sg
اُتارا		sg		sg
گیا		sg		sg
ہے		sg		sg
لیکن		UNK		sg
عوام		pl		sg
کی		sg		sg
انقلابی		any		sg
ذہنیت		sg		sg
کے		UNK		sg
آگے		sg		sg
کچھ		any		sg
نہیں		UNK		sg
چلےگا		sg		sg
۔		UNK		sg
یہ		sg		sg
انتخابات		pl		sg
ساری		sg		sg
ریاست		sg		sg
کی		sg		sg
سیاسی		any		sg
صورتحال		sg		sg
تبدیل		sg		sg
کر		any		sg
سکتے		pl		sg
ہیں		pl		sg
۔		UNK		sg
آج		sg		sg
کے		sg		sg
سیاسی		any		sg
حالات		pl		sg
کا		sg		sg
بغور		UNK		sg
جائزہ		sg		sg
لیا		sg		sg
جائے		sg		sg
تو		UNK		sg
یہ		sg		sg
بات		sg		sg
واضح		any		sg
دکھائی		sg		sg
دیتی		sg		sg
ہے		sg		sg
کہ		UNK		sg
سیاسی		any		sg
جماعتوں		pl		sg
کو		UNK		sg
عوامی		any		sg
مسائل		pl		sg
نہیں		UNK		sg
NULL		UNK		sg
بلکہ		UNK		sg
اپنی		any		sg
اپنی		any		sg
کرسی		sg		sg
کی		sg		sg
فکر		sg		sg
زیادہ		any		sg
ہے		sg		sg
۔		UNK		sg
یہاں		UNK		sg
قدم		sg		sg
قدم		sg		sg
پر		UNK		sg
سازشیں		pl		sg
ہو		any		sg
رہی		sg		sg
ہےں		pl		sg
اور		UNK		sg
کوئی		sg		sg
کسی		sg		sg
کو		UNK		sg
اٹھتا		sg		sg
ہوا		sg		sg
نہیں		UNK		sg
دیکھ		sg		sg
سکتے		pl		sg
۔		UNK		sg
ہر		UNK		sg
کوئی		sg		sg
دوسرے		pl		sg
کے		sg		sg
کندھوں		pl		sg
کو		UNK		sg
اپنی		any		sg
بلندی		sg		sg
کے		UNK		sg
لئے		UNK		sg
استعمال		sg		sg
کر		any		sg
رہا		sg		sg
ہے		sg		sg
,		UNK		sg
NULL		UNK		sg
ترقیاتی		any		sg
کاموں		pl		sg
پر		UNK		sg
توجہ		sg		sg
کس		sg		sg
کو		UNK		sg
ہے		sg		sg
شائد		UNK		sg
وائی		sg		sg
ایس		sg		sg
جگن		sg		sg
موہن		sg		sg
ریڈی		sg		sg
کی		sg		sg
شخصیت		sg		sg
مےں		UNK		sg
اس		sg		sg
علاقہ		sg		sg
کے		sg		sg
عوام		pl		sg
کو		UNK		sg
آنجہانی		any		sg
وائی		sg		sg
ایس		sg		sg
راج		sg		sg
شیکھر		sg		sg
ریڈی		sg		sg
کا		sg		sg
عکس		sg		sg
دکھائی		sg		sg
دے		any		sg
رہا		sg		sg
ہے		sg		sg
-		UNK		sg
یہی		UNK		sg
سبب		sg		sg
ہے		sg		sg
کہ		UNK		sg
کم		UNK		sg
عمر		sg		sg
سیاستداں		sg		sg
کی		sg		sg
مقبولیت		sg		sg
آج		sg		sg
ریاست		sg		sg
کی		sg		sg
سیاست		sg		sg
مےں		UNK		sg
بلندی		sg		sg
کو		UNK		sg
پہنچ		any		sg
گئی		sg		sg
ہے		sg		sg
۔		UNK		sg
عوام		pl		sg
کو		UNK		sg
رائےدہی		sg		sg
اور		UNK		sg
نتائج		pl		sg
کا		sg		sg
انتظار		sg		sg
ہے		sg		sg
تاہم		UNK		sg
یہ		sg		sg
انتخابات		pl		sg
ریاست		sg		sg
کی		sg		sg
سیاست		sg		sg
مےں		UNK		sg
اےک		any		sg
سیاسی		any		sg
طوفان		sg		sg
بھی		UNK		sg
برپا		any		sg
کر		any		sg
سکتے		pl		sg
ہیں		pl		sg
۔		UNK		sg
ہر		UNK		sg
سال		sg		sg
کی		sg		sg
طرح		any		sg
اس		sg		sg
سال		sg		sg
بھی		UNK		sg
گورنمنٹ		sg		sg
کالج		sg		sg
بودھن		sg		sg
مےں		UNK		sg
انٹر		sg		sg
سال		sg		sg
دوم		any		sg
اردو		sg		sg
میڈیم		sg		sg
کے		sg		sg
نتائج		pl		sg
91		any		sg
فیصد		sg		sg
رہے		pl		sg
۔		UNK		sg
پرنسپل		sg		sg
گورنمنٹ		sg		sg
جونیر		sg		sg
کالج		sg		sg
بودھن		sg		sg
جناب		UNK		sg
رشید		sg		sg
بیگ		sg		sg
کی		sg		sg
اطلاع		sg		sg
کے		UNK		sg
بموجب		UNK		sg
ایم		sg		sg
پی		sg		sg
سی		sg		sg
گروپ		sg		sg
مےں		UNK		sg
933		any		sg
نشانات		pl		sg
کے		UNK		sg
ساتھ		sg		sg
طالبہ		sg		sg
فرحانہ		sg		sg
بیگم		sg		sg
نے		UNK		sg
گورنمنٹ		sg		sg
جونیر		sg		sg
کالجس		pl		sg
مےں		UNK		sg
پہلا		sg		sg
اور		UNK		sg
ضلع		sg		sg
مےں		UNK		sg
چوتھا		sg		sg
مقام		sg		sg
حاصل		sg		sg
کیا		sg		sg
اور		UNK		sg
بودھن		sg		sg
شہر		sg		sg
کی		sg		sg
سطح		sg		sg
پر		UNK		sg
اردو		sg		sg
میڈیم		sg		sg
مےں		UNK		sg
پہلا		sg		sg
رینک		sg		sg
حاصل		sg		sg
کیا		sg		sg
۔		UNK		sg
اسی		UNK		sg
طرح		sg		sg
سی		sg		sg
ای		sg		sg
سی		sg		sg
مےں		UNK		sg
830		any		sg
نشانات		pl		sg
اور		UNK		sg
بی		sg		sg
پی		sg		sg
سی		sg		sg
مےں		UNK		sg
811		any		sg
نشانات		pl		sg
حاصل		sg		sg
کرتے		sg		sg
ہوئے		sg		sg
جونیر		sg		sg
کالج		sg		sg
بودھن		sg		sg
نے		UNK		sg
بہترین		any		sg
مظاہرہ		sg		sg
کیا		sg		sg
۔		UNK		sg
پرنسپل		sg		sg
رشید		sg		sg
بیگ		sg		sg
نے		UNK		sg
تمام		UNK		sg
سرپرستوں		pl		sg
اور		UNK		sg
لکچرر		sg		sg
صاحبان		pl		sg
کو		UNK		sg
مبارکباد		sg		sg
پیش		sg		sg
کی		sg		sg
ہے		sg		sg
۔		UNK		sg
انھوں		sg		sg
نے		UNK		sg
کہا		sg		sg
کہ		UNK		sg
اولیائے		sg		sg
طلبہ		pl		sg
تعلیمی		any		sg
معیار		sg		sg
کے		UNK		sg
لئے		UNK		sg
پرائیویٹ		any		sg
کالج		sg		sg
کے		UNK		sg
بجائے		UNK		sg
گورنمنٹ		sg		sg
جونیر		sg		sg
کالج		sg		sg
مےں		UNK		sg
داخلہ		sg		sg
دلوائیں		pl		sg
۔		UNK		sg
انھوں		sg		sg
نے		UNK		sg
تفصیلات		pl		sg
بتاتے		sg		sg
ہوئے		sg		sg
کہا		sg		sg
کہ		UNK		sg
دیگر		any		sg
پرائیویٹ		sg		sg
کالجس		pl		sg
سے		UNK		sg
اچھا		any		sg
مظاہرہ		sg		sg
کرنے		any		sg
والے		sg		sg
طالبہ		sg		sg
فرحانہ		sg		sg
بیگم		sg		sg
اےک		any		sg
پنٹر		sg		sg
کی		sg		sg
بیٹی		sg		sg
ہے		sg		sg
۔		UNK		sg
کالج		sg		sg
مےں		UNK		sg
صد		sg		sg
فیصد		sg		sg
حاضری		sg		sg
اور		UNK		sg
کسی		sg		sg
دوسرے		sg		sg
ٹیوشن		sg		sg
و		UNK		sg
کوچنگ		sg		sg
کے		UNK		sg
بغیر		UNK		sg
933		any		sg
نشانات		pl		sg
حاصل		sg		sg
کرتے		sg		sg
ہوئے		sg		sg
دوسروں		sg		sg
کے		UNK		sg
لئے		UNK		sg
مثال		sg		sg
بنی		sg		sg
ہے		sg		sg
۔		UNK		sg
اس		sg		sg
طالبہ		sg		sg
نے		UNK		sg
حساب		sg		sg
مےں		UNK		sg
دونوں		any		sg
برسوں		pl		sg
مےں		UNK		sg
150		any		sg
مےں		UNK		sg
150		any		sg
نشانات		pl		sg
حاصل		sg		sg
کئے		sg		sg
۔		UNK		sg
پرنسپل		sg		sg
نے		UNK		sg
اس		sg		sg
بات		sg		sg
پر		UNK		sg
اطمینان		sg		sg
کا		sg		sg
اظہار		sg		sg
کیا		sg		sg
کہ		UNK		sg
ہر		UNK		sg
مضمون		sg		sg
مےں		UNK		sg
کامیابی		sg		sg
کا		sg		sg
تناسب		sg		sg
96		any		sg
فیصد		sg		sg
سے		UNK		sg
زائد		any		sg
ہے		sg		sg
۔		UNK		sg
انھوں		sg		sg
نے		UNK		sg
کہا		sg		sg
کہ		UNK		sg
اردو		sg		sg
میڈیم		sg		sg
کے		sg		sg
طلبہ		sg		sg
اگر		UNK		sg
انگریزی		sg		sg
مےں		UNK		sg
اچھا		sg		sg
مظاہرہ		sg		sg
کریں		pl		sg
تو		UNK		sg
وہ		sg		sg
ریاستی		any		sg
رینکس		sg		sg
حاصل		sg		sg
کر		any		sg
سکتے		pl		sg
ہیں		pl		sg
۔		UNK		sg
انگریزی		sg		sg
مےں		UNK		sg
کامیابی		sg		sg
کا		sg		sg
تناسب		sg		sg
86		any		sg
فیصد		sg		sg
رہا		sg		sg
۔		UNK		sg
اس		sg		sg
سرکس		sg		sg
کی		sg		sg
افتتاحی		any		sg
تقریب		sg		sg
مےں		UNK		sg
محمد		sg		sg
عباس		sg		sg
،		UNK		sg
خواجہ		sg		sg
نصیرالدین		sg		sg
،		UNK		sg
NULL		UNK		sg
عبدالرحیم		sg		sg
بابا		sg		sg
کے		UNK		sg
علاوہ		UNK		sg
کئی		UNK		sg
مہمان		sg		sg
شریک		any		sg
تھے		pl		sg
۔		UNK		sg
محمد		sg		sg
اکبر		sg		sg
صدر		sg		sg
وقف		sg		sg
کامپلکس		sg		sg
,		UNK		sg
NULL		UNK		sg
محمد		sg		sg
ذکی		sg		sg
نائب		sg		sg
صدر		sg		sg
عیدگاہ		sg		sg
کمیٹی		sg		sg
مہمان		sg		sg
خصوصی		any		sg
کی		sg		sg
حیثیت		sg		sg
سے		UNK		sg
شرکت		sg		sg
کی		sg		sg
۔		UNK		sg
اس		sg		sg
موقع		sg		sg
پر		UNK		sg
شہریان		sg		sg
محبوب		sg		sg
نگر		sg		sg
کی		sg		sg
کثیر		any		sg
تعداد		sg		sg
موجود		any		sg
تھی		pl		sg
۔		UNK		sg
مرزا		sg		sg
جاوید		sg		sg
بیگ		sg		sg
منیجر		sg		sg
سرکس		sg		sg
نے		UNK		sg
مہمانوں		pl		sg
کا		sg		sg
استقبال		sg		sg
کرتے		sg		sg
ہوئے		sg		sg
بتایا		sg		sg
کہ		UNK		sg
اس		sg		sg
سرکس		sg		sg
مےں		UNK		sg
ایسے		sg		sg
کرتب		sg		sg
موجود		any		sg
ہےں		pl		sg
جو		sg		sg
کبھی		UNK		sg
نہیں		UNK		sg
دیکھے		pl		sg
گئے		pl		sg
۔		UNK		sg
اس		sg		sg
سرکس		sg		sg
کی		sg		sg
افتتاحی		any		sg
تقریب		sg		sg
مےں		UNK		sg
محمد		sg		sg
عباس		sg		sg
،		UNK		sg
خواجہ		sg		sg
نصیرالدین		sg		sg
،		UNK		sg
NULL		UNK		sg
عبدالرحیم		sg		sg
بابا		sg		sg
کے		UNK		sg
علاوہ		UNK		sg
کئی		UNK		sg
مہمان		sg		sg
شریک		any		sg
تھے		pl		sg
۔		UNK		sg
سابق		any		sg
پاکستانی		any		sg
کرکٹ		sg		sg
کپتان		sg		sg
راشد		sg		sg
لطیف		sg		sg
نے		UNK		sg
سابق		any		sg
سری_لنکن		any		sg
کپتان		sg		sg
ہاشن		sg		sg
تلک		sg		sg
رتنے		sg		sg
کے		sg		sg
اس		sg		sg
ادعا		sg		sg
کی		sg		sg
تائید		sg		sg
کی		sg		sg
ہے		sg		sg
کہ		UNK		sg
سری_لنکائی		any		sg
کرکٹ		sg		sg
ٹیم		sg		sg
گذشتہ		any		sg
تقریباً		UNK		sg
دو		any		sg
دہوں		pl		sg
سے		UNK		sg
میچ		sg		sg
فکسنگ		sg		sg
مےں		UNK		sg
ملوث		any		sg
ہے		sg		sg
۔		UNK		sg
یہ		sg		sg
آج		sg		sg
بھی		UNK		sg
کینسر		sg		sg
کی		sg		sg
طرح		UNK		sg
پھیل		any		sg
رہی		sg		sg
ہے		sg		sg
۔		UNK		sg
ان		sg		sg
کا		sg		sg
کہنا		sg		sg
ہے		sg		sg
کہ		UNK		sg
انہیں		sg		sg
NULL		UNK		sg
امید		sg		sg
ہے		sg		sg
کہ		UNK		sg
جب		UNK		sg
ہاشن		sg		sg
تلک		sg		sg
رتنے		sg		sg
میچ		sg		sg
فکسنگ		sg		sg
کے		UNK		sg
تعلق		UNK		sg
سے		UNK		sg
پردے		pl		sg
فاش		any		sg
کریں_گے		pl		sg
تو		UNK		sg
مزید		UNK		sg
بڑے		sg		sg
کھلاڑیوں		pl		sg
کے		pl		sg
نام		sg		sg
سامنے		sg		sg
آئیں_گے		pl		sg
۔		UNK		sg
لطیف		sg		sg
نے		UNK		sg
کہا		sg		sg
کہ		UNK		sg
وہ		sg		sg
تلک		sg		sg
رتنے		sg		sg
کو		UNK		sg
شخصی		any		sg
طور		sg		sg
پر		UNK		sg
جانتے		pl		sg
ہیں		pl		sg
۔		UNK		sg
انہوں		sg		sg
(		UNK		sg
تلک		sg		sg
رتنے		sg		sg
)		UNK		sg
نے		UNK		sg
1993		any		sg
-		UNK		sg
94		any		sg
مےں		UNK		sg
بھی		UNK		sg
اس		sg		sg
تعلق		sg		sg
سے		UNK		sg
ان		sg		sg
سے		UNK		sg
کچھ		sg		sg
کہا		sg		sg
تھا		sg		sg
۔		UNK		sg
جہاں		UNK		sg
تک		UNK		sg
ذیلی		any		sg
براعظم		sg		sg
کا		sg		sg
سوال		sg		sg
ہے		sg		sg
NULL		UNK		sg
یہاں		UNK		sg
کے		sg		sg
کھلاڑیوں		pl		sg
کو		UNK		sg
تلک		sg		sg
رتنے		sg		sg
سے		UNK		sg
زیادہ		UNK		sg
کوئی		sg		sg
نہیں		UNK		sg
جانتا		sg		sg
اور		UNK		sg
اگر		UNK		sg
وہ		sg		sg
حقائق		pl		sg
کو		UNK		sg
بےنقاب		any		sg
کریں_گے		pl		sg
تو		UNK		sg
ہندوستان		sg		sg
,		UNK		sg
پاکستان		sg		sg
اور		UNK		sg
سری		sg		sg
لنکا		sg		sg
کے		sg		sg
کئی		UNK		sg
سابق		any		sg
کرکٹرس		sg		sg
بےنقاب		any		sg
ہو		any		sg
جائیں_گے		pl		sg
اور		UNK		sg
ان		pl		sg
کے		sg		sg
نام		sg		sg
سامنے		sg		sg
آ		any		sg
جائیں_گے		pl		sg
۔		UNK		sg
راشد		sg		sg
لطیف		sg		sg
نے		UNK		sg
جو		sg		sg
سابق		any		sg
ٹسٹ		sg		sg
وکٹ		sg		sg
کیپر		sg		sg
بھی		UNK		sg
ہےں		pl		sg
,		UNK		sg
کہا		sg		sg
کہ		UNK		sg
جہاں		UNK		sg
تک		UNK		sg
وہ		sg		sg
جانتے		pl		sg
ہےں		pl		sg
ان		sg		sg
کے		sg		sg
خیال		sg		sg
مےں		UNK		sg
تلک		sg		sg
رتنے		sg		sg
اس		sg		sg
تعلق		sg		sg
سے		UNK		sg
اپنے		any		sg
عزم		sg		sg
کا		sg		sg
احترام		sg		sg
کریں_گے		pl		sg
اور		UNK		sg
اگر		UNK		sg
وہ		sg		sg
حقائق		pl		sg
کا		sg		sg
انکشاف		sg		sg
کرتے		pl		sg
ہےں		pl		sg
تو		UNK		sg
یہ		sg		sg
ذیلی		any		sg
براعظم		sg		sg
کے		sg		sg
کچھ		UNK		sg
کھلاڑیوں		pl		sg
کے		UNK		sg
لئے		UNK		sg
انتہائی		UNK		sg
تباہ_کن		any		sg
ہوگا		sg		sg
تاہم		UNK		sg
اگر		UNK		sg
کوئی		sg		sg
معاملت		sg		sg
کر		any		sg
لی		sg		sg
جاتی		sg		sg
ہے		sg		sg
تو		UNK		sg
پھر		UNK		sg
سب		UNK		sg
کچھ		UNK		sg
پوشیدہ		any		sg
رہ		any		sg
سکتا		sg		sg
ہے		sg		sg
۔		UNK		sg
گذشتہ		any		sg
ہفتے		sg		sg
اےک		any		sg
انٹرویو		sg		sg
مےں		UNK		sg
تلک		sg		sg
رتنے		sg		sg
نے		UNK		sg
اعتراف		sg		sg
کیا		sg		sg
تھا		sg		sg
کہ		UNK		sg
سری		sg		sg
لنکا		sg		sg
کی		sg		sg
ٹیم		sg		sg
1992		sg		sg
سے		UNK		sg
میچ		sg		sg
فکسنگ		sg		sg
مےں		UNK		sg
ملوث		any		sg
ہے		sg		sg
۔		UNK		sg
سری		sg		sg
لنکا		sg		sg
کے		UNK		sg
لئے		UNK		sg
83		any		sg
ٹسٹ		sg		sg
اور		UNK		sg
200		any		sg
ونڈے		sg		sg
میچس		sg		sg
کھیلنے		any		sg
والے		sg		sg
تلک		sg		sg
رتنے		sg		sg
نے		UNK		sg
کہا		sg		sg
کہ		UNK		sg
وہ		sg		sg
اپنے		any		sg
الزامات		pl		sg
کو		UNK		sg
درست		any		sg
ثابت		any		sg
کرنے		any		sg
تیار		any		sg
ہےں		sg		sg
اور		UNK		sg
جو		sg		sg
لوگ		sg		sg
ملوث		any		sg
ہےں		pl		sg
ان		pl		sg
کے		sg		sg
ناموں		pl		sg
کا		sg		sg
بھی		UNK		sg
انکشاف		sg		sg
کریں_گے		sg		sg
۔		UNK		sg
انٹرویو		sg		sg
کے		UNK		sg
دوران		sg		sg
تلک		sg		sg
رتنے		sg		sg
کا		sg		sg
کہنا		sg		sg
تھا		sg		sg
کہ		UNK		sg
میچ		sg		sg
فکسنگ		sg		sg
ایسی		sg		sg
چیز		sg		sg
ہے		sg		sg
جو		sg		sg
سری		sg		sg
لنکا		sg		sg
کرکٹ		sg		sg
مےں		UNK		sg
کچھ		UNK		sg
عرصہ		sg		sg
سے		UNK		sg
ہے		sg		sg
۔		UNK		sg
یہ		sg		sg
آج		sg		sg
بھی		UNK		sg
کینسر		sg		sg
کی		sg		sg
طرح		UNK		sg
پھیل		any		sg
رہی		sg		sg
ہے		sg		sg
۔		UNK		sg
ان		pl		sg
کی		sg		sg
معلومات		sg		sg
کے		UNK		sg
مطابق		UNK		sg
سری		sg		sg
لنکا		sg		sg
کرکٹ		sg		sg
مےں		UNK		sg
1992		any		sg
سے		UNK		sg
میچ		sg		sg
فکسنگ		sg		sg
چل		any		sg
رہی		sg		sg
ہے		sg		sg
۔		UNK		sg
عالمی		any		sg
رینکنگ		sg		sg
مےں		UNK		sg
42		any		sg
واں		UNK		sg
مقام		sg		sg
رکھنے		any		sg
والی		sg		sg
ونسی		sg		sg
نے		UNK		sg
بارسیلونا		sg		sg
مےں		UNK		sg
اپنی		any		sg
کامیابیوں		pl		sg
کا		sg		sg
سلسلہ		sg		sg
بھی		UNK		sg
وسیع		any		sg
کر		any		sg
لیا		sg		sg
ہے		sg		sg
اور		UNK		sg
وہ		sg		sg
یہاں		UNK		sg
14		any		sg
میچس		pl		sg
جیت		any		sg
چکی		sg		sg
ہےں		pl		sg
جبکہ		UNK		sg
انہیں		sg		sg
صرف		UNK		sg
اےک		any		sg
مےں		UNK		sg
شکست		sg		sg
ہوئی		sg		sg
ہے		sg		sg
۔		UNK		sg
فائنل		sg		sg
مےں		UNK		sg
انہوں		sg		sg
نے		UNK		sg
چیک		sg		sg
جمہوریہ		sg		sg
کی		sg		sg
لوسی		sg		sg
راڈیکا		sg		sg
کو		UNK		sg
4		any		sg
-		UNK		sg
6		any		sg
,		UNK		sg
6		any		sg
-		UNK		sg
2		any		sg
,		UNK		sg
NULL		UNK		sg
6		any		sg
-		UNK		sg
2		any		sg
سے		UNK		sg
شکست		sg		sg
دے		any		sg
کر		any		sg
خطاب		sg		sg
جیت		any		sg
لیا		sg		sg
۔		UNK		sg
عالمی		any		sg
رینکنگ		sg		sg
مےں		UNK		sg
42		any		sg
واں		UNK		sg
مقام		sg		sg
رکھنے		any		sg
والی		sg		sg
ونسی		sg		sg
نے		UNK		sg
بارسیلونا		sg		sg
مےں		UNK		sg
اپنی		any		sg
کامیابیوں		pl		sg
کا		sg		sg
سلسلہ		sg		sg
بھی		UNK		sg
وسیع		any		sg
کر		any		sg
لیا		sg		sg
ہے		sg		sg
اور		UNK		sg
وہ		sg		sg
یہاں		UNK		sg
14		any		sg
میچس		pl		sg
جیت		any		sg
چکی		sg		sg
ہےں		pl		sg
جبکہ		UNK		sg
انہیں		sg		sg
صرف		UNK		sg
اےک		any		sg
مےں		UNK		sg
شکست		sg		sg
ہوئی		sg		sg
ہے		sg		sg
۔		UNK		sg
گذشتہ		any		sg
سال		sg		sg
وہ		sg		sg
خطاب		sg		sg
حاصل		sg		sg
نہیں		UNK		sg
کر		any		sg
سکیں		sg		sg
تاہم		UNK		sg
اطالوی		any		sg
کھلاڑی		sg		sg
فرانسیسکا		sg		sg
شیوون		sg		sg
نے		UNK		sg
خطاب		sg		sg
جیتا		sg		sg
تھا		sg		sg
۔		UNK		sg
ونسی		sg		sg
نے		UNK		sg
اپنے		any		sg
کیرئیر		sg		sg
کا		sg		sg
چوتھا		any		sg
خطاب		sg		sg
جیتنے		any		sg
کے		UNK		sg
بعد		sg		sg
اظہار		sg		sg
خیال		sg		sg
کرتے		any		sg
ہوئے		any		sg
کہا		sg		sg
کہ		UNK		sg
بارسیلونا		sg		sg
ان		pl		sg
کے		UNK		sg
لئے		UNK		sg
خوش_قسمت		any		sg
رہا		sg		sg
ہے		sg		sg
اور		UNK		sg
وہ		sg		sg
اسے		sg		sg
کافی		UNK		sg
پسند		any		sg
کرتی		sg		sg
ہےں		sg		sg
کیونکہ		UNK		sg
وہ		sg		sg
یہاں		UNK		sg
بہترین		any		sg
ٹینس		sg		sg
کھیلتی		sg		sg
ہیں		sg		sg
۔		UNK		sg
فائنل		sg		sg
مےں		UNK		sg
حالانکہ		UNK		sg
ونسی		sg		sg
کی		sg		sg
سرویس		sg		sg
کو		UNK		sg
چھ		any		sg
مرتبہ		sg		sg
بریک		any		sg
کیا		sg		sg
گیا		sg		sg
لیکن		UNK		sg
انہوں		sg		sg
نے		UNK		sg
بھی		UNK		sg
جوابی		any		sg
انداز		sg		sg
مےں		UNK		sg
بہترین		any		sg
مظاہرہ		sg		sg
کیا		sg		sg
اور		UNK		sg
مخالف		any		sg
کھلاڑی		sg		sg
کی		sg		sg
سرویس		sg		sg
کو		UNK		sg
بریک		any		sg
کرتے		any		sg
ہوئے		any		sg
اپنی		any		sg
سبقت		sg		sg
دوبارہ		UNK		sg
حاصل		sg		sg
کی		sg		sg
۔		UNK		sg
پہلے		sg		sg
سیٹ		sg		sg
مےں		UNK		sg
انہیں		sg		sg
شکست		sg		sg
ہو		any		sg
گئی		sg		sg
تھی		sg		sg
تاہم		UNK		sg
دوسرے		sg		sg
اور		UNK		sg
تیسرے		sg		sg
سیٹ		sg		sg
مےں		UNK		sg
انہوں		sg		sg
نے		UNK		sg
حریف		any		sg
کھلاڑی		sg		sg
کو		UNK		sg
سنبھلنے		any		sg
کا		sg		sg
موقع		sg		sg
دئے		sg		sg
بغیر		UNK		sg
بہترین		any		sg
مظاہرہ		sg		sg
کیا		sg		sg
اور		UNK		sg
خطاب		sg		sg
جیت		any		sg
لیا		sg		sg
۔		UNK		sg
سابق		any		sg
سری_لنکائی		any		sg
کپتان		sg		sg
کمار		sg		sg
سنگاکارا		sg		sg
نے		UNK		sg
آج		sg		sg
کہا		sg		sg
کہ		UNK		sg
یہ		sg		sg
شرم		sg		sg
کی		sg		sg
بات		sg		sg
ہے		sg		sg
کہ		UNK		sg
کوئی		sg		sg
بھی		UNK		sg
ہندوستانی		any		sg
عالمی		any		sg
چمپئن		sg		sg
ٹیم		sg		sg
کی		sg		sg
کوچنگ		sg		sg
کا		sg		sg
اہل		any		sg
قرار		any		sg
نہیں		UNK		sg
دیا		sg		sg
گیا		sg		sg
ہے		sg		sg
۔		UNK		sg
سنگاکارا		sg		sg
نے		UNK		sg
کہا		sg		sg
کہ		UNK		sg
حیرت		sg		sg
کی		sg		sg
بات		sg		sg
یہ		sg		sg
ہے		sg		sg
کہ		UNK		sg
کئی		UNK		sg
غیرمعمولی		any		sg
کرکٹرس		sg		sg
کی		sg		sg
موجودگی		sg		sg
کے		UNK		sg
باوجود		UNK		sg
بی		sg		sg
سی		sg		sg
سی		sg		sg
آئی		sg		sg
نے		UNK		sg
ان		pl		sg
مےں		UNK		sg
سے		UNK		sg
کسی		sg		sg
کو		UNK		sg
ٹیم		sg		sg
کی		sg		sg
کوچنگ		sg		sg
کا		sg		sg
اہل		any		sg
نہیں		UNK		sg
سمجھا		sg		sg
۔		UNK		sg
انہوں		sg		sg
نے		UNK		sg
کہا		sg		sg
کہ		UNK		sg
یہاں		UNK		sg
بےشمار		any		sg
بہترین		any		sg
کرکٹرس		sg		sg
ہےں		pl		sg
لیکن		UNK		sg
شرم		sg		sg
کی		sg		sg
بات		sg		sg
ہے		sg		sg
کہ		UNK		sg
بی		sg		sg
سی		sg		sg
سی		sg		sg
آئی		sg		sg
نے		UNK		sg
کسی		sg		sg
کو		UNK		sg
بھی		UNK		sg
قومی		any		sg
ٹیم		sg		sg
کی		sg		sg
کوچنگ		sg		sg
کا		sg		sg
اہل		any		sg
نہیں		UNK		sg
سمجھا		sg		sg
ہے		sg		sg
۔		UNK		sg
سنگاکارا		sg		sg
کے		sg		sg
خیال		sg		sg
مےں		UNK		sg
کرکٹ		sg		sg
بورڈز		sg		sg
کے		UNK		sg
لئے		UNK		sg
یہ		sg		sg
اہمیت		sg		sg
کی		sg		sg
بات		sg		sg
ہے		sg		sg
کہ		UNK		sg
وہ		sg		sg
گھریلو		any		sg
کوچس		sg		sg
کی		sg		sg
خدمات		pl		sg
حاصل		sg		sg
کریں		sg		sg
۔		UNK		sg
انہوں		sg		sg
نے		UNK		sg
کہا		sg		sg
کہ		UNK		sg
ایسا		UNK		sg
کرنا		sg		sg
بہت		UNK		sg
ضروری		any		sg
ہے		sg		sg
۔		UNK		sg
جس		sg		sg
طرح		sg		sg
گھریلو		any		sg
کھلاڑیوں		sg		sg
کی		sg		sg
صلاحیتوں		pl		sg
کو		UNK		sg
فروغ		sg		sg
دیتے		any		sg
ہوئے		any		sg
ان		pl		sg
کی		sg		sg
خدمات		pl		sg
حاصل		sg		sg
کی		sg		sg
جاتی		sg		sg
ہےں		pl		sg
اسی		sg		sg
طرح		sg		sg
کوچس		sg		sg
کے		sg		sg
معاملہ		sg		sg
مےں		UNK		sg
بھی		UNK		sg
یہی		sg		sg
طریقہ_کار		sg		sg
اختیار		sg		sg
کیا		sg		sg
جانا		sg		sg
چاہئے		any		sg
۔		UNK		sg
انہوں		sg		sg
نے		UNK		sg
تاہم		UNK		sg
اعتراف		sg		sg
کیا		sg		sg
کہ		UNK		sg
قابل		any		sg
اور		UNK		sg
اہل		any		sg
کوچس		sg		sg
کی		sg		sg
خدمات		pl		sg
کا		sg		sg
حصول		sg		sg
کرکٹ		sg		sg
بورڈز		sg		sg
کے		UNK		sg
لئے		UNK		sg
بہت		UNK		sg
مشکل		any		sg
کام		sg		sg
ہے		sg		sg
۔		UNK		sg
کوئی		sg		sg
قابل		any		sg
کوچ		sg		sg
حاصل		sg		sg
کرنا		sg		sg
کرکٹ		sg		sg
بورڈز		sg		sg
کے		UNK		sg
لئے		UNK		sg
مشکل		any		sg
ہوتا		sg		sg
ہے		sg		sg
اور		UNK		sg
جہاں		UNK		sg
تک		UNK		sg
سری_لنکا		sg		sg
کا		sg		sg
خیال		sg		sg
ہے		sg		sg
NULL		UNK		sg
ان		sg		sg
کے		sg		sg
خیال		sg		sg
مےں		UNK		sg
تمام		UNK		sg
ہی		UNK		sg
