Word		Original_feature		Predicted_feature
کامیابیوں		o		UNK
کو		UNK		UNK
کانگریس		o		UNK
کی		d		UNK
NULL		UNK		UNK
نہیں		UNK		UNK
NULL		UNK		UNK
NULL		UNK		UNK
وائی		d		UNK
ایس		d		UNK
آر		o		UNK
کی		d		UNK
کامیابی		d		UNK
تصور		d		UNK
کیا		UNK		UNK
جا		UNK		UNK
سکتا		UNK		UNK
ہے		UNK		UNK
۔		UNK		UNK
جبکہ		UNK		UNK
عوامی		o		UNK
کارکردگی		o		UNK
کے		o		UNK
جو		d		UNK
نقوش		d		UNK
آنجہانی		o		UNK
وائی		d		UNK
ایس		d		UNK
راج		d		UNK
شیکھر		d		UNK
ریڈی		o		UNK
نے		UNK		UNK
چھوڑے		UNK		UNK
ہےں		UNK		UNK
اس		o		UNK
کو		UNK		UNK
ریاست		o		UNK
کے		o		UNK
عوام		d		UNK
بالخصوص		UNK		UNK
غریب		d		UNK
عوام		d		UNK
کبھی		UNK		UNK
فراموش		UNK		UNK
نہیں		UNK		UNK
کر		UNK		UNK
سکتے		UNK		UNK
۔		UNK		UNK
جبکہ		UNK		UNK
ملک		o		UNK
مےں		UNK		UNK
کئی		UNK		UNK
ریاستوں		o		UNK
مےں		UNK		UNK
کانگریس		o		UNK
نے		UNK		UNK
اقتدار		o		UNK
سنبھالا		UNK		UNK
اور		UNK		UNK
حکمرانی		d		UNK
کی		UNK		UNK
تاہم		UNK		UNK
ریاست		d		UNK
آندھرا		d		UNK
پردیش		o		UNK
مےں		UNK		UNK
وائی		d		UNK
ایس		d		UNK
آر		o		UNK
نے		UNK		UNK
نئی		o		UNK
نئی		o		UNK
اسکیمات		o		UNK
کو		UNK		UNK
روشناس		UNK		UNK
کرواتے		UNK		UNK
ہوئے		UNK		UNK
اس		o		UNK
پر		UNK		UNK
سختی		o		UNK
سے		UNK		UNK
عمل_آوری		d		UNK
کی		UNK		UNK
,		UNK		UNK
NULL		UNK		UNK
ریاست		o		UNK
کے		o		UNK
کسی		o		UNK
بھی		UNK		UNK
طبقہ		o		UNK
کو		UNK		UNK
انہوں		o		UNK
نے		UNK		UNK
مایوس		UNK		UNK
نہیں		UNK		UNK
کیا		UNK		UNK
-		UNK		UNK
حتیٰ		UNK		UNK
کہ		UNK		UNK
مذہبی		o		UNK
رہنماؤں		o		UNK
نے		UNK		UNK
بھی		UNK		UNK
جو		d		UNK
تجاویز		d		UNK
پیش		d		UNK
کیں		UNK		UNK
ان		o		UNK
کو		UNK		UNK
من		d		UNK
و		UNK		UNK
عن		d		UNK
انہوں		o		UNK
نے		UNK		UNK
منظوری		d		UNK
دیتے		UNK		UNK
ہوئے		UNK		UNK
اےک		any		UNK
تاریخ		d		UNK
رقم		d		UNK
کی		UNK		UNK
کیونکہ		UNK		UNK
دوسری		o		UNK
ریاستوں		o		UNK
مےں		UNK		UNK
گیاس		d		UNK
سلنڈر		o		UNK
پر		UNK		UNK
پچاس		any		UNK
روپئے		o		UNK
کی		d		UNK
سبسیڈی		d		UNK
نہیں		UNK		UNK
ہے		UNK		UNK
,		UNK		UNK
ملک		o		UNK
کی		d		UNK
ہر		UNK		UNK
ریاست		o		UNK
میں		UNK		UNK
108		any		UNK
سرویس		o		UNK
کی		d		UNK
سہولت		d		UNK
نہیں		UNK		UNK
ہے		UNK		UNK
،		UNK		UNK
ہر		UNK		UNK
ریاست		o		UNK
مےں		UNK		UNK
نسل		d		UNK
نو		o		UNK
کو		UNK		UNK
زیور		d		UNK
تعلیم		o		UNK
سے		UNK		UNK
آراستہ		UNK		UNK
کرنے		o		UNK
کے		UNK		UNK
لئے		UNK		UNK
اسکالر		d		UNK
شپس		d		UNK
فیس		d		UNK
ریمبرسمنٹ		o		UNK
کی		d		UNK
سہولت		o		UNK
بھی		UNK		UNK
نہیں		UNK		UNK
ہے		UNK		UNK
اور		UNK		UNK
ہر		UNK		UNK
ریاست		o		UNK
مےں		UNK		UNK
دو		any		UNK
روپئے		d		UNK
کیلو		d		UNK
چاول		o		UNK
اسکیم		o		UNK
بھی		UNK		UNK
نہیں		UNK		UNK
ہے		UNK		UNK
۔		UNK		UNK
یہ		d		UNK
تمام		UNK		UNK
اسکیمات		d		UNK
صرف		UNK		UNK
اور		UNK		UNK
صرف		UNK		UNK
وائی		d		UNK
ایس		d		UNK
آر		o		UNK
کی		d		UNK
دین		d		UNK
ہےں		UNK		UNK
اور		UNK		UNK
انہی		o		UNK
اسکیمات		o		UNK
کے		o		UNK
تناظر		o		UNK
مےں		UNK		UNK
کڑپہ		d		UNK
علاقہ		o		UNK
کے		o		UNK
عوام		d		UNK
ماں		o		UNK
اور		UNK		UNK
بیٹے		o		UNK
کو		UNK		UNK
انتخابات		o		UNK
مےں		UNK		UNK
کامیابی		o		UNK
سے		UNK		UNK
ہمکنار		UNK		UNK
کروا		UNK		UNK
سکتے		UNK		UNK
ہیں		UNK		UNK
۔		UNK		UNK
کانگریس		o		UNK
پارٹی		o		UNK
،		UNK		UNK
آنجہانی		o		UNK
وائی		d		UNK
ایس		d		UNK
آر		o		UNK
کی		d		UNK
خدمات		d		UNK
اور		UNK		UNK
ان		o		UNK
کی		d		UNK
حکمت		d		UNK
عملی		o		UNK
سے		UNK		UNK
ریاست		o		UNK
ہی		UNK		UNK
نہیں		UNK		UNK
NULL		UNK		UNK
NULL		UNK		UNK
مرکز		o		UNK
کی		d		UNK
کرسی		d		UNK
سنبھالے		UNK		UNK
ہوئے		UNK		UNK
ہے		UNK		UNK
اور		UNK		UNK
آج		d		UNK
آنجہانی		o		UNK
وائی		d		UNK
ایس		d		UNK
آر		o		UNK
کی		d		UNK
اہلیہ		o		UNK
اور		UNK		UNK
ان		o		UNK
کے		o		UNK
فرزند		o		UNK
کو		UNK		UNK
سیاسی		o		UNK
نقشہ		o		UNK
سے		UNK		UNK
ہٹانے		o		UNK
کے		UNK		UNK
لئے		UNK		UNK
وہ		d		UNK
اپنی		o		UNK
ہر		UNK		UNK
طاقت		o		UNK
کا		d		UNK
استعمال		d		UNK
کر		UNK		UNK
رہی		UNK		UNK
ہے		UNK		UNK
۔		UNK		UNK
ریاست		o		UNK
کے		o		UNK
تمام		UNK		UNK
وزرا		o		UNK
کو		UNK		UNK
کڑپہ		o		UNK
مےں		UNK		UNK
متحرک		UNK		UNK
کر		UNK		UNK
دیا		UNK		UNK
گیا		UNK		UNK
ہے		UNK		UNK
،		UNK		UNK
NULL		UNK		UNK
سرکاری		o		UNK
مشنری		o		UNK
کا		d		UNK
استعمال		d		UNK
NULL		UNK		UNK
اس		o		UNK
کے		UNK		UNK
باوجود		UNK		UNK
خاندان		o		UNK
کا		d		UNK
شیرازہ		d		UNK
بکھیرتے		UNK		UNK
ہوئے		UNK		UNK
بھاوج		o		UNK
کے		UNK		UNK
خلاف		UNK		UNK
دیور		o		UNK
کو		UNK		UNK
انتخابی		o		UNK
میدان		o		UNK
مےں		UNK		UNK
اُتارا		UNK		UNK
گیا		UNK		UNK
ہے		UNK		UNK
لیکن		UNK		UNK
عوام		o		UNK
کی		d		UNK
انقلابی		o		UNK
ذہنیت		o		UNK
کے		UNK		UNK
آگے		d		UNK
کچھ		any		UNK
نہیں		UNK		UNK
چلےگا		UNK		UNK
۔		UNK		UNK
یہ		d		UNK
انتخابات		d		UNK
ساری		o		UNK
ریاست		o		UNK
کی		d		UNK
سیاسی		d		UNK
صورتحال		d		UNK
تبدیل		d		UNK
کر		UNK		UNK
سکتے		UNK		UNK
ہیں		UNK		UNK
۔		UNK		UNK
آج		o		UNK
کے		o		UNK
سیاسی		o		UNK
حالات		o		UNK
کا		d		UNK
بغور		UNK		UNK
جائزہ		d		UNK
لیا		UNK		UNK
جائے		UNK		UNK
تو		UNK		UNK
یہ		d		UNK
بات		d		UNK
واضح		UNK		UNK
دکھائی		UNK		UNK
دیتی		UNK		UNK
ہے		UNK		UNK
کہ		UNK		UNK
سیاسی		o		UNK
جماعتوں		o		UNK
کو		UNK		UNK
عوامی		o		UNK
مسائل		d		UNK
نہیں		UNK		UNK
NULL		UNK		UNK
بلکہ		UNK		UNK
اپنی		o		UNK
اپنی		o		UNK
کرسی		o		UNK
کی		d		UNK
فکر		d		UNK
زیادہ		UNK		UNK
ہے		UNK		UNK
۔		UNK		UNK
یہاں		d		UNK
قدم		o		UNK
قدم		o		UNK
پر		UNK		UNK
سازشیں		d		UNK
ہو		UNK		UNK
رہی		UNK		UNK
ہےں		UNK		UNK
اور		UNK		UNK
کوئی		d		UNK
کسی		o		UNK
کو		UNK		UNK
اٹھتا		UNK		UNK
ہوا		UNK		UNK
نہیں		UNK		UNK
دیکھ		UNK		UNK
سکتے		UNK		UNK
۔		UNK		UNK
ہر		UNK		UNK
کوئی		d		UNK
دوسرے		o		UNK
کے		o		UNK
کندھوں		o		UNK
کو		UNK		UNK
اپنی		o		UNK
بلندی		o		UNK
کے		UNK		UNK
لئے		UNK		UNK
استعمال		d		UNK
کر		UNK		UNK
رہا		UNK		UNK
ہے		UNK		UNK
,		UNK		UNK
NULL		UNK		UNK
ترقیاتی		o		UNK
کاموں		o		UNK
پر		UNK		UNK
توجہ		d		UNK
کس		o		UNK
کو		UNK		UNK
ہے		UNK		UNK
شائد		UNK		UNK
وائی		d		UNK
ایس		d		UNK
جگن		d		UNK
موہن		d		UNK
ریڈی		o		UNK
کی		d		UNK
شخصیت		o		UNK
مےں		UNK		UNK
اس		o		UNK
علاقہ		o		UNK
کے		o		UNK
عوام		o		UNK
کو		UNK		UNK
آنجہانی		o		UNK
وائی		d		UNK
ایس		d		UNK
راج		d		UNK
شیکھر		d		UNK
ریڈی		o		UNK
کا		d		UNK
عکس		d		UNK
دکھائی		UNK		UNK
دے		UNK		UNK
رہا		UNK		UNK
ہے		UNK		UNK
-		UNK		UNK
یہی		d		UNK
سبب		d		UNK
ہے		UNK		UNK
کہ		UNK		UNK
کم		UNK		UNK
عمر		d		UNK
سیاستداں		o		UNK
کی		d		UNK
مقبولیت		d		UNK
آج		d		UNK
ریاست		o		UNK
کی		d		UNK
سیاست		o		UNK
مےں		UNK		UNK
بلندی		o		UNK
کو		UNK		UNK
پہنچ		UNK		UNK
گئی		UNK		UNK
ہے		UNK		UNK
۔		UNK		UNK
عوام		o		UNK
کو		UNK		UNK
رائےدہی		o		UNK
اور		UNK		UNK
نتائج		o		UNK
کا		d		UNK
انتظار		d		UNK
ہے		UNK		UNK
تاہم		UNK		UNK
یہ		d		UNK
انتخابات		d		UNK
ریاست		o		UNK
کی		d		UNK
سیاست		o		UNK
مےں		UNK		UNK
اےک		any		UNK
سیاسی		d		UNK
طوفان		d		UNK
بھی		UNK		UNK
برپا		UNK		UNK
کر		UNK		UNK
سکتے		UNK		UNK
ہیں		UNK		UNK
۔		UNK		UNK
ہر		UNK		UNK
سال		o		UNK
کی		d		UNK
طرح		UNK		UNK
اس		d		UNK
سال		d		UNK
بھی		UNK		UNK
گورنمنٹ		d		UNK
کالج		d		UNK
بودھن		o		UNK
مےں		UNK		UNK
انٹر		d		UNK
سال		o		UNK
دوم		any		UNK
اردو		o		UNK
میڈیم		o		UNK
کے		o		UNK
نتائج		d		UNK
91		any		UNK
فیصد		d		UNK
رہے		UNK		UNK
۔		UNK		UNK
پرنسپل		d		UNK
گورنمنٹ		d		UNK
جونیر		d		UNK
کالج		d		UNK
بودھن		d		UNK
جناب		UNK		UNK
رشید		d		UNK
بیگ		o		UNK
کی		d		UNK
اطلاع		o		UNK
کے		UNK		UNK
بموجب		UNK		UNK
ایم		d		UNK
پی		d		UNK
سی		o		UNK
گروپ		o		UNK
مےں		UNK		UNK
933		any		UNK
نشانات		o		UNK
کے		UNK		UNK
ساتھ		d		UNK
طالبہ		d		UNK
فرحانہ		d		UNK
بیگم		o		UNK
نے		UNK		UNK
گورنمنٹ		d		UNK
جونیر		d		UNK
کالجس		o		UNK
مےں		UNK		UNK
پہلا		d		UNK
اور		UNK		UNK
ضلع		o		UNK
مےں		UNK		UNK
چوتھا		d		UNK
مقام		d		UNK
حاصل		d		UNK
کیا		UNK		UNK
اور		UNK		UNK
بودھن		o		UNK
شہر		o		UNK
کی		d		UNK
سطح		o		UNK
پر		UNK		UNK
اردو		o		UNK
میڈیم		o		UNK
مےں		UNK		UNK
پہلا		d		UNK
رینک		d		UNK
حاصل		d		UNK
کیا		UNK		UNK
۔		UNK		UNK
اسی		d		UNK
طرح		o		UNK
سی		d		UNK
ای		d		UNK
سی		o		UNK
مےں		UNK		UNK
830		any		UNK
نشانات		o		UNK
اور		UNK		UNK
بی		d		UNK
پی		d		UNK
سی		o		UNK
مےں		UNK		UNK
811		any		UNK
نشانات		d		UNK
حاصل		d		UNK
کرتے		UNK		UNK
ہوئے		UNK		UNK
جونیر		d		UNK
کالج		d		UNK
بودھن		o		UNK
نے		UNK		UNK
بہترین		d		UNK
مظاہرہ		d		UNK
کیا		UNK		UNK
۔		UNK		UNK
پرنسپل		d		UNK
رشید		d		UNK
بیگ		o		UNK
نے		UNK		UNK
تمام		UNK		UNK
سرپرستوں		d		UNK
اور		UNK		UNK
لکچرر		d		UNK
صاحبان		o		UNK
کو		UNK		UNK
مبارکباد		d		UNK
پیش		d		UNK
کی		UNK		UNK
ہے		UNK		UNK
۔		UNK		UNK
انھوں		o		UNK
نے		UNK		UNK
کہا		UNK		UNK
کہ		UNK		UNK
اولیائے		d		UNK
طلبہ		d		UNK
تعلیمی		o		UNK
معیار		o		UNK
کے		UNK		UNK
لئے		UNK		UNK
پرائیویٹ		o		UNK
کالج		o		UNK
کے		UNK		UNK
بجائے		UNK		UNK
گورنمنٹ		d		UNK
جونیر		d		UNK
کالج		o		UNK
مےں		UNK		UNK
داخلہ		d		UNK
دلوائیں		UNK		UNK
۔		UNK		UNK
انھوں		o		UNK
نے		UNK		UNK
تفصیلات		d		UNK
بتاتے		UNK		UNK
ہوئے		UNK		UNK
کہا		UNK		UNK
کہ		UNK		UNK
دیگر		o		UNK
پرائیویٹ		d		UNK
کالجس		o		UNK
سے		UNK		UNK
اچھا		d		UNK
مظاہرہ		d		UNK
کرنے		o		UNK
والے		o		UNK
طالبہ		d		UNK
فرحانہ		d		UNK
بیگم		d		UNK
اےک		any		UNK
پنٹر		o		UNK
کی		d		UNK
بیٹی		d		UNK
ہے		UNK		UNK
۔		UNK		UNK
کالج		o		UNK
مےں		UNK		UNK
صد		d		UNK
فیصد		d		UNK
حاضری		o		UNK
اور		UNK		UNK
کسی		o		UNK
دوسرے		o		UNK
ٹیوشن		o		UNK
و		UNK		UNK
کوچنگ		o		UNK
کے		UNK		UNK
بغیر		UNK		UNK
933		any		UNK
نشانات		d		UNK
حاصل		d		UNK
کرتے		UNK		UNK
ہوئے		UNK		UNK
دوسروں		o		UNK
کے		UNK		UNK
لئے		UNK		UNK
مثال		d		UNK
بنی		UNK		UNK
ہے		UNK		UNK
۔		UNK		UNK
اس		o		UNK
طالبہ		o		UNK
نے		UNK		UNK
حساب		o		UNK
مےں		UNK		UNK
دونوں		any		UNK
برسوں		o		UNK
مےں		UNK		UNK
150		any		UNK
مےں		UNK		UNK
150		any		UNK
نشانات		d		UNK
حاصل		d		UNK
کئے		UNK		UNK
۔		UNK		UNK
پرنسپل		o		UNK
نے		UNK		UNK
اس		o		UNK
بات		o		UNK
پر		UNK		UNK
اطمینان		o		UNK
کا		d		UNK
اظہار		d		UNK
کیا		UNK		UNK
کہ		UNK		UNK
ہر		UNK		UNK
مضمون		o		UNK
مےں		UNK		UNK
کامیابی		o		UNK
کا		d		UNK
تناسب		d		UNK
96		any		UNK
فیصد		o		UNK
سے		UNK		UNK
زائد		UNK		UNK
ہے		UNK		UNK
۔		UNK		UNK
انھوں		o		UNK
نے		UNK		UNK
کہا		UNK		UNK
کہ		UNK		UNK
اردو		d		UNK
میڈیم		o		UNK
کے		o		UNK
طلبہ		d		UNK
اگر		UNK		UNK
انگریزی		o		UNK
مےں		UNK		UNK
اچھا		d		UNK
مظاہرہ		d		UNK
کریں		UNK		UNK
تو		UNK		UNK
وہ		d		UNK
ریاستی		d		UNK
رینکس		d		UNK
حاصل		d		UNK
کر		UNK		UNK
سکتے		UNK		UNK
ہیں		UNK		UNK
۔		UNK		UNK
انگریزی		o		UNK
مےں		UNK		UNK
کامیابی		o		UNK
کا		d		UNK
تناسب		d		UNK
86		any		UNK
فیصد		d		UNK
رہا		UNK		UNK
۔		UNK		UNK
اس		o		UNK
سرکس		o		UNK
کی		d		UNK
افتتاحی		o		UNK
تقریب		o		UNK
مےں		UNK		UNK
محمد		d		UNK
عباس		o		UNK
،		UNK		UNK
خواجہ		d		UNK
نصیرالدین		o		UNK
،		UNK		UNK
NULL		UNK		UNK
عبدالرحیم		d		UNK
بابا		o		UNK
کے		UNK		UNK
علاوہ		UNK		UNK
کئی		UNK		UNK
مہمان		d		UNK
شریک		UNK		UNK
تھے		UNK		UNK
۔		UNK		UNK
محمد		d		UNK
اکبر		d		UNK
صدر		d		UNK
وقف		d		UNK
کامپلکس		o		UNK
,		UNK		UNK
NULL		UNK		UNK
محمد		d		UNK
ذکی		d		UNK
نائب		d		UNK
صدر		d		UNK
عیدگاہ		d		UNK
کمیٹی		d		UNK
مہمان		d		UNK
خصوصی		o		UNK
کی		d		UNK
حیثیت		o		UNK
سے		UNK		UNK
شرکت		d		UNK
کی		UNK		UNK
۔		UNK		UNK
اس		o		UNK
موقع		o		UNK
پر		UNK		UNK
شہریان		d		UNK
محبوب		d		UNK
نگر		o		UNK
کی		d		UNK
کثیر		d		UNK
تعداد		d		UNK
موجود		UNK		UNK
تھی		UNK		UNK
۔		UNK		UNK
مرزا		d		UNK
جاوید		d		UNK
بیگ		d		UNK
منیجر		d		UNK
سرکس		o		UNK
نے		UNK		UNK
مہمانوں		o		UNK
کا		d		UNK
استقبال		d		UNK
کرتے		UNK		UNK
ہوئے		UNK		UNK
بتایا		UNK		UNK
کہ		UNK		UNK
اس		o		UNK
سرکس		o		UNK
مےں		UNK		UNK
ایسے		d		UNK
کرتب		d		UNK
موجود		UNK		UNK
ہےں		UNK		UNK
جو		d		UNK
کبھی		d		UNK
نہیں		UNK		UNK
دیکھے		UNK		UNK
گئے		UNK		UNK
۔		UNK		UNK
اس		o		UNK
سرکس		o		UNK
کی		d		UNK
افتتاحی		o		UNK
تقریب		o		UNK
مےں		UNK		UNK
محمد		d		UNK
عباس		o		UNK
،		UNK		UNK
خواجہ		d		UNK
نصیرالدین		o		UNK
،		UNK		UNK
NULL		UNK		UNK
عبدالرحیم		d		UNK
بابا		o		UNK
کے		UNK		UNK
علاوہ		UNK		UNK
کئی		UNK		UNK
مہمان		d		UNK
شریک		UNK		UNK
تھے		UNK		UNK
۔		UNK		UNK
سابق		o		UNK
پاکستانی		o		UNK
کرکٹ		d		UNK
کپتان		o		UNK
راشد		d		UNK
لطیف		o		UNK
نے		UNK		UNK
سابق		o		UNK
سری_لنکن		o		UNK
کپتان		o		UNK
ہاشن		d		UNK
تلک		d		UNK
رتنے		o		UNK
کے		o		UNK
اس		o		UNK
ادعا		o		UNK
کی		d		UNK
تائید		d		UNK
کی		UNK		UNK
ہے		UNK		UNK
کہ		UNK		UNK
سری_لنکائی		d		UNK
کرکٹ		d		UNK
ٹیم		o		UNK
گذشتہ		d		UNK
تقریباً		UNK		UNK
دو		any		UNK
دہوں		o		UNK
سے		UNK		UNK
میچ		d		UNK
فکسنگ		o		UNK
مےں		UNK		UNK
ملوث		UNK		UNK
ہے		UNK		UNK
۔		UNK		UNK
یہ		d		UNK
آج		d		UNK
بھی		UNK		UNK
کینسر		o		UNK
کی		o		UNK
طرح		d		UNK
پھیل		UNK		UNK
رہی		UNK		UNK
ہے		UNK		UNK
۔		UNK		UNK
ان		o		UNK
کا		d		UNK
کہنا		UNK		UNK
ہے		UNK		UNK
کہ		UNK		UNK
انہیں		o		UNK
NULL		UNK		UNK
امید		d		UNK
ہے		UNK		UNK
کہ		UNK		UNK
جب		d		UNK
ہاشن		d		UNK
تلک		d		UNK
رتنے		d		UNK
میچ		d		UNK
فکسنگ		o		UNK
کے		UNK		UNK
تعلق		o		UNK
سے		UNK		UNK
پردے		d		UNK
فاش		UNK		UNK
کریں_گے		UNK		UNK
تو		UNK		UNK
مزید		UNK		UNK
بڑے		o		UNK
کھلاڑیوں		o		UNK
کے		d		UNK
نام		d		UNK
سامنے		d		UNK
آئیں_گے		UNK		UNK
۔		UNK		UNK
لطیف		o		UNK
نے		UNK		UNK
کہا		UNK		UNK
کہ		UNK		UNK
وہ		d		UNK
تلک		d		UNK
رتنے		o		UNK
کو		UNK		UNK
شخصی		o		UNK
طور		o		UNK
پر		UNK		UNK
جانتے		UNK		UNK
ہیں		UNK		UNK
۔		UNK		UNK
انہوں		o		UNK
(		UNK		UNK
تلک		d		UNK
رتنے		o		UNK
)		UNK		UNK
نے		UNK		UNK
1993		any		UNK
-		UNK		UNK
94		any		UNK
مےں		UNK		UNK
بھی		UNK		UNK
اس		o		UNK
تعلق		o		UNK
سے		UNK		UNK
ان		o		UNK
سے		UNK		UNK
کچھ		d		UNK
کہا		UNK		UNK
تھا		UNK		UNK
۔		UNK		UNK
جہاں		o		UNK
تک		UNK		UNK
ذیلی		o		UNK
براعظم		o		UNK
کا		d		UNK
سوال		d		UNK
ہے		UNK		UNK
NULL		UNK		UNK
یہاں		o		UNK
کے		o		UNK
کھلاڑیوں		o		UNK
کو		UNK		UNK
تلک		d		UNK
رتنے		o		UNK
سے		UNK		UNK
زیادہ		UNK		UNK
کوئی		d		UNK
نہیں		UNK		UNK
جانتا		UNK		UNK
اور		UNK		UNK
اگر		UNK		UNK
وہ		d		UNK
حقائق		o		UNK
کو		UNK		UNK
بےنقاب		UNK		UNK
کریں_گے		UNK		UNK
تو		UNK		UNK
ہندوستان		o		UNK
,		UNK		UNK
پاکستان		o		UNK
اور		UNK		UNK
سری		d		UNK
لنکا		o		UNK
کے		o		UNK
کئی		UNK		UNK
سابق		d		UNK
کرکٹرس		d		UNK
بےنقاب		UNK		UNK
ہو		UNK		UNK
جائیں_گے		UNK		UNK
اور		UNK		UNK
ان		o		UNK
کے		d		UNK
نام		d		UNK
سامنے		d		UNK
آ		UNK		UNK
جائیں_گے		UNK		UNK
۔		UNK		UNK
راشد		d		UNK
لطیف		o		UNK
نے		UNK		UNK
جو		d		UNK
سابق		d		UNK
ٹسٹ		d		UNK
وکٹ		d		UNK
کیپر		o		UNK
بھی		UNK		UNK
ہےں		UNK		UNK
,		UNK		UNK
کہا		UNK		UNK
کہ		UNK		UNK
جہاں		o		UNK
تک		UNK		UNK
وہ		d		UNK
جانتے		UNK		UNK
ہےں		UNK		UNK
ان		o		UNK
کے		o		UNK
خیال		o		UNK
مےں		UNK		UNK
تلک		d		UNK
رتنے		d		UNK
اس		o		UNK
تعلق		o		UNK
سے		UNK		UNK
اپنے		o		UNK
عزم		o		UNK
کا		d		UNK
احترام		d		UNK
کریں_گے		UNK		UNK
اور		UNK		UNK
اگر		UNK		UNK
وہ		d		UNK
حقائق		o		UNK
کا		d		UNK
انکشاف		d		UNK
کرتے		UNK		UNK
ہےں		UNK		UNK
تو		UNK		UNK
یہ		d		UNK
ذیلی		o		UNK
براعظم		o		UNK
کے		o		UNK
کچھ		UNK		UNK
کھلاڑیوں		o		UNK
کے		UNK		UNK
لئے		UNK		UNK
انتہائی		UNK		UNK
تباہ_کن		UNK		UNK
ہوگا		UNK		UNK
تاہم		UNK		UNK
اگر		UNK		UNK
کوئی		d		UNK
معاملت		d		UNK
کر		UNK		UNK
لی		UNK		UNK
جاتی		UNK		UNK
ہے		UNK		UNK
تو		UNK		UNK
پھر		UNK		UNK
سب		d		UNK
کچھ		d		UNK
پوشیدہ		UNK		UNK
رہ		UNK		UNK
سکتا		UNK		UNK
ہے		UNK		UNK
۔		UNK		UNK
گذشتہ		d		UNK
ہفتے		d		UNK
اےک		any		UNK
انٹرویو		o		UNK
مےں		UNK		UNK
تلک		d		UNK
رتنے		o		UNK
نے		UNK		UNK
اعتراف		d		UNK
کیا		UNK		UNK
تھا		UNK		UNK
کہ		UNK		UNK
سری		d		UNK
لنکا		o		UNK
کی		d		UNK
ٹیم		d		UNK
1992		o		UNK
سے		UNK		UNK
میچ		d		UNK
فکسنگ		o		UNK
مےں		UNK		UNK
ملوث		UNK		UNK
ہے		UNK		UNK
۔		UNK		UNK
سری		d		UNK
لنکا		o		UNK
کے		UNK		UNK
لئے		UNK		UNK
83		any		UNK
ٹسٹ		d		UNK
اور		UNK		UNK
200		any		UNK
ونڈے		d		UNK
میچس		d		UNK
کھیلنے		o		UNK
والے		o		UNK
تلک		d		UNK
رتنے		o		UNK
نے		UNK		UNK
کہا		UNK		UNK
کہ		UNK		UNK
وہ		d		UNK
اپنے		o		UNK
الزامات		o		UNK
کو		UNK		UNK
درست		UNK		UNK
ثابت		UNK		UNK
کرنے		d		UNK
تیار		UNK		UNK
ہےں		UNK		UNK
اور		UNK		UNK
جو		d		UNK
لوگ		d		UNK
ملوث		UNK		UNK
ہےں		UNK		UNK
ان		o		UNK
کے		o		UNK
ناموں		o		UNK
کا		d		UNK
بھی		UNK		UNK
انکشاف		d		UNK
کریں_گے		UNK		UNK
۔		UNK		UNK
انٹرویو		o		UNK
کے		UNK		UNK
دوران		d		UNK
تلک		d		UNK
رتنے		o		UNK
کا		d		UNK
کہنا		UNK		UNK
تھا		UNK		UNK
کہ		UNK		UNK
میچ		d		UNK
فکسنگ		d		UNK
ایسی		d		UNK
چیز		d		UNK
ہے		UNK		UNK
جو		d		UNK
سری		d		UNK
لنکا		o		UNK
کرکٹ		o		UNK
مےں		UNK		UNK
کچھ		UNK		UNK
عرصہ		o		UNK
سے		UNK		UNK
ہے		UNK		UNK
۔		UNK		UNK
یہ		d		UNK
آج		d		UNK
بھی		UNK		UNK
کینسر		o		UNK
کی		o		UNK
طرح		d		UNK
پھیل		UNK		UNK
رہی		UNK		UNK
ہے		UNK		UNK
۔		UNK		UNK
ان		o		UNK
کی		o		UNK
معلومات		o		UNK
کے		UNK		UNK
مطابق		UNK		UNK
سری		d		UNK
لنکا		o		UNK
کرکٹ		o		UNK
مےں		UNK		UNK
1992		any		UNK
سے		UNK		UNK
میچ		d		UNK
فکسنگ		d		UNK
چل		UNK		UNK
رہی		UNK		UNK
ہے		UNK		UNK
۔		UNK		UNK
عالمی		o		UNK
رینکنگ		o		UNK
مےں		UNK		UNK
42		any		UNK
واں		UNK		UNK
مقام		d		UNK
رکھنے		o		UNK
والی		d		UNK
ونسی		o		UNK
نے		UNK		UNK
بارسیلونا		o		UNK
مےں		UNK		UNK
اپنی		o		UNK
کامیابیوں		o		UNK
کا		d		UNK
سلسلہ		d		UNK
بھی		UNK		UNK
وسیع		UNK		UNK
کر		UNK		UNK
لیا		UNK		UNK
ہے		UNK		UNK
اور		UNK		UNK
وہ		d		UNK
یہاں		d		UNK
14		any		UNK
میچس		d		UNK
جیت		UNK		UNK
چکی		UNK		UNK
ہےں		UNK		UNK
جبکہ		UNK		UNK
انہیں		o		UNK
صرف		UNK		UNK
اےک		any		UNK
مےں		UNK		UNK
شکست		d		UNK
ہوئی		UNK		UNK
ہے		UNK		UNK
۔		UNK		UNK
فائنل		o		UNK
مےں		UNK		UNK
انہوں		o		UNK
نے		UNK		UNK
چیک		d		UNK
جمہوریہ		o		UNK
کی		d		UNK
لوسی		d		UNK
راڈیکا		o		UNK
کو		UNK		UNK
4		any		UNK
-		UNK		UNK
6		any		UNK
,		UNK		UNK
6		any		UNK
-		UNK		UNK
2		any		UNK
,		UNK		UNK
NULL		UNK		UNK
6		any		UNK
-		UNK		UNK
2		any		UNK
سے		UNK		UNK
شکست		o		UNK
دے		UNK		UNK
کر		UNK		UNK
خطاب		d		UNK
جیت		UNK		UNK
