Word		Original_feature		Predicted_feature
کے		psp		n
مسودہ		n		n
کو		psp		n
مسترد		adj		n
کر		v		n
دیا		v		n
ہے		v		n
۔		punc		n
دعووں		n		n
اور		avy		n
جوابی		adj		n
دعووں		n		n
کے		psp		n
دوران		nst		n
مسٹر		avy		n
سوز		n		n
پارلیمنٹ		n		n
ہاوز		n		n
مےں		psp		n
مسٹر		avy		n
جوشی		n		n
کے		psp		n
دفتر		n		n
کو		psp		n
گئے		v		n
اور		avy		n
وہاں		pn		n
انہوں		pn		n
نے		psp		n
وہ		pn		n
قرارداد		n		n
رکھ		v		n
دی		v		n
NULL		unk		n
جسے		pn		n
ان		pn		n
کے		psp		n
بموجب		psp		n
اجلاس		n		n
مےں		psp		n
منظور		adj		n
کر		v		n
لیا		v		n
گیا		v		n
۔		punc		n
کانگریس		n		n
ارکان		n		n
پارلیمنٹ		n		n
کا		psp		n
NULL		unk		n
ادعا		n		n
تھا		v		n
کہ		avy		n
سیف		n		n
الدین		n		n
سوز		n		n
منتخبہ		adj		n
صدرنشین		n		n
تھے		v		n
اور		avy		n
مسٹر		avy		n
جوشی		n		n
اجلاس		n		n
سے		psp		n
فرار		n		n
ہو		v		n
گئے		v		n
اور		avy		n
انہوں		pn		n
نے		psp		n
اس		pn		n
مسئلہ		n		n
پر		psp		n
رائےدہی		n		n
کا		psp		n
مطالبہ		n		n
قبول		n		n
نہیں		avy		n
کیا		v		n
۔		punc		n
قوانین		n		n
کے		psp		n
مطابق		psp		n
کسی		pn		n
بھی		avy		n
فینانشیل		adj		n
کمیٹی		n		n
کے		psp		n
صدرنشین		n		n
کا		psp		n
تقرر		n		n
اسپیکر		n		n
لوک		n		n
سبھا		n		n
کی		psp		n
جانب		nst		n
سے		psp		n
کیا		v		n
جاتا		v		n
ہے		v		n
اور		avy		n
یہ		pn		n
رکن		n		n
لوک		n		n
سبھا		n		n
کا		psp		n
ہوتا		v		n
ہے		v		n
جبکہ		avy		n
مسٹر		avy		n
سوز		n		n
راجیہ		n		n
سبھا		n		n
رکن		n		n
ہیں		v		n
۔		punc		n
سیف		n		n
الدین		n		n
سوز		n		n
نے		psp		n
کہا		v		n
کہ		avy		n
یہ		pn		n
عجیب		adj		n
و		avy		n
غریب		adj		n
صورت_حال		n		n
ہے		v		n
جس		pn		n
مےں		psp		n
صدرنشین		n		n
نے		psp		n
راہ		n		n
فرار		n		n
اختیار		n		n
کی		v		n
۔		punc		n
انہوں		pn		n
نے		psp		n
کہا		v		n
کہ		avy		n
اسپیکر		n		n
سے		psp		n
مشاورت		n		n
کے		psp		n
بعد		nst		n
مزید		adj		n
کارروائی		n		n
کی		v		n
جائیگی		v		n
۔		punc		n
صورت_حال		n		n
پر		psp		n
احتجاجی		adj		n
موقف		n		n
رکھنے		v		n
والے		psp		n
مسٹر		avy		n
جوشی		n		n
نے		psp		n
آج		n		n
کے		psp		n
اجلاس		n		n
کی		psp		n
کارروائی		n		n
کی		psp		n
اہمیت		n		n
پر		psp		n
سوال		n		n
کیا		v		n
اور		avy		n
کہا		v		n
کہ		avy		n
انہوں		pn		n
نے		psp		n
اجلاس		n		n
کو		psp		n
ملتوی		adj		n
کر		v		n
دیا		v		n
تھا		v		n
۔		punc		n
ان		pn		n
کا		psp		n
کہنا		v		n
تھا		v		n
کہ		avy		n
مناسب		adj		n
طریقہ_کار		n		n
اختیار		n		n
کئے		v		n
بغیر		avy		n
کسی		pn		n
طرح		n		n
کی		psp		n
رائے_دہی		n		n
نہیں		avy		n
ہو		v		n
سکتی		v		n
۔		punc		n
انہوں		pn		n
نے		psp		n
کہا		v		n
کہ		avy		n
اجلاس		n		n
کے		psp		n
التوا		n		n
کے		psp		n
بعد		nst		n
کسی		pn		n
صدرنشین		n		n
کا		psp		n
انتخاب		n		n
عمل		n		n
مےں		psp		n
نہیں		avy		n
آ		v		n
سکتا		v		n
اور		avy		n
اس		pn		n
مسئلہ		n		n
پر		psp		n
اسپیکر		n		n
لوک		n		n
سبھا		n		n
سے		psp		n
بات		n		n
کی		v		n
جانی		v		n
چاہئے		v		n
۔		punc		n
انہوں		pn		n
نے		psp		n
کہا		v		n
کہ		avy		n
آج		n		n
کے		psp		n
واقعات		n		n
دراصل		adv		n
لوک		n		n
سبھا		n		n
سیکریٹریٹ		n		n
پر		psp		n
شبہات		n		n
ظاہر		n		n
کرنے		v		n
کے		psp		n
مترادف		adj		n
ہیں		v		n
۔		punc		n
گمبھی		n		n
راؤ		n		n
پیٹ		n		n
مستقر		n		n
مےں		psp		n
آج		n		n
محنت_کش		adj		n
و		avy		n
غیرمنظم		adj		n
شعبہ		n		n
کے		psp		n
مزدوروں		n		n
کے		psp		n
علاوہ		psp		n
فورتھ		num		n
کلاس		n		n
ایمپلائز		n		n
ورکرس		n		n
نے		psp		n
مئی		n		n
ڈے		n		n
کے		psp		n
موقع		n		n
پر		psp		n
مارچ		n		n
کرتے		v		n
ہوئے		v		n
مختلف		adj		n
تنظیموں		n		n
کے		psp		n
نمائندوں		n		n
نے		psp		n
پرچم_کشائی		n		n
کی		psp		n
رسم		n		n
انجام		n		n
دی		v		n
۔		punc		n
تھابی		n		n
میستری		n		n
سنگم		n		n
کی		psp		n
جانب		nst		n
سے		psp		n
صدر		n		n
اوڈیا		n		n
،		punc		n
ممالی		n		n
سنگم		n		n
کی		psp		n
جانب		nst		n
سے		psp		n
مالیا		n		n
،		punc		n
NULL		unk		n
فورتھ		num		n
کلاس		n		n
ایمپلائز		n		n
ورکرس		n		n
شاخ		n		n
سی		n		n
آئی		n		n
ٹی		n		n
یو		n		n
کی		psp		n
جانب		nst		n
سے		psp		n
صدر		n		n
اسوسی		n		n
ایشن		n		n
جناب		avy		n
محمد		n		n
فہیم		n		n
الدین		n		n
نواب		n		n
نے		psp		n
پرچم_کشائی		n		n
کی		psp		n
رسم		n		n
انجام		n		n
دی		v		n
۔		punc		n
اس		pn		n
موقع		n		n
پر		psp		n
گاندھی		n		n
چوراہے		n		n
پر		psp		n
سرخ		adj		n
رنگ		n		n
کی		psp		n
جھنڈیاں		n		n
مختلف		adj		n
تنظیموں		n		n
کی		psp		n
جانب		nst		n
سے		psp		n
لگائی		v		n
گئی		v		n
تھیں		v		n
۔		punc		n
آندھرا		n		n
پردیش		n		n
محکمہ		n		n
تعمیر		n		n
امکنہ		n		n
ہاوزنگ		n		n
ضلع		n		n
میدک		n		n
کے		psp		n
اے		n		n
ایز		n		n
کے		psp		n
علاوہ		psp		n
منڈل		n		n
انچارج		n		n
کی		psp		n
یونین		n		n
کے		psp		n
انتخابات		n		n
عمل		n		n
میں		psp		n
آئے		v		n
جس		pn		n
مےں		psp		n
صدر		n		n
کی		psp		n
حیثیت		psp		n
سے		psp		n
متفقہ		adj		n
طور		n		n
پر		psp		n
اسسٹنٹ		n		n
انجینئر		n		n
اے		n		n
مہندر		n		n
سدی		n		n
پیٹ		n		n
،		punc		n
صدر		n		n
محمد		n		n
صمدانی		n		n
سنگاریڈی		n		n
اور		avy		n
ورکنگ		n		n
صدر		n		n
ملیشم		n		n
کلہر		n		n
،		punc		n
جوائنٹ		n		n
سکریٹریز		n		n
رگھو		n		n
گجویل		n		n
،		punc		n
NULL		unk		n
سرینواس		n		n
NULL		unk		n
کلچرل		n		n
آرگنائزرس		n		n
کی		psp		n
حیثیت		n		n
سے		psp		n
محمد		n		n
محبوب		n		n
قریشی		n		n
کنگٹی		n		n
،		punc		n
NULL		unk		n
سدھاکر		n		n
ریڈی		n		n
سدی		n		n
پیٹ		n		n
کے		psp		n
علاوہ		psp		n
خاذن		n		n
کی		psp		n
حیثیت		n		n
سے		psp		n
وینکاٹیشم		n		n
ویلدرتی		n		n
کا		psp		n
بلا		avy		n
مقابلہ		n		n
انتخاب		n		n
عمل		n		n
مےں		psp		n
آیا		v		n
۔		punc		n
مستقر		n		n
گجویل		n		n
مےں		psp		n
مشتبہ		adj		n
حالت		n		n
مےں		psp		n
اےک		num		n
نوجوان		adj		n
خاتون		n		n
فوت		n		n
ہو		v		n
گئی		v		n
۔		punc		n
توگٹہ		n		n
منڈل		n		n
کے		psp		n
دیہاتوں		n		n
کی		psp		n
ترقی		n		n
کے		psp		n
لئے		psp		n
حکومت		n		n
کی		psp		n
جانب		nst		n
سے		psp		n
تیرھویں		num		n
سالانہ		adj		n
منصوبہ		n		n
کے		psp		n
تحت		psp		n
سات		num		n
لاکھ		num		n
41		num		n
ہزار		num		n
روپیوں		n		n
کی		psp		n
منظوری		adj		n
عمل		n		n
مےں		psp		n
آئی		v		n
۔		punc		n
یہ		pn		n
بات		n		n
توگٹہ		n		n
منڈل		n		n
ڈیولپمنٹ		n		n
آفیسر		n		n
سری		n		n
کانت		n		n
نے		psp		n
بتائی		v		n
۔		punc		n
ایم		n		n
ڈی		n		n
او		n		n
سریکانت		n		n
نے		psp		n
کہا		v		n
کہ		avy		n
اس		pn		n
منظورشدہ		adj		n
رقم		n		n
کو		psp		n
توگٹہ		n		n
منڈل		n		n
کے		psp		n
دیہاتوں		n		n
مےں		psp		n
عوام		n		n
کو		psp		n
محفوظ		adj		n
پینے		n		n
کے		psp		n
پانی		n		n
NULL		unk		n
صاف		n		n
صفائی		n		n
کے		psp		n
علاوہ		psp		n
دیہی		adj		n
عوام		n		n
کو		psp		n
بنیادی		adj		n
سہولتیں		n		n
فراہم		adj		n
کرنے		v		n
مےں		psp		n
خرچ		n		n
کی		v		n
جائیگی		v		n
۔		punc		n
مستقر		n		n
گجویل		n		n
مےں		psp		n
مشتبہ		adj		n
حالت		n		n
مےں		psp		n
اےک		num		n
نوجوان		adj		n
خاتون		n		n
فوت		n		n
ہو		v		n
گئی		v		n
۔		punc		n
منڈل		n		n
ناگی		n		n
ریڈی		n		n
پیٹ		n		n
کے		psp		n
بلارم		n		n
موضع		n		n
مےں		psp		n
گرام		n		n
پنچایت		n		n
عمارت		n		n
کے		psp		n
تعمیری		adj		n
کام		n		n
کے		psp		n
معائنہ		n		n
کے		psp		n
لئے		psp		n
پنچایت		n		n
راج		n		n
اے		n		n
ای		n		n
مسٹر		avy		n
رام		n		n
انجینلو		n		n
نے		psp		n
دورہ		n		n
کرتے		v		n
ہوئے		v		n
تعمیری		adj		n
کام		n		n
کا		psp		n
معائنہ		n		n
کیا		v		n
۔		punc		n
ان		pn		n
دنوں		n		n
موضع		n		n
بلارم		n		n
میں		psp		n
10		num		n
لاکھ		num		n
روپئے		n		n
لاگت		n		n
سے		psp		n
پنچایت		n		n
بھون		n		n
کی		psp		n
تعمیر		n		n
عمل		n		n
مےں		psp		n
لائی		v		n
جا		v		n
رہی		v		n
ہے		v		n
۔		punc		n
اس		pn		n
موقع		n		n
پر		psp		n
انہوں		pn		n
نے		psp		n
متعلقہ		adj		n
گتہ_دار		n		n
سے		psp		n
کہا		v		n
کہ		avy		n
ساتھ		n		n
ساتھ		n		n
کام		n		n
کی		psp		n
کیورنگ		n		n
کرواتے		v		n
رہیں		v		n
اور		avy		n
انتباہ		n		n
دیا		v		n
کہ		avy		n
اگر		avy		n
تعمیری		adj		n
کام		n		n
مےں		psp		n
کوئی		pn		n
نقص		n		n
رہا		v		n
تو		avy		n
بل		n		n
منظور		adj		n
نہیں		avy		n
کئے		v		n
جائیں_گے		v		n
۔		punc		n
انہوں		pn		n
نے		psp		n
مشورہ		n		n
دیا		v		n
کہ		avy		n
کام		n		n
مےں		psp		n
تیزی		n		n
پیدا		adj		n
کرتے		v		n
ہوئے		v		n
اسے		pn		n
جلد		adv		n
مکمل		adj		n
کیا		v		n
جائے		v		n
۔		punc		n
جامع		n		n
مسجد		n		n
کمیٹی		n		n
صدر		n		n
جناب		avy		n
محمد		n		n
فصیح		n		n
الدین		n		n
اور		avy		n
معتمد		adj		n
کمیٹی		n		n
محمد		n		n
جمال		n		n
شریف		n		n
ایڈوکیٹ		n		n
نے		psp		n
ریاستی		adj		n
وزیر		n		n
آئی		n		n
ٹی		n		n
مسٹر		avy		n
پنالہ		n		n
لکشمیا		n		n
اور		avy		n
مارکٹ		n		n
کمیٹی		n		n
چیرمین		n		n
وائی		n		n
سدھاکر		n		n
کی		psp		n
گلپوشی		n		n
کی		v		n
اور		avy		n
مارکٹ		n		n
چیرمین		n		n
کو		psp		n
مبارکباد		n		n
پیش		nst		n
کی		v		n
۔		punc		n
دورہ		n		n
کے		psp		n
موقع		n		n
پر		psp		n
ڈی		n		n
ایس		n		n
پی		n		n
جنگاؤں		n		n
ناگراج		n		n
کی		psp		n
نگرانی		n		n
مےں		psp		n
پولیس		n		n
کا		psp		n
معقول		adj		n
بندوبست		n		n
تھا		v		n
۔		punc		n
سرکل		n		n
انسپکٹر		n		n
ٹاؤن		n		n
جتیندر		n		n
،		punc		n
NULL		unk		n
رورل		n		n
سرکل		n		n
انسپکٹر		n		n
جنگاؤں		n		n
شیخ		n		n
اسماعیل		n		n
کے		psp		n
علاوہ		psp		n
دیگر		adj		n
پولیس		n		n
کے		psp		n
عہدہ_دار		n		n
بھی		avy		n
موجود		adj		n
تھے		v		n
۔		punc		n
جبکہ		avy		n
ملک		n		n
مےں		psp		n
کئی		avy		n
ریاستوں		n		n
مےں		psp		n
کانگریس		n		n
نے		psp		n
اقتدار		n		n
سنبھالا		v		n
اور		avy		n
حکمرانی		n		n
کی		v		n
تاہم		avy		n
ریاست		n		n
آندھرا		n		n
پردیش		n		n
مےں		psp		n
وائی		n		n
ایس		n		n
آر		n		n
نے		psp		n
نئی		adj		n
نئی		adj		n
اسکیمات		n		n
کو		psp		n
روشناس		adj		n
کرواتے		v		n
ہوئے		v		n
اس		pn		n
پر		psp		n
سختی		n		n
سے		psp		n
عمل_آوری		n		n
کی		v		n
,		punc		n
NULL		unk		n
ریاست		n		n
کے		psp		n
کسی		pn		n
بھی		avy		n
طبقہ		n		n
کو		psp		n
انہوں		pn		n
نے		psp		n
مایوس		adj		n
نہیں		avy		n
کیا		v		n
-		punc		n
NULL		unk		n
عام		adj		n
خیال		n		n
ہے		v		n
کہ		avy		n
کڑپہ		n		n
کے		psp		n
سیاسی		adj		n
نتائج		n		n
ریاست		n		n
کی		psp		n
سیاست		n		n
مےں		psp		n
اےک		num		n
نیا		adj		n
موڑ		n		n
ثابت		adj		n
ہو		v		n
سکتے		v		n
ہیں		v		n
۔		punc		n
آثار		n		n
و		avy		n
قرائن		n		n
سے		psp		n
یہ		pn		n
بات		n		n
واضح		adj		n
نظر		n		n
آ		v		n
رہی		v		n
ہے		v		n
کہ		avy		n
عوام		n		n
کی		psp		n
دلچسپی		n		n
اور		avy		n
ہمدردی		n		n
وائی		n		n
ایس		n		n
جگن		n		n
موہن		n		n
ریڈی		n		n
کی		psp		n
جانب		nst		n
ہے		v		n
،		punc		n
NULL		unk		n
حقیقت		n		n
بھی		avy		n
ہے		v		n
کہ		avy		n
2004		n		n
۶		n		n
کے		psp		n
انتخابات		n		n
ہوں		v		n
یا		avy		n
2009		n		n
۶		n		n
کے		psp		n
انتخابات		n		n
NULL		unk		n
ان		pn		n
دونوں		n		n
مےں		psp		n
کانگریس		n		n
کو		psp		n
کامیابی		n		n
کی		psp		n
سمت		n		n
کانگریس		n		n
پالیسی		n		n
نہیں		avy		n
NULL		unk		n
بلکہ		avy		n
آنجہانی		adj		n
وائی		n		n
ایس		n		n
راج		n		n
شیکھر		n		n
ریڈی		n		n
کی		psp		n
کامیاب		adj		n
حکمت		n		n
عملی		n		n
نے		psp		n
کامیابی		n		n
کی		psp		n
سمت		n		n
دکھائی		v		n
۔		punc		n
NULL		unk		n
ظاہر		adj		n
ہے		v		n
کہ		avy		n
ان		pn		n
دونوں		num		n
کامیابیوں		n		n
کو		psp		n
کانگریس		n		n
کی		psp		n
NULL		unk		n
نہیں		avy		n
NULL		unk		n
NULL		unk		n
وائی		n		n
ایس		n		n
آر		n		n
کی		psp		n
کامیابی		n		n
تصور		n		n
کیا		v		n
جا		v		n
سکتا		v		n
ہے		v		n
۔		punc		n
جبکہ		avy		n
عوامی		adj		n
کارکردگی		n		n
کے		psp		n
جو		pn		n
نقوش		n		n
آنجہانی		adj		n
وائی		n		n
ایس		n		n
راج		n		n
شیکھر		n		n
ریڈی		n		n
نے		psp		n
چھوڑے		v		n
ہےں		v		n
اس		pn		n
کو		psp		n
ریاست		n		n
کے		psp		n
عوام		n		n
بالخصوص		adv		n
غریب		adj		n
عوام		n		n
کبھی		pn		n
فراموش		adj		n
نہیں		avy		n
کر		v		n
سکتے		v		n
۔		punc		n
جبکہ		avy		n
ملک		n		n
مےں		psp		n
کئی		avy		n
ریاستوں		n		n
مےں		psp		n
کانگریس		n		n
نے		psp		n
اقتدار		n		n
سنبھالا		v		n
اور		avy		n
حکمرانی		n		n
کی		v		n
تاہم		avy		n
ریاست		n		n
آندھرا		n		n
پردیش		n		n
مےں		psp		n
وائی		n		n
ایس		n		n
آر		n		n
نے		psp		n
نئی		adj		n
نئی		adj		n
اسکیمات		n		n
کو		psp		n
روشناس		adj		n
کرواتے		v		n
ہوئے		v		n
اس		pn		n
پر		psp		n
سختی		n		n
سے		psp		n
عمل_آوری		n		n
کی		v		n
,		punc		n
NULL		unk		n
ریاست		n		n
کے		psp		n
کسی		pn		n
بھی		avy		n
طبقہ		n		n
کو		psp		n
انہوں		pn		n
نے		psp		n
مایوس		adj		n
نہیں		avy		n
کیا		v		n
-		punc		n
حتیٰ		avy		n
کہ		avy		n
مذہبی		adj		n
رہنماؤں		n		n
نے		psp		n
بھی		avy		n
جو		pn		n
تجاویز		n		n
پیش		nst		n
کیں		v		n
ان		pn		n
کو		psp		n
من		n		n
و		avy		n
عن		n		n
انہوں		pn		n
نے		psp		n
منظوری		n		n
دیتے		v		n
ہوئے		v		n
اےک		num		n
تاریخ		n		n
رقم		n		n
کی		v		n
کیونکہ		avy		n
دوسری		adj		n
ریاستوں		n		n
مےں		psp		n
گیاس		n		n
سلنڈر		n		n
پر		psp		n
پچاس		num		n
روپئے		n		n
کی		psp		n
سبسیڈی		n		n
نہیں		avy		n
ہے		v		n
,		punc		n
ملک		n		n
کی		psp		n
ہر		avy		n
ریاست		n		n
میں		psp		n
108		num		n
سرویس		n		n
کی		psp		n
سہولت		n		n
نہیں		avy		n
ہے		v		n
،		punc		n
ہر		avy		n
ریاست		n		n
مےں		psp		n
نسل		n		n
نو		adj		n
کو		psp		n
زیور		n		n
تعلیم		n		n
سے		psp		n
آراستہ		adj		n
کرنے		v		n
کے		psp		n
لئے		psp		n
اسکالر		n		n
شپس		n		n
فیس		n		n
ریمبرسمنٹ		n		n
کی		psp		n
سہولت		n		n
بھی		avy		n
نہیں		avy		n
ہے		v		n
اور		avy		n
ہر		avy		n
ریاست		n		n
مےں		psp		n
دو		num		n
روپئے		n		n
کیلو		n		n
چاول		n		n
اسکیم		n		n
بھی		avy		n
نہیں		avy		n
ہے		v		n
۔		punc		n
یہ		pn		n
تمام		avy		n
اسکیمات		n		n
صرف		avy		n
اور		avy		n
صرف		avy		n
وائی		n		n
ایس		n		n
آر		n		n
کی		psp		n
دین		n		n
ہےں		v		n
اور		avy		n
انہی		pn		n
اسکیمات		n		n
کے		psp		n
تناظر		n		n
مےں		psp		n
کڑپہ		n		n
علاقہ		n		n
کے		psp		n
عوام		n		n
ماں		n		n
اور		avy		n
بیٹے		n		n
کو		psp		n
انتخابات		n		n
مےں		psp		n
کامیابی		n		n
سے		psp		n
ہمکنار		adj		n
کروا		v		n
سکتے		v		n
ہیں		v		n
۔		punc		n
کانگریس		n		n
پارٹی		n		n
،		punc		n
آنجہانی		adj		n
وائی		n		n
ایس		n		n
آر		n		n
کی		psp		n
خدمات		n		n
اور		avy		n
ان		pn		n
کی		psp		n
حکمت		n		n
عملی		n		n
سے		psp		n
ریاست		n		n
ہی		avy		n
نہیں		avy		n
NULL		unk		n
NULL		unk		n
مرکز		n		n
کی		psp		n
کرسی		n		n
سنبھالے		v		n
ہوئے		v		n
ہے		v		n
اور		avy		n
آج		n		n
آنجہانی		adj		n
وائی		n		n
ایس		n		n
آر		n		n
کی		psp		n
اہلیہ		n		n
اور		avy		n
ان		pn		n
کے		psp		n
فرزند		n		n
کو		psp		n
سیاسی		adj		n
نقشہ		n		n
سے		psp		n
ہٹانے		v		n
کے		psp		n
لئے		psp		n
وہ		pn		n
اپنی		pn		n
ہر		avy		n
طاقت		n		n
کا		psp		n
استعمال		n		n
کر		v		n
رہی		v		n
ہے		v		n
۔		punc		n
ریاست		n		n
کے		psp		n
تمام		avy		n
وزرا		n		n
کو		psp		n
کڑپہ		n		n
مےں		psp		n
متحرک		adj		n
کر		v		n
دیا		v		n
گیا		v		n
ہے		v		n
،		punc		n
NULL		unk		n
سرکاری		adj		n
مشنری		n		n
کا		psp		n
استعمال		n		n
NULL		unk		n
اس		pn		n
کے		psp		n
باوجود		psp		n
خاندان		n		n
کا		psp		n
شیرازہ		n		n
بکھیرتے		v		n
ہوئے		v		n
بھاوج		n		n
کے		psp		n
خلاف		adj		n
دیور		n		n
کو		psp		n
انتخابی		adj		n
میدان		n		n
مےں		psp		n
اُتارا		v		n
گیا		v		n
ہے		v		n
لیکن		avy		n
عوام		n		n
کی		psp		n
انقلابی		adj		n
ذہنیت		n		n
کے		psp		n
آگے		nst		n
کچھ		pn		n
نہیں		avy		n
چلےگا		v		n
۔		punc		n
یہ		pn		n
انتخابات		n		n
ساری		adj		n
ریاست		n		n
کی		psp		n
سیاسی		adj		n
صورتحال		n		n
تبدیل		n		n
کر		v		n
سکتے		v		n
ہیں		v		n
۔		punc		n
آج		n		n
کے		psp		n
سیاسی		adj		n
حالات		n		n
کا		psp		n
بغور		adv		n
جائزہ		n		n
لیا		v		n
جائے		v		n
تو		avy		n
یہ		pn		n
بات		n		n
واضح		adj		n
دکھائی		v		n
دیتی		v		n
ہے		v		n
کہ		avy		n
سیاسی		adj		n
جماعتوں		n		n
کو		psp		n
عوامی		adj		n
مسائل		n		n
نہیں		avy		n
NULL		unk		n
بلکہ		avy		n
اپنی		pn		n
اپنی		pn		n
کرسی		n		n
کی		psp		n
فکر		n		n
زیادہ		adj		n
ہے		v		n
۔		punc		n
یہاں		pn		n
قدم		n		n
قدم		n		n
پر		psp		n
سازشیں		n		n
ہو		v		n
رہی		v		n
ہےں		v		n
اور		avy		n
کوئی		pn		n
کسی		pn		n
کو		psp		n
اٹھتا		v		n
ہوا		v		n
نہیں		avy		n
دیکھ		v		n
سکتے		v		n
۔		punc		n
ہر		avy		n
کوئی		pn		n
دوسرے		pn		n
کے		psp		n
کندھوں		n		n
کو		psp		n
اپنی		pn		n
بلندی		n		n
کے		psp		n
لئے		psp		n
استعمال		n		n
کر		v		n
رہا		v		n
ہے		v		n
,		punc		n
NULL		unk		n
ترقیاتی		adj		n
کاموں		n		n
پر		psp		n
توجہ		n		n
کس		pn		n
کو		psp		n
ہے		v		n
شائد		adv		n
وائی		n		n
ایس		n		n
جگن		n		n
موہن		n		n
ریڈی		n		n
کی		psp		n
شخصیت		n		n
مےں		psp		n
اس		pn		n
علاقہ		n		n
کے		psp		n
عوام		n		n
کو		psp		n
آنجہانی		adj		n
وائی		n		n
ایس		n		n
راج		n		n
شیکھر		n		n
ریڈی		n		n
کا		psp		n
عکس		n		n
دکھائی		v		n
دے		v		n
رہا		v		n
ہے		v		n
-		punc		n
یہی		pn		n
سبب		n		n
ہے		v		n
کہ		avy		n
کم		avy		n
عمر		n		n
سیاستداں		n		n
کی		psp		n
مقبولیت		n		n
آج		n		n
ریاست		n		n
کی		psp		n
سیاست		n		n
مےں		psp		n
بلندی		n		n
کو		psp		n
پہنچ		v		n
گئی		v		n
ہے		v		n
۔		punc		n
عوام		n		n
کو		psp		n
رائےدہی		n		n
اور		avy		n
نتائج		n		n
کا		psp		n
انتظار		n		n
ہے		v		n
تاہم		avy		n
یہ		pn		n
انتخابات		n		n
ریاست		n		n
کی		psp		n
سیاست		n		n
مےں		psp		n
اےک		num		n
سیاسی		adj		n
طوفان		n		n
بھی		avy		n
برپا		adj		n
کر		v		n
سکتے		v		n
ہیں		v		n
۔		punc		n
ہر		avy		n
سال		n		n
کی		psp		n
طرح		psp		n
اس		pn		n
سال		n		n
بھی		avy		n
گورنمنٹ		n		n
کالج		n		n
بودھن		n		n
مےں		psp		n
انٹر		n		n
سال		n		n
دوم		num		n
اردو		n		n
میڈیم		n		n
کے		psp		n
نتائج		n		n
91		num		n
فیصد		n		n
رہے		v		n
۔		punc		n
پرنسپل		n		n
گورنمنٹ		n		n
جونیر		n		n
کالج		n		n
بودھن		n		n
جناب		avy		n
رشید		n		n
بیگ		n		n
کی		psp		n
اطلاع		n		n
کے		psp		n
بموجب		psp		n
ایم		n		n
پی		n		n
سی		n		n
گروپ		n		n
مےں		psp		n
933		num		n
نشانات		n		n
کے		psp		n
ساتھ		psp		n
طالبہ		n		n
فرحانہ		n		n
بیگم		n		n
نے		psp		n
گورنمنٹ		n		n
جونیر		n		n
کالجس		n		n
مےں		psp		n
پہلا		num		n
اور		avy		n
ضلع		n		n
مےں		psp		n
چوتھا		num		n
مقام		n		n
حاصل		n		n
کیا		v		n
اور		avy		n
بودھن		n		n
شہر		n		n
کی		psp		n
سطح		n		n
پر		psp		n
اردو		n		n
میڈیم		n		n
مےں		psp		n
پہلا		num		n
رینک		n		n
حاصل		n		n
کیا		v		n
۔		punc		n
اسی		pn		n
طرح		n		n
سی		n		n
ای		n		n
سی		n		n
مےں		psp		n
830		num		n
نشانات		n		n
اور		avy		n
بی		n		n
پی		n		n
سی		n		n
مےں		psp		n
811		num		n
نشانات		n		n
حاصل		n		n
کرتے		v		n
ہوئے		v		n
جونیر		n		n
کالج		n		n
بودھن		n		n
نے		psp		n
بہترین		adj		n
مظاہرہ		n		n
کیا		v		n
۔		punc		n
پرنسپل		n		n
رشید		n		n
بیگ		n		n
نے		psp		n
تمام		avy		n
سرپرستوں		n		n
اور		avy		n
لکچرر		n		n
صاحبان		n		n
کو		psp		n
مبارکباد		n		n
پیش		nst		n
کی		v		n
ہے		v		n
۔		punc		n
انھوں		pn		n
نے		psp		n
کہا		v		n
کہ		avy		n
اولیائے		n		n
طلبہ		n		n
تعلیمی		adj		n
معیار		n		n
کے		psp		n
لئے		psp		n
پرائیویٹ		adj		n
کالج		n		n
کے		psp		n
بجائے		psp		n
گورنمنٹ		n		n
جونیر		n		n
کالج		n		n
مےں		psp		n
داخلہ		n		n
دلوائیں		v		n
۔		punc		n
انھوں		pn		n
نے		psp		n
تفصیلات		n		n
بتاتے		v		n
ہوئے		v		n
کہا		v		n
کہ		avy		n
دیگر		adj		n
پرائیویٹ		n		n
کالجس		n		n
سے		psp		n
اچھا		adj		n
مظاہرہ		n		n
کرنے		v		n
والے		psp		n
طالبہ		n		n
فرحانہ		n		n
بیگم		n		n
اےک		num		n
پنٹر		n		n
کی		psp		n
بیٹی		n		n
ہے		v		n
۔		punc		n
کالج		n		n
مےں		psp		n
صد		n		n
فیصد		n		n
حاضری		n		n
اور		avy		n
کسی		pn		n
دوسرے		adj		n
ٹیوشن		n		n
و		avy		n
کوچنگ		n		n
کے		psp		n
بغیر		avy		n
933		num		n
نشانات		n		n
حاصل		n		n
کرتے		v		n
ہوئے		v		n
دوسروں		n		n
کے		psp		n
لئے		psp		n
مثال		n		n
بنی		v		n
ہے		v		n
۔		punc		n
اس		pn		n
طالبہ		n		n
نے		psp		n
حساب		n		n
مےں		psp		n
دونوں		num		n
برسوں		n		n
مےں		psp		n
150		num		n
مےں		psp		n
150		num		n
نشانات		n		n
حاصل		n		n
کئے		v		n
۔		punc		n
پرنسپل		n		n
نے		psp		n
اس		pn		n
بات		n		n
پر		psp		n
اطمینان		n		n
کا		psp		n
اظہار		n		n
کیا		v		n
کہ		avy		n
ہر		avy		n
مضمون		n		n
مےں		psp		n
کامیابی		n		n
