Word		Original_feature		Predicted_feature
کی		yA		UNK
جانی		nA		0
چاہئے		0		UNK
۔		UNK		UNK
انہوں		0		0
نے		UNK		UNK
کہا		yA		0
کہ		UNK		UNK
آج		0		UNK
کے		UNK		UNK
واقعات		0		0
دراصل		UNK		UNK
لوک		0		0
سبھا		0		UNK
سیکریٹریٹ		0		0
پر		UNK		UNK
شبہات		0		0
ظاہر		0		UNK
کرنے		nA		UNK
کے		UNK		UNK
مترادف		UNK		UNK
ہیں		hE		UNK
۔		UNK		0
گمبھی		0		0
راؤ		0		UNK
پیٹ		0		0
مستقر		0		UNK
مےں		UNK		0
آج		0		UNK
محنت_کش		UNK		UNK
و		UNK		UNK
غیرمنظم		UNK		UNK
شعبہ		0		0
کے		UNK		UNK
مزدوروں		0		UNK
کے		UNK		UNK
علاوہ		UNK		0
فورتھ		UNK		UNK
کلاس		0		0
ایمپلائز		0		0
ورکرس		0		UNK
نے		UNK		UNK
مئی		0		UNK
ڈے		0		0
کے		UNK		UNK
موقع		0		UNK
پر		UNK		UNK
مارچ		0		UNK
کرتے		wA		UNK
ہوئے		yA		UNK
مختلف		UNK		UNK
تنظیموں		0		0
کے		UNK		UNK
نمائندوں		0		0
نے		UNK		UNK
پرچم_کشائی		0		0
کی		UNK		UNK
رسم		0		UNK
انجام		0		UNK
دی		yA		0
۔		UNK		UNK
تھابی		0		0
میستری		0		UNK
سنگم		0		UNK
کی		UNK		UNK
جانب		UNK		0
سے		UNK		UNK
صدر		0		UNK
اوڈیا		0		0
،		UNK		UNK
ممالی		0		0
سنگم		0		0
کی		UNK		UNK
جانب		UNK		0
سے		UNK		UNK
مالیا		0		0
،		UNK		UNK
NULL		UNK		UNK
فورتھ		UNK		0
کلاس		0		0
ایمپلائز		0		0
ورکرس		0		UNK
شاخ		0		UNK
سی		0		0
آئی		0		UNK
ٹی		0		0
یو		0		0
کی		UNK		UNK
جانب		UNK		0
سے		UNK		UNK
صدر		0		UNK
اسوسی		0		UNK
ایشن		0		UNK
جناب		UNK		UNK
محمد		0		UNK
فہیم		0		0
الدین		0		UNK
نواب		0		0
نے		UNK		UNK
پرچم_کشائی		0		0
کی		UNK		UNK
رسم		0		UNK
انجام		0		UNK
دی		yA		UNK
۔		UNK		UNK
اس		UNK		UNK
موقع		0		0
پر		UNK		0
گاندھی		0		0
چوراہے		0		UNK
پر		UNK		UNK
سرخ		UNK		0
رنگ		0		UNK
کی		UNK		UNK
جھنڈیاں		0		0
مختلف		UNK		UNK
تنظیموں		0		0
کی		UNK		UNK
جانب		UNK		0
سے		UNK		UNK
لگائی		yA		0
گئی		yA1		UNK
تھیں		WA		0
۔		UNK		UNK
آندھرا		0		0
پردیش		0		UNK
محکمہ		0		UNK
تعمیر		0		UNK
امکنہ		0		UNK
ہاوزنگ		0		UNK
ضلع		0		UNK
میدک		0		0
کے		UNK		UNK
اے		0		UNK
ایز		0		0
کے		UNK		UNK
علاوہ		UNK		0
منڈل		0		UNK
انچارج		0		0
کی		UNK		UNK
یونین		0		0
کے		UNK		UNK
انتخابات		0		0
عمل		0		UNK
میں		UNK		UNK
آئے		yA		UNK
جس		0		0
مےں		UNK		UNK
صدر		0		0
کی		UNK		0
حیثیت		UNK		0
سے		UNK		UNK
متفقہ		UNK		0
طور		0		UNK
پر		UNK		0
اسسٹنٹ		0		0
انجینئر		0		0
اے		0		UNK
مہندر		0		UNK
سدی		0		0
پیٹ		0		0
،		UNK		UNK
صدر		0		UNK
محمد		0		UNK
صمدانی		0		UNK
سنگاریڈی		0		UNK
اور		UNK		UNK
ورکنگ		0		UNK
صدر		0		UNK
ملیشم		0		0
کلہر		0		UNK
،		UNK		UNK
جوائنٹ		0		0
سکریٹریز		0		UNK
رگھو		0		UNK
گجویل		0		UNK
،		UNK		0
NULL		UNK		UNK
سرینواس		0		0
NULL		UNK		0
کلچرل		0		UNK
آرگنائزرس		0		0
کی		UNK		UNK
حیثیت		UNK		0
سے		UNK		UNK
محمد		0		UNK
محبوب		0		0
قریشی		0		UNK
کنگٹی		0		0
،		UNK		UNK
NULL		UNK		0
سدھاکر		0		UNK
ریڈی		0		0
سدی		0		UNK
پیٹ		0		0
کے		UNK		0
علاوہ		UNK		UNK
خاذن		0		UNK
کی		UNK		UNK
حیثیت		UNK		0
سے		UNK		UNK
وینکاٹیشم		0		0
ویلدرتی		0		UNK
کا		UNK		UNK
بلا		UNK		UNK
مقابلہ		0		UNK
انتخاب		0		UNK
عمل		0		UNK
مےں		UNK		0
آیا		yA		0
۔		UNK		UNK
مستقر		0		UNK
گجویل		0		UNK
مےں		UNK		UNK
مشتبہ		UNK		UNK
حالت		0		UNK
مےں		UNK		0
اےک		UNK		UNK
نوجوان		UNK		UNK
خاتون		0		UNK
فوت		0		UNK
ہو		0		0
گئی		yA1		0
۔		UNK		UNK
توگٹہ		0		0
منڈل		0		UNK
کے		UNK		UNK
دیہاتوں		0		UNK
کی		UNK		UNK
ترقی		0		0
کے		UNK		UNK
لئے		UNK		UNK
حکومت		0		UNK
کی		UNK		UNK
جانب		UNK		UNK
سے		UNK		UNK
تیرھویں		UNK		0
سالانہ		UNK		UNK
منصوبہ		0		UNK
کے		UNK		UNK
تحت		UNK		0
سات		UNK		UNK
لاکھ		UNK		0
41		UNK		UNK
ہزار		UNK		0
روپیوں		0		0
کی		UNK		UNK
منظوری		UNK		UNK
عمل		0		UNK
مےں		UNK		0
آئی		yA		0
۔		UNK		0
یہ		UNK		0
بات		0		UNK
توگٹہ		0		0
منڈل		0		UNK
ڈیولپمنٹ		0		UNK
آفیسر		0		UNK
سری		0		UNK
کانت		0		0
نے		UNK		UNK
بتائی		yA		0
۔		UNK		UNK
ایم		0		0
ڈی		0		UNK
او		0		UNK
سریکانت		0		0
نے		UNK		UNK
کہا		yA		UNK
کہ		UNK		UNK
اس		UNK		UNK
منظورشدہ		UNK		0
رقم		0		UNK
کو		UNK		0
توگٹہ		0		UNK
منڈل		0		UNK
کے		UNK		UNK
دیہاتوں		0		0
مےں		UNK		UNK
عوام		0		0
کو		UNK		UNK
محفوظ		UNK		UNK
پینے		nA		UNK
کے		UNK		UNK
پانی		0		0
NULL		UNK		UNK
صاف		0		UNK
صفائی		0		0
کے		UNK		UNK
علاوہ		UNK		0
دیہی		UNK		UNK
عوام		0		UNK
کو		UNK		UNK
بنیادی		UNK		0
سہولتیں		0		UNK
فراہم		UNK		UNK
کرنے		nA		UNK
مےں		UNK		UNK
خرچ		0		0
کی		yA		UNK
جائیگی		gA		0
۔		UNK		UNK
مستقر		0		0
گجویل		0		UNK
مےں		UNK		UNK
مشتبہ		UNK		UNK
حالت		0		UNK
مےں		UNK		0
اےک		UNK		UNK
نوجوان		UNK		UNK
خاتون		0		UNK
فوت		0		UNK
ہو		0		0
گئی		yA1		0
۔		UNK		UNK
منڈل		0		0
ناگی		0		UNK
ریڈی		0		0
پیٹ		0		UNK
کے		UNK		UNK
بلارم		0		0
موضع		0		UNK
مےں		UNK		0
گرام		0		UNK
پنچایت		0		UNK
عمارت		0		UNK
کے		UNK		UNK
تعمیری		UNK		UNK
کام		0		UNK
کے		UNK		UNK
معائنہ		0		UNK
کے		UNK		UNK
لئے		UNK		UNK
پنچایت		0		UNK
راج		0		UNK
اے		0		UNK
ای		0		UNK
مسٹر		UNK		UNK
رام		0		UNK
انجینلو		0		0
نے		UNK		UNK
دورہ		0		0
کرتے		wA		UNK
ہوئے		yA		0
تعمیری		UNK		UNK
کام		0		UNK
کا		UNK		UNK
معائنہ		0		0
کیا		yA		UNK
۔		UNK		UNK
ان		UNK		UNK
دنوں		0		0
موضع		0		UNK
بلارم		0		0
میں		UNK		UNK
10		UNK		UNK
لاکھ		UNK		0
روپئے		0		UNK
لاگت		0		0
سے		UNK		UNK
پنچایت		0		0
بھون		0		UNK
کی		UNK		UNK
تعمیر		0		UNK
عمل		0		UNK
مےں		UNK		UNK
لائی		yA		0
جا		0		UNK
رہی		yA		UNK
ہے		hE		UNK
۔		UNK		UNK
اس		UNK		UNK
موقع		0		0
پر		UNK		UNK
انہوں		0		UNK
نے		UNK		UNK
متعلقہ		UNK		UNK
گتہ_دار		0		0
سے		UNK		0
کہا		yA		UNK
کہ		UNK		UNK
ساتھ		0		0
ساتھ		0		UNK
کام		0		0
کی		UNK		UNK
کیورنگ		0		UNK
کرواتے		wA		UNK
رہیں		eM		0
اور		UNK		UNK
انتباہ		0		UNK
دیا		yA		UNK
کہ		UNK		UNK
اگر		UNK		0
تعمیری		UNK		0
کام		0		UNK
مےں		UNK		UNK
کوئی		0		0
نقص		0		UNK
رہا		yA		0
تو		UNK		UNK
بل		0		UNK
منظور		UNK		UNK
نہیں		UNK		0
کئے		yA		UNK
جائیں_گے		gA		UNK
۔		UNK		UNK
انہوں		0		0
نے		UNK		UNK
مشورہ		0		0
دیا		yA		UNK
کہ		UNK		0
کام		0		UNK
مےں		UNK		0
تیزی		0		0
پیدا		UNK		UNK
کرتے		wA		UNK
ہوئے		yA		0
اسے		ko		UNK
جلد		UNK		UNK
مکمل		UNK		UNK
کیا		yA		UNK
جائے		eM		UNK
۔		UNK		UNK
جامع		0		0
مسجد		0		UNK
کمیٹی		0		0
صدر		0		UNK
جناب		UNK		UNK
محمد		0		UNK
فصیح		0		UNK
الدین		0		0
اور		UNK		0
معتمد		UNK		UNK
کمیٹی		0		UNK
محمد		0		UNK
جمال		0		0
شریف		0		UNK
ایڈوکیٹ		0		UNK
نے		UNK		UNK
ریاستی		UNK		0
وزیر		0		0
آئی		0		0
ٹی		0		UNK
مسٹر		UNK		UNK
پنالہ		0		0
لکشمیا		0		0
اور		UNK		UNK
مارکٹ		0		0
کمیٹی		0		UNK
چیرمین		0		0
وائی		0		UNK
سدھاکر		0		0
کی		UNK		UNK
گلپوشی		0		UNK
کی		yA		0
اور		UNK		0
مارکٹ		0		UNK
چیرمین		0		0
کو		UNK		UNK
مبارکباد		0		0
پیش		UNK		UNK
کی		yA		UNK
۔		UNK		UNK
دورہ		0		0
کے		UNK		UNK
موقع		0		UNK
پر		UNK		0
ڈی		0		0
ایس		0		0
پی		0		0
جنگاؤں		0		0
ناگراج		0		UNK
کی		UNK		UNK
نگرانی		0		UNK
مےں		UNK		UNK
پولیس		0		0
کا		UNK		UNK
معقول		UNK		UNK
بندوبست		0		UNK
تھا		WA		UNK
۔		UNK		UNK
سرکل		0		UNK
انسپکٹر		0		0
ٹاؤن		0		UNK
جتیندر		0		UNK
،		UNK		0
NULL		UNK		0
رورل		0		UNK
سرکل		0		0
انسپکٹر		0		UNK
جنگاؤں		0		0
شیخ		0		UNK
اسماعیل		0		0
کے		UNK		UNK
علاوہ		UNK		0
دیگر		UNK		UNK
پولیس		0		0
کے		UNK		UNK
عہدہ_دار		0		0
بھی		UNK		UNK
موجود		UNK		0
تھے		WA		UNK
۔		UNK		UNK
جبکہ		UNK		0
ملک		0		UNK
مےں		UNK		0
کئی		UNK		UNK
ریاستوں		0		0
مےں		UNK		UNK
کانگریس		0		0
نے		UNK		UNK
اقتدار		0		UNK
سنبھالا		yA		0
اور		UNK		UNK
حکمرانی		0		0
کی		yA		UNK
تاہم		UNK		UNK
ریاست		0		UNK
آندھرا		0		UNK
پردیش		0		UNK
مےں		UNK		UNK
وائی		0		0
ایس		0		0
آر		0		UNK
نے		UNK		UNK
نئی		UNK		0
نئی		UNK		0
اسکیمات		0		0
کو		UNK		UNK
روشناس		UNK		0
کرواتے		wA		UNK
ہوئے		yA		UNK
اس		0		UNK
پر		UNK		UNK
سختی		0		0
سے		UNK		UNK
عمل_آوری		0		0
کی		yA		UNK
,		UNK		UNK
NULL		UNK		UNK
ریاست		0		0
کے		UNK		UNK
کسی		0		UNK
بھی		UNK		UNK
طبقہ		0		0
کو		UNK		UNK
انہوں		0		0
نے		UNK		UNK
مایوس		UNK		0
نہیں		UNK		UNK
کیا		yA		0
-		UNK		UNK
NULL		UNK		0
عام		UNK		0
خیال		0		0
ہے		hE		UNK
کہ		UNK		UNK
کڑپہ		0		UNK
کے		UNK		UNK
سیاسی		UNK		0
نتائج		0		UNK
ریاست		0		0
کی		UNK		UNK
سیاست		0		0
مےں		UNK		UNK
اےک		UNK		0
نیا		UNK		UNK
موڑ		0		0
ثابت		UNK		0
ہو		0		UNK
سکتے		wA		UNK
ہیں		hE		UNK
۔		UNK		UNK
آثار		0		0
و		UNK		UNK
قرائن		0		0
سے		UNK		UNK
یہ		UNK		0
بات		0		UNK
واضح		UNK		0
نظر		0		0
آ		0		UNK
رہی		yA		0
ہے		hE		UNK
کہ		UNK		0
عوام		0		UNK
کی		UNK		UNK
دلچسپی		0		0
اور		UNK		UNK
ہمدردی		0		UNK
وائی		0		UNK
ایس		0		UNK
جگن		0		UNK
موہن		0		UNK
ریڈی		0		0
کی		UNK		UNK
جانب		UNK		0
ہے		hE		UNK
،		UNK		UNK
NULL		UNK		UNK
حقیقت		0		0
بھی		UNK		0
ہے		hE		UNK
کہ		UNK		UNK
2004		0		UNK
۶		0		0
کے		UNK		0
انتخابات		0		0
ہوں		aO		UNK
یا		UNK		UNK
2009		0		UNK
۶		0		UNK
کے		UNK		UNK
انتخابات		0		UNK
NULL		UNK		UNK
ان		UNK		UNK
دونوں		0		0
مےں		UNK		UNK
کانگریس		0		0
کو		UNK		UNK
کامیابی		0		0
کی		UNK		UNK
سمت		0		UNK
کانگریس		0		UNK
پالیسی		0		0
نہیں		UNK		UNK
NULL		UNK		UNK
بلکہ		UNK		0
آنجہانی		UNK		0
وائی		0		UNK
ایس		0		UNK
راج		0		UNK
شیکھر		0		UNK
ریڈی		0		0
کی		UNK		UNK
کامیاب		UNK		0
حکمت		0		UNK
عملی		0		0
نے		UNK		UNK
کامیابی		0		UNK
کی		UNK		UNK
سمت		0		UNK
دکھائی		yA		0
۔		UNK		0
NULL		UNK		UNK
ظاہر		UNK		0
ہے		hE		UNK
کہ		UNK		UNK
ان		UNK		UNK
دونوں		UNK		UNK
کامیابیوں		0		0
کو		UNK		UNK
کانگریس		0		0
کی		UNK		UNK
NULL		UNK		UNK
نہیں		UNK		0
NULL		UNK		0
NULL		UNK		UNK
وائی		0		0
ایس		0		0
آر		0		0
کی		UNK		UNK
کامیابی		0		0
تصور		0		UNK
کیا		yA		0
جا		0		UNK
سکتا		wA		0
ہے		hE		UNK
۔		UNK		UNK
جبکہ		UNK		0
عوامی		UNK		0
کارکردگی		0		0
کے		UNK		UNK
جو		UNK		UNK
نقوش		0		UNK
آنجہانی		UNK		0
وائی		0		UNK
ایس		0		UNK
راج		0		UNK
شیکھر		0		UNK
ریڈی		0		0
نے		UNK		UNK
چھوڑے		yA		UNK
ہےں		hE		UNK
اس		0		UNK
کو		UNK		UNK
ریاست		0		0
کے		UNK		UNK
عوام		0		0
بالخصوص		UNK		UNK
غریب		UNK		0
عوام		0		UNK
کبھی		UNK		UNK
فراموش		UNK		UNK
نہیں		UNK		0
کر		0		UNK
سکتے		wA		UNK
۔		UNK		UNK
جبکہ		UNK		0
ملک		0		UNK
مےں		UNK		0
کئی		UNK		UNK
ریاستوں		0		0
مےں		UNK		UNK
کانگریس		0		0
نے		UNK		UNK
اقتدار		0		UNK
سنبھالا		yA		0
اور		UNK		UNK
حکمرانی		0		0
کی		yA		UNK
تاہم		UNK		UNK
ریاست		0		UNK
آندھرا		0		UNK
پردیش		0		UNK
مےں		UNK		UNK
وائی		0		0
ایس		0		0
آر		0		UNK
نے		UNK		UNK
نئی		UNK		0
نئی		UNK		0
اسکیمات		0		0
کو		UNK		UNK
روشناس		UNK		0
کرواتے		wA		UNK
ہوئے		yA		UNK
اس		0		UNK
پر		UNK		UNK
سختی		0		0
سے		UNK		UNK
عمل_آوری		0		0
کی		yA		UNK
,		UNK		UNK
NULL		UNK		UNK
ریاست		0		0
کے		UNK		UNK
کسی		0		UNK
بھی		UNK		UNK
طبقہ		0		0
کو		UNK		UNK
انہوں		0		0
نے		UNK		UNK
مایوس		UNK		0
نہیں		UNK		0
کیا		yA		0
-		UNK		UNK
حتیٰ		UNK		0
کہ		UNK		0
مذہبی		UNK		UNK
رہنماؤں		0		0
نے		UNK		UNK
بھی		UNK		UNK
جو		UNK		UNK
تجاویز		0		0
پیش		UNK		UNK
کیں		yA		0
ان		0		UNK
کو		UNK		UNK
من		0		UNK
و		UNK		UNK
عن		0		UNK
انہوں		0		0
نے		UNK		UNK
منظوری		0		UNK
دیتے		wA		UNK
ہوئے		yA		UNK
اےک		UNK		UNK
تاریخ		0		0
رقم		0		UNK
کی		yA		UNK
کیونکہ		UNK		0
دوسری		UNK		UNK
ریاستوں		0		0
مےں		UNK		UNK
گیاس		0		0
سلنڈر		0		UNK
پر		UNK		0
پچاس		UNK		0
روپئے		0		UNK
کی		UNK		UNK
سبسیڈی		0		0
نہیں		UNK		UNK
ہے		hE		0
,		UNK		UNK
ملک		0		0
کی		UNK		0
ہر		UNK		UNK
ریاست		0		UNK
میں		UNK		UNK
108		UNK		UNK
سرویس		0		UNK
کی		UNK		UNK
سہولت		0		0
نہیں		UNK		UNK
ہے		hE		UNK
،		UNK		UNK
ہر		UNK		0
ریاست		0		0
مےں		UNK		UNK
نسل		0		UNK
نو		UNK		UNK
کو		UNK		0
زیور		0		0
تعلیم		0		0
سے		UNK		UNK
آراستہ		UNK		0
کرنے		nA		UNK
کے		UNK		UNK
لئے		UNK		UNK
اسکالر		0		0
شپس		0		0
فیس		0		UNK
ریمبرسمنٹ		0		UNK
کی		UNK		UNK
سہولت		0		0
بھی		UNK		UNK
نہیں		UNK		0
ہے		hE		UNK
اور		UNK		0
ہر		UNK		UNK
ریاست		0		0
مےں		UNK		UNK
دو		UNK		0
روپئے		0		UNK
کیلو		0		0
چاول		0		UNK
اسکیم		0		UNK
بھی		UNK		0
نہیں		UNK		0
ہے		hE		UNK
۔		UNK		UNK
یہ		UNK		0
تمام		UNK		UNK
اسکیمات		0		0
صرف		UNK		UNK
اور		UNK		0
صرف		UNK		UNK
وائی		0		0
ایس		0		UNK
آر		0		UNK
کی		UNK		UNK
دین		0		0
ہےں		hE		0
اور		UNK		0
انہی		UNK		0
اسکیمات		0		0
کے		UNK		UNK
تناظر		0		0
مےں		UNK		UNK
کڑپہ		0		0
علاقہ		0		UNK
کے		UNK		UNK
عوام		0		UNK
ماں		0		UNK
اور		UNK		0
بیٹے		0		0
کو		UNK		UNK
انتخابات		0		0
مےں		UNK		UNK
کامیابی		0		0
سے		UNK		UNK
ہمکنار		UNK		UNK
کروا		0		UNK
سکتے		wA		UNK
ہیں		hE		UNK
۔		UNK		0
کانگریس		0		0
پارٹی		0		0
،		UNK		UNK
آنجہانی		UNK		0
وائی		0		UNK
ایس		0		0
آر		0		UNK
کی		UNK		UNK
خدمات		0		0
اور		UNK		0
ان		0		UNK
کی		UNK		UNK
حکمت		0		UNK
عملی		0		0
سے		UNK		UNK
ریاست		0		UNK
ہی		UNK		UNK
نہیں		UNK		0
NULL		UNK		UNK
NULL		UNK		0
مرکز		0		UNK
کی		UNK		0
کرسی		0		UNK
سنبھالے		UNK		UNK
ہوئے		yA		0
ہے		hE		UNK
اور		UNK		UNK
آج		0		UNK
آنجہانی		UNK		0
وائی		0		UNK
ایس		0		0
آر		0		UNK
کی		UNK		UNK
اہلیہ		0		0
اور		UNK		UNK
ان		0		0
کے		UNK		UNK
فرزند		0		UNK
کو		UNK		UNK
سیاسی		UNK		0
نقشہ		0		UNK
سے		UNK		UNK
ہٹانے		nA		0
کے		UNK		UNK
لئے		UNK		0
وہ		0		UNK
اپنی		0		0
ہر		UNK		UNK
طاقت		0		0
کا		UNK		UNK
استعمال		0		0
کر		0		UNK
رہی		yA		0
ہے		hE		UNK
۔		UNK		UNK
ریاست		0		0
کے		UNK		UNK
تمام		UNK		UNK
وزرا		0		UNK
کو		UNK		UNK
کڑپہ		0		0
مےں		UNK		UNK
متحرک		UNK		0
کر		0		UNK
دیا		yA		0
گیا		yA1		UNK
ہے		hE		0
،		UNK		0
NULL		UNK		0
سرکاری		UNK		0
مشنری		0		0
کا		UNK		UNK
استعمال		0		0
NULL		UNK		UNK
اس		0		0
کے		UNK		UNK
باوجود		UNK		UNK
خاندان		0		0
کا		UNK		UNK
شیرازہ		0		UNK
بکھیرتے		wA		UNK
ہوئے		yA		0
بھاوج		0		UNK
کے		UNK		UNK
خلاف		UNK		UNK
دیور		0		UNK
کو		UNK		UNK
انتخابی		UNK		UNK
میدان		0		0
مےں		UNK		UNK
اُتارا		yA		UNK
گیا		yA1		0
ہے		hE		UNK
لیکن		UNK		UNK
عوام		0		UNK
کی		UNK		UNK
انقلابی		UNK		0
ذہنیت		0		UNK
کے		UNK		UNK
آگے		UNK		UNK
کچھ		UNK		0
نہیں		UNK		0
چلےگا		ga		UNK
۔		UNK		UNK
یہ		UNK		UNK
انتخابات		0		0
ساری		UNK		UNK
ریاست		0		0
کی		UNK		UNK
سیاسی		UNK		0
صورتحال		0		UNK
تبدیل		0		UNK
کر		0		UNK
سکتے		wA		UNK
ہیں		hE		UNK
۔		UNK		UNK
آج		0		UNK
کے		UNK		UNK
سیاسی		UNK		0
حالات		0		0
کا		UNK		UNK
بغور		UNK		UNK
جائزہ		0		0
لیا		yA		UNK
جائے		eM		UNK
تو		UNK		UNK
یہ		UNK		UNK
بات		0		UNK
واضح		UNK		0
دکھائی		yA		0
دیتی		wA		UNK
ہے		hE		UNK
کہ		UNK		UNK
سیاسی		UNK		0
جماعتوں		0		UNK
کو		UNK		UNK
عوامی		UNK		0
مسائل		0		UNK
نہیں		UNK		0
NULL		UNK		UNK
بلکہ		UNK		UNK
اپنی		0		0
اپنی		0		UNK
کرسی		0		UNK
کی		UNK		0
فکر		0		UNK
زیادہ		UNK		0
ہے		hE		UNK
۔		UNK		UNK
یہاں		UNK		0
قدم		0		UNK
قدم		0		0
پر		UNK		UNK
سازشیں		0		0
ہو		0		UNK
رہی		yA		UNK
ہےں		hE		0
اور		UNK		0
کوئی		0		UNK
کسی		0		0
کو		UNK		UNK
اٹھتا		wA		0
ہوا		yA		UNK
نہیں		UNK		0
دیکھ		0		0
سکتے		wA		UNK
۔		UNK		UNK
ہر		UNK		0
کوئی		0		UNK
دوسرے		UNK		0
کے		UNK		UNK
کندھوں		0		UNK
کو		UNK		UNK
اپنی		0		0
بلندی		0		UNK
کے		UNK		0
لئے		UNK		UNK
استعمال		0		UNK
کر		0		UNK
رہا		yA		UNK
ہے		hE		UNK
,		UNK		0
NULL		UNK		0
ترقیاتی		UNK		0
کاموں		0		0
پر		UNK		UNK
توجہ		0		0
کس		0		UNK
کو		UNK		0
ہے		hE		0
شائد		UNK		0
وائی		0		0
ایس		0		UNK
جگن		0		UNK
موہن		0		UNK
ریڈی		0		0
کی		UNK		UNK
شخصیت		0		UNK
مےں		UNK		UNK
اس		UNK		0
علاقہ		0		0
کے		UNK		UNK
عوام		0		UNK
کو		UNK		UNK
آنجہانی		UNK		0
وائی		0		UNK
ایس		0		UNK
راج		0		UNK
شیکھر		0		0
ریڈی		0		UNK
کا		UNK		UNK
عکس		0		UNK
دکھائی		yA		0
دے		0		UNK
رہا		yA		UNK
ہے		hE		UNK
-		UNK		UNK
یہی		UNK		UNK
سبب		0		UNK
ہے		hE		UNK
کہ		UNK		UNK
کم		UNK		UNK
عمر		0		UNK
سیاستداں		0		0
کی		UNK		UNK
مقبولیت		0		0
آج		0		UNK
ریاست		0		0
کی		UNK		UNK
سیاست		0		0
مےں		UNK		UNK
بلندی		0		0
کو		UNK		UNK
پہنچ		0		0
گئی		yA		UNK
ہے		hE		0
۔		UNK		UNK
عوام		0		0
کو		UNK		UNK
رائےدہی		0		0
اور		UNK		UNK
نتائج		0		0
کا		UNK		UNK
انتظار		0		0
ہے		hE		UNK
تاہم		UNK		0
یہ		UNK		UNK
انتخابات		0		0
ریاست		0		UNK
کی		UNK		UNK
سیاست		0		UNK
مےں		UNK		UNK
اےک		UNK		0
سیاسی		UNK		UNK
طوفان		0		0
بھی		UNK		0
برپا		UNK		0
کر		0		UNK
سکتے		wA		0
ہیں		hE		UNK
۔		UNK		0
ہر		UNK		UNK
سال		0		0
کی		UNK		0
طرح		UNK		0
اس		UNK		0
سال		0		0
بھی		UNK		UNK
گورنمنٹ		0		0
کالج		0		UNK
بودھن		0		0
مےں		UNK		UNK
انٹر		0		0
سال		0		UNK
دوم		UNK		UNK
اردو		0		0
میڈیم		0		0
کے		UNK		UNK
نتائج		0		UNK
91		UNK		0
فیصد		0		0
رہے		yA		UNK
۔		UNK		0
پرنسپل		0		UNK
گورنمنٹ		0		UNK
جونیر		0		0
کالج		0		UNK
بودھن		0		UNK
جناب		UNK		UNK
رشید		0		UNK
بیگ		0		0
کی		UNK		0
اطلاع		0		0
کے		UNK		UNK
بموجب		UNK		UNK
ایم		0		UNK
پی		0		0
سی		0		UNK
گروپ		0		UNK
مےں		UNK		UNK
933		UNK		UNK
نشانات		0		0
کے		UNK		UNK
ساتھ		UNK		UNK
طالبہ		0		UNK
فرحانہ		0		0
بیگم		0		UNK
نے		UNK		UNK
گورنمنٹ		0		0
جونیر		0		UNK
کالجس		0		0
مےں		UNK		UNK
پہلا		UNK		0
اور		UNK		UNK
ضلع		0		0
مےں		UNK		UNK
چوتھا		UNK		0
مقام		0		UNK
حاصل		0		0
کیا		yA		UNK
اور		UNK		UNK
بودھن		0		0
شہر		0		0
کی		UNK		0
سطح		0		UNK
پر		UNK		0
اردو		0		0
میڈیم		0		UNK
مےں		UNK		0
پہلا		UNK		0
رینک		0		UNK
حاصل		0		0
کیا		yA		UNK
۔		UNK		UNK
اسی		UNK		0
طرح		0		0
سی		0		0
ای		0		0
سی		0		0
مےں		UNK		0
830		UNK		0
نشانات		0		0
اور		UNK		UNK
بی		0		0
پی		0		0
سی		0		0
مےں		UNK		0
811		UNK		0
نشانات		0		UNK
حاصل		0		0
کرتے		wA		UNK
ہوئے		yA		UNK
جونیر		0		0
کالج		0		UNK
بودھن		0		UNK
نے		UNK		UNK
بہترین		UNK		UNK
مظاہرہ		0		0
کیا		yA		UNK
۔		UNK		UNK
پرنسپل		0		0
رشید		0		UNK
بیگ		0		0
نے		UNK		UNK
تمام		UNK		UNK
سرپرستوں		0		UNK
اور		UNK		0
لکچرر		0		UNK
صاحبان		0		0
کو		UNK		UNK
مبارکباد		0		0
پیش		UNK		UNK
کی		yA		UNK
ہے		hE		0
۔		UNK		UNK
انھوں		0		0
نے		UNK		UNK
کہا		yA		0
کہ		UNK		UNK
اولیائے		0		0
طلبہ		0		UNK
تعلیمی		UNK		UNK
معیار		0		UNK
کے		UNK		UNK
لئے		UNK		UNK
پرائیویٹ		UNK		UNK
کالج		0		0
کے		UNK		UNK
بجائے		UNK		UNK
گورنمنٹ		0		UNK
جونیر		0		UNK
کالج		0		UNK
مےں		UNK		UNK
داخلہ		0		0
دلوائیں		eM		0
۔		UNK		UNK
انھوں		0		UNK
نے		UNK		UNK
تفصیلات		0		0
بتاتے		wA		UNK
ہوئے		yA		0
کہا		UNK		UNK
کہ		UNK		UNK
دیگر		UNK		0
پرائیویٹ		0		0
کالجس		0		0
سے		UNK		UNK
اچھا		UNK		0
مظاہرہ		0		UNK
کرنے		nA		UNK
والے		UNK		UNK
طالبہ		0		UNK
فرحانہ		0		UNK
بیگم		0		UNK
اےک		UNK		UNK
پنٹر		0		0
کی		UNK		0
بیٹی		0		UNK
ہے		hE		0
۔		UNK		UNK
کالج		0		0
مےں		UNK		0
صد		0		0
فیصد		0		UNK
حاضری		0		0
اور		UNK		UNK
کسی		0		0
دوسرے		UNK		UNK
ٹیوشن		0		0
و		UNK		UNK
کوچنگ		0		0
کے		UNK		UNK
بغیر		UNK		0
933		UNK		UNK
نشانات		0		UNK
حاصل		0		UNK
کرتے		wA		UNK
