Word		Original_feature		Predicted_feature
بھی		UNK		UNK
جو		3		3
تجاویز		3		3
پیش		3		3
کیں		any		3
ان		3		3
کو		UNK		3
من		3		3
و		UNK		3
عن		3		3
انہوں		3h		3
نے		UNK		3
منظوری		3		3
دیتے		any		UNK
ہوئے		any		3
اےک		UNK		3
تاریخ		3		3
رقم		3		3
کی		any		UNK
کیونکہ		UNK		UNK
دوسری		UNK		3
ریاستوں		3		3
مےں		UNK		3
گیاس		3		3
سلنڈر		3		3
پر		UNK		UNK
پچاس		UNK		3
روپئے		3		3
کی		UNK		3
سبسیڈی		3		3
نہیں		UNK		3
ہے		3		3
,		UNK		3
ملک		3		3
کی		UNK		3
ہر		UNK		3
ریاست		3		3
میں		UNK		3
108		UNK		3
سرویس		3		3
کی		UNK		3
سہولت		3		3
نہیں		UNK		3
ہے		3		3
،		UNK		3
ہر		UNK		3
ریاست		3		3
مےں		UNK		3
نسل		3		3
نو		UNK		UNK
کو		UNK		UNK
زیور		3		3
تعلیم		3		3
سے		UNK		3
آراستہ		UNK		3
کرنے		any		UNK
کے		UNK		3
لئے		UNK		3
اسکالر		3		3
شپس		3		3
فیس		3		3
ریمبرسمنٹ		3		3
کی		UNK		UNK
سہولت		3		3
بھی		UNK		3
نہیں		UNK		3
ہے		3		3
اور		UNK		3
ہر		UNK		3
ریاست		3		3
مےں		UNK		3
دو		UNK		UNK
روپئے		3		3
کیلو		3		3
چاول		3		3
اسکیم		3		3
بھی		UNK		UNK
نہیں		UNK		3
ہے		3		3
۔		UNK		3
یہ		3		3
تمام		UNK		3
اسکیمات		3		3
صرف		UNK		3
اور		UNK		3
صرف		UNK		3
وائی		3		3
ایس		3		3
آر		3		3
کی		UNK		3
دین		3		3
ہےں		3		3
اور		UNK		3
انہی		UNK		3
اسکیمات		3		3
کے		UNK		UNK
تناظر		3		3
مےں		UNK		3
کڑپہ		3		3
علاقہ		3		3
کے		UNK		UNK
عوام		3		3
ماں		3		3
اور		UNK		3
بیٹے		3		3
کو		UNK		UNK
انتخابات		3		3
مےں		UNK		3
کامیابی		3		3
سے		UNK		3
ہمکنار		UNK		3
کروا		any		UNK
سکتے		any		3
ہیں		3		3
۔		UNK		3
کانگریس		3		3
پارٹی		3		3
،		UNK		3
آنجہانی		UNK		3
وائی		3		3
ایس		3		3
آر		3		3
کی		UNK		UNK
خدمات		3		3
اور		UNK		3
ان		3h		3
کی		UNK		3
حکمت		3		3
عملی		3		3
سے		UNK		3
ریاست		3		3
ہی		UNK		UNK
نہیں		UNK		3
NULL		UNK		3
NULL		UNK		3
مرکز		3		3
کی		UNK		UNK
کرسی		3		3
سنبھالے		any		3
ہوئے		any		3
ہے		3		3
اور		UNK		3
آج		3		UNK
آنجہانی		UNK		3
وائی		3		3
ایس		3		3
آر		3		3
کی		UNK		UNK
اہلیہ		3		3
اور		UNK		3
ان		3h		3
کے		UNK		UNK
فرزند		3		3
کو		UNK		3
سیاسی		UNK		3
نقشہ		3		3
سے		UNK		3
ہٹانے		any		3
کے		UNK		3
لئے		UNK		3
وہ		3		3
اپنی		any		3
ہر		UNK		3
طاقت		3		3
کا		UNK		3
استعمال		3		3
کر		any		3
رہی		any		3
ہے		3		3
۔		UNK		3
ریاست		3		3
کے		UNK		3
تمام		UNK		3
وزرا		3		3
کو		UNK		3
کڑپہ		3		UNK
مےں		UNK		3
متحرک		UNK		3
کر		any		3
دیا		any		3
گیا		any		3
ہے		3		3
،		UNK		3
NULL		UNK		3
سرکاری		UNK		3
مشنری		3		3
کا		UNK		3
استعمال		3		3
NULL		UNK		3
اس		3		3
کے		UNK		3
باوجود		UNK		3
خاندان		3		3
کا		UNK		3
شیرازہ		3		3
بکھیرتے		any		3
ہوئے		any		3
بھاوج		3		3
کے		UNK		3
خلاف		UNK		3
دیور		3		3
کو		UNK		3
انتخابی		UNK		UNK
میدان		3		3
مےں		UNK		3
اُتارا		any		3
گیا		any		3
ہے		3		3
لیکن		UNK		3
عوام		3		3
کی		UNK		3
انقلابی		UNK		3
ذہنیت		3		3
کے		UNK		3
آگے		3		3
کچھ		UNK		3
نہیں		UNK		3
چلےگا		3		3
۔		UNK		UNK
یہ		3		UNK
انتخابات		3		3
ساری		UNK		3
ریاست		3		3
کی		UNK		3
سیاسی		UNK		3
صورتحال		3		3
تبدیل		3		3
کر		any		3
سکتے		any		3
ہیں		3		3
۔		UNK		3
آج		3		3
کے		UNK		3
سیاسی		UNK		3
حالات		3		3
کا		UNK		3
بغور		UNK		3
جائزہ		3		3
لیا		any		3
جائے		any		3
تو		UNK		3
یہ		3		3
بات		3		3
واضح		UNK		3
دکھائی		any		3
دیتی		3		UNK
ہے		3		3
کہ		UNK		UNK
سیاسی		UNK		3
جماعتوں		3		3
کو		UNK		UNK
عوامی		UNK		3
مسائل		3		3
نہیں		UNK		UNK
NULL		UNK		3
بلکہ		UNK		3
اپنی		any		3
اپنی		any		3
کرسی		3		3
کی		UNK		UNK
فکر		3		3
زیادہ		UNK		3
ہے		3		3
۔		UNK		3
یہاں		UNK		3
قدم		3		3
قدم		3		3
پر		UNK		3
سازشیں		3		3
ہو		any		3
رہی		any		3
ہےں		3		3
اور		UNK		3
کوئی		3		3
کسی		3		3
کو		UNK		UNK
اٹھتا		any		3
ہوا		any		3
نہیں		UNK		3
دیکھ		any		3
سکتے		any		3
۔		UNK		UNK
ہر		UNK		3
کوئی		3		3
دوسرے		UNK		3
کے		UNK		3
کندھوں		3		3
کو		UNK		3
اپنی		any		3
بلندی		3		3
کے		UNK		3
لئے		UNK		3
استعمال		3		3
کر		any		3
رہا		any		3
ہے		3		3
,		UNK		3
NULL		UNK		3
ترقیاتی		UNK		3
کاموں		3		3
پر		UNK		3
توجہ		3		3
کس		3		3
کو		UNK		UNK
ہے		3		3
شائد		UNK		3
وائی		3		3
ایس		3		3
جگن		3		3
موہن		3		3
ریڈی		3		3
کی		UNK		3
شخصیت		3		3
مےں		UNK		3
اس		3		3
علاقہ		3		3
کے		UNK		3
عوام		3		3
کو		UNK		UNK
آنجہانی		UNK		3
وائی		3		UNK
ایس		3		3
راج		3		3
شیکھر		3		3
ریڈی		3		3
کا		UNK		3
عکس		3		3
دکھائی		any		3
دے		any		3
رہا		any		3
ہے		3		3
-		UNK		3
یہی		UNK		3
سبب		3		3
ہے		3		3
کہ		UNK		UNK
کم		UNK		3
عمر		3		3
سیاستداں		3		3
کی		UNK		UNK
مقبولیت		3		3
آج		3		3
ریاست		3		3
کی		UNK		3
سیاست		3		3
مےں		UNK		3
بلندی		3		3
کو		UNK		3
پہنچ		any		3
گئی		any		3
ہے		3		3
۔		UNK		UNK
عوام		3		3
کو		UNK		3
رائےدہی		3		3
اور		UNK		3
نتائج		3		3
کا		UNK		3
انتظار		3		3
ہے		3		UNK
تاہم		UNK		3
یہ		3		3
انتخابات		3		3
ریاست		3		3
کی		UNK		3
سیاست		3		3
مےں		UNK		3
اےک		UNK		3
سیاسی		UNK		3
طوفان		3		3
بھی		UNK		UNK
برپا		UNK		3
کر		any		3
سکتے		any		3
ہیں		3		3
۔		UNK		3
ہر		UNK		3
سال		3		3
کی		UNK		UNK
طرح		UNK		3
اس		3		3
سال		3		3
بھی		UNK		3
گورنمنٹ		3		3
کالج		3		3
بودھن		3		3
مےں		UNK		3
انٹر		3		UNK
سال		3		3
دوم		UNK		3
اردو		3		3
میڈیم		3		3
کے		UNK		3
نتائج		3		3
91		UNK		UNK
فیصد		3		UNK
رہے		any		3
۔		UNK		3
پرنسپل		3		3
گورنمنٹ		3		3
جونیر		3		3
کالج		3		3
بودھن		3		UNK
جناب		UNK		3
رشید		3		3
بیگ		3		3
کی		UNK		UNK
اطلاع		3		3
کے		UNK		3
بموجب		UNK		3
ایم		3		3
پی		3		3
سی		3		3
گروپ		3		3
مےں		UNK		3
933		UNK		UNK
نشانات		3		3
کے		UNK		UNK
ساتھ		3		3
طالبہ		3		3
فرحانہ		3		3
بیگم		3		3
نے		UNK		3
گورنمنٹ		3		3
جونیر		3		3
کالجس		3		3
مےں		UNK		UNK
پہلا		UNK		3
اور		UNK		3
ضلع		3		3
مےں		UNK		3
چوتھا		UNK		3
مقام		3		3
حاصل		3		UNK
کیا		any		3
اور		UNK		3
بودھن		3		3
شہر		3		3
کی		UNK		UNK
سطح		3		3
پر		UNK		3
اردو		3		3
میڈیم		3		3
مےں		UNK		3
پہلا		UNK		UNK
رینک		3		3
حاصل		3		3
کیا		any		3
۔		UNK		3
اسی		UNK		3
طرح		3		3
سی		3		3
ای		3		3
سی		3		3
مےں		UNK		3
830		UNK		UNK
نشانات		3		3
اور		UNK		3
بی		3		3
پی		3		3
سی		3		UNK
مےں		UNK		3
811		UNK		3
نشانات		3		3
حاصل		3		3
کرتے		any		3
ہوئے		any		UNK
جونیر		3		3
کالج		3		3
بودھن		3		3
نے		UNK		3
بہترین		UNK		3
مظاہرہ		3		3
کیا		any		3
۔		UNK		3
پرنسپل		3		3
رشید		3		3
بیگ		3		3
نے		UNK		3
تمام		UNK		3
سرپرستوں		3		3
اور		UNK		3
لکچرر		3		UNK
صاحبان		3		3
کو		UNK		3
مبارکباد		3		3
پیش		3		3
کی		any		3
ہے		3		3
۔		UNK		3
انھوں		3h		3
نے		UNK		3
کہا		any		3
کہ		UNK		UNK
اولیائے		3		3
طلبہ		3		3
تعلیمی		UNK		3
معیار		3		3
کے		UNK		3
لئے		UNK		3
پرائیویٹ		UNK		3
کالج		3		3
کے		UNK		3
بجائے		UNK		3
گورنمنٹ		3		3
جونیر		3		3
کالج		3		UNK
مےں		UNK		3
داخلہ		3		3
دلوائیں		any		3
۔		UNK		UNK
انھوں		3h		3
نے		UNK		3
تفصیلات		3		3
بتاتے		any		3
ہوئے		any		3
کہا		any		UNK
کہ		UNK		UNK
دیگر		UNK		3
پرائیویٹ		3		3
کالجس		3		3
سے		UNK		3
اچھا		UNK		3
مظاہرہ		3		3
کرنے		any		UNK
والے		UNK		3
طالبہ		3		3
فرحانہ		3		3
بیگم		3		3
اےک		UNK		3
پنٹر		3		3
کی		UNK		3
بیٹی		3		3
ہے		3		3
۔		UNK		3
کالج		3		3
مےں		UNK		3
صد		3		3
فیصد		3		3
حاضری		3		3
اور		UNK		3
کسی		3		3
دوسرے		UNK		3
ٹیوشن		3		3
و		UNK		UNK
کوچنگ		3		3
کے		UNK		3
بغیر		UNK		3
933		UNK		3
نشانات		3		3
حاصل		3		UNK
کرتے		any		3
ہوئے		any		3
دوسروں		3		3
کے		UNK		3
لئے		UNK		3
مثال		3		3
بنی		any		3
ہے		3		3
۔		UNK		3
اس		3		3
طالبہ		3		3
نے		UNK		3
حساب		3		3
مےں		UNK		3
دونوں		UNK		3
برسوں		3		3
مےں		UNK		3
150		UNK		UNK
مےں		UNK		3
150		UNK		3
نشانات		3		3
حاصل		3		UNK
کئے		3		3
۔		UNK		UNK
پرنسپل		3		3
نے		UNK		3
اس		3		3
بات		3		3
پر		UNK		UNK
اطمینان		3		3
کا		UNK		3
اظہار		3		3
کیا		any		3
کہ		UNK		3
ہر		UNK		3
مضمون		3		3
مےں		UNK		3
کامیابی		3		3
کا		UNK		3
تناسب		3		3
96		UNK		3
فیصد		3		3
سے		UNK		3
زائد		UNK		3
ہے		3		3
۔		UNK		3
انھوں		3h		3
نے		UNK		3
کہا		any		3
کہ		UNK		3
اردو		3		3
میڈیم		3		3
کے		UNK		3
طلبہ		3		3
اگر		UNK		3
انگریزی		3		3
مےں		UNK		3
اچھا		UNK		3
مظاہرہ		3		3
کریں		3		3
تو		UNK		UNK
وہ		3		3
ریاستی		UNK		3
رینکس		3		3
حاصل		3		3
کر		any		3
سکتے		any		3
ہیں		3		3
۔		UNK		UNK
انگریزی		3		3
مےں		UNK		3
کامیابی		3		3
کا		UNK		3
تناسب		3		3
86		UNK		UNK
فیصد		3		3
رہا		any		3
۔		UNK		3
اس		3		3
سرکس		3		3
کی		UNK		UNK
افتتاحی		UNK		3
تقریب		3		3
مےں		UNK		3
محمد		3		3
عباس		3		3
،		UNK		3
خواجہ		3		3
نصیرالدین		3		3
،		UNK		UNK
NULL		UNK		3
عبدالرحیم		3		3
بابا		3		3
کے		UNK		3
علاوہ		UNK		3
کئی		UNK		3
مہمان		3		3
شریک		UNK		3
تھے		any		3
۔		UNK		3
محمد		3		3
اکبر		3		3
صدر		3		3
وقف		3		UNK
کامپلکس		3		3
,		UNK		3
NULL		UNK		3
محمد		3		3
ذکی		3		UNK
نائب		3		3
صدر		3		UNK
عیدگاہ		3		3
کمیٹی		3		3
مہمان		3		3
خصوصی		UNK		3
کی		UNK		UNK
حیثیت		UNK		3
سے		UNK		3
شرکت		3		3
کی		any		3
۔		UNK		3
اس		3		3
موقع		3		3
پر		UNK		UNK
شہریان		3		3
محبوب		3		3
نگر		3		3
کی		UNK		UNK
کثیر		UNK		3
تعداد		3		3
موجود		UNK		3
تھی		any		3
۔		UNK		UNK
مرزا		3		3
جاوید		3		3
بیگ		3		3
منیجر		3		3
سرکس		3		3
نے		UNK		3
مہمانوں		3		3
کا		UNK		3
استقبال		3		3
کرتے		any		3
ہوئے		any		3
بتایا		any		3
کہ		UNK		3
اس		3		3
سرکس		3		3
مےں		UNK		3
ایسے		UNK		3
کرتب		3		3
موجود		UNK		3
ہےں		3		3
جو		3		3
کبھی		UNK		3
نہیں		UNK		3
دیکھے		3		3
گئے		any		3
۔		UNK		3
اس		3		3
سرکس		3		3
کی		UNK		3
افتتاحی		UNK		3
تقریب		3		3
مےں		UNK		3
محمد		3		3
عباس		3		3
،		UNK		3
خواجہ		3		3
نصیرالدین		3		3
،		UNK		UNK
NULL		UNK		3
عبدالرحیم		3		3
بابا		3		3
کے		UNK		3
علاوہ		UNK		3
کئی		UNK		3
مہمان		3		3
شریک		UNK		3
تھے		any		3
۔		UNK		3
سابق		UNK		3
پاکستانی		UNK		3
کرکٹ		3		UNK
کپتان		3		3
راشد		3		3
لطیف		3		3
نے		UNK		3
سابق		UNK		3
سری_لنکن		UNK		3
کپتان		3		3
ہاشن		3		3
تلک		3		UNK
رتنے		3		3
کے		UNK		3
اس		3		UNK
ادعا		3		3
کی		UNK		3
تائید		3		3
کی		any		UNK
ہے		3		3
کہ		UNK		3
سری_لنکائی		UNK		3
کرکٹ		3		3
ٹیم		3		3
گذشتہ		UNK		3
تقریباً		UNK		3
دو		UNK		UNK
دہوں		3		3
سے		UNK		3
میچ		3		3
فکسنگ		3		3
مےں		UNK		3
ملوث		UNK		3
ہے		3		3
۔		UNK		3
یہ		3		UNK
آج		3		3
بھی		UNK		3
کینسر		3		3
کی		UNK		3
طرح		UNK		3
پھیل		any		3
رہی		any		3
ہے		3		3
۔		UNK		3
ان		3h		3
کا		UNK		3
کہنا		any		3
ہے		3		3
کہ		UNK		UNK
انہیں		3h		3
NULL		UNK		3
امید		3		3
ہے		3		3
کہ		UNK		3
جب		UNK		3
ہاشن		3		3
تلک		3		3
رتنے		3		3
میچ		3		3
فکسنگ		3		3
کے		UNK		UNK
تعلق		UNK		3
سے		UNK		3
پردے		3		3
فاش		UNK		3
کریں_گے		any		3
تو		UNK		3
مزید		UNK		3
بڑے		UNK		3
کھلاڑیوں		3		3
کے		UNK		UNK
نام		3		3
سامنے		3		3
آئیں_گے		any		3
۔		UNK		UNK
لطیف		3		3
نے		UNK		3
کہا		any		3
کہ		UNK		3
وہ		3		3
تلک		3		3
رتنے		3		3
کو		UNK		3
شخصی		UNK		3
طور		3		3
پر		UNK		3
جانتے		any		3
ہیں		3		3
۔		UNK		3
انہوں		3h		3
(		UNK		3
تلک		3		3
رتنے		3		3
)		UNK		3
نے		UNK		3
1993		UNK		3
-		UNK		3
94		UNK		3
مےں		UNK		3
بھی		UNK		3
اس		3		3
تعلق		3		3
سے		UNK		3
ان		3h		3
سے		UNK		3
کچھ		3		3
کہا		any		3
تھا		3		3
۔		UNK		UNK
جہاں		UNK		3
تک		UNK		3
ذیلی		UNK		3
براعظم		3		3
کا		UNK		UNK
سوال		3		3
ہے		3		3
NULL		UNK		UNK
یہاں		UNK		3
کے		UNK		3
کھلاڑیوں		3		3
کو		UNK		3
تلک		3		3
رتنے		3		3
سے		UNK		3
زیادہ		UNK		3
کوئی		3		3
نہیں		UNK		3
جانتا		any		3
اور		UNK		3
اگر		UNK		3
وہ		3		UNK
حقائق		3		3
کو		UNK		UNK
بےنقاب		UNK		3
کریں_گے		any		3
تو		UNK		3
ہندوستان		3		3
,		UNK		3
پاکستان		3		3
اور		UNK		3
سری		3		3
لنکا		3		3
کے		UNK		UNK
کئی		UNK		3
سابق		UNK		3
کرکٹرس		3		3
بےنقاب		UNK		3
ہو		any		3
جائیں_گے		any		3
اور		UNK		3
ان		3		3
کے		UNK		3
نام		3		3
سامنے		3		3
آ		any		UNK
جائیں_گے		any		3
۔		UNK		3
راشد		3		3
لطیف		3		3
نے		UNK		3
جو		3		3
سابق		UNK		3
ٹسٹ		3		3
وکٹ		3		3
کیپر		3		3
بھی		UNK		3
ہےں		3		3
,		UNK		3
کہا		any		3
کہ		UNK		UNK
جہاں		UNK		3
تک		UNK		3
وہ		3		3
جانتے		any		3
ہےں		3		3
ان		3h		3
کے		UNK		3
خیال		3		3
مےں		UNK		3
تلک		3		3
رتنے		3		3
اس		3		3
تعلق		3		3
سے		UNK		3
اپنے		any		3
عزم		3		3
کا		UNK		3
احترام		3		3
کریں_گے		any		3
اور		UNK		3
اگر		UNK		3
وہ		3		3
حقائق		3		3
کا		UNK		3
انکشاف		3		3
کرتے		any		3
ہےں		3		3
تو		UNK		UNK
یہ		3		3
ذیلی		UNK		3
براعظم		3		3
کے		UNK		3
کچھ		UNK		3
کھلاڑیوں		3		3
کے		UNK		3
لئے		UNK		3
انتہائی		UNK		3
تباہ_کن		UNK		3
ہوگا		any		3
تاہم		UNK		3
اگر		UNK		3
کوئی		3		UNK
معاملت		3		3
کر		any		3
لی		any		3
جاتی		any		3
ہے		3		3
تو		UNK		3
پھر		UNK		3
سب		UNK		3
کچھ		UNK		3
پوشیدہ		UNK		3
رہ		any		3
سکتا		any		3
ہے		3		3
۔		UNK		3
گذشتہ		UNK		3
ہفتے		3		3
اےک		UNK		3
انٹرویو		3		3
مےں		UNK		3
تلک		3		3
رتنے		3		3
نے		UNK		3
اعتراف		3		3
کیا		any		3
تھا		3		3
کہ		UNK		UNK
سری		3		3
لنکا		3		3
کی		UNK		UNK
ٹیم		3		3
1992		3		3
سے		UNK		3
میچ		3		3
فکسنگ		3		3
مےں		UNK		3
ملوث		UNK		3
ہے		3		3
۔		UNK		3
سری		3		3
لنکا		3		3
کے		UNK		3
لئے		UNK		3
83		UNK		3
ٹسٹ		3		3
اور		UNK		3
200		UNK		3
ونڈے		3		3
میچس		3		3
کھیلنے		any		3
والے		UNK		3
تلک		3		3
رتنے		3		3
نے		UNK		3
کہا		any		3
کہ		UNK		UNK
وہ		3		3
اپنے		any		3
الزامات		3		3
کو		UNK		UNK
درست		UNK		3
ثابت		UNK		3
کرنے		any		3
تیار		UNK		3
ہےں		3h		3
اور		UNK		3
جو		3		3
لوگ		3		3
ملوث		UNK		3
ہےں		3		3
ان		3		3
کے		UNK		UNK
ناموں		3		3
کا		UNK		3
بھی		UNK		3
انکشاف		3		3
کریں_گے		any		3
۔		UNK		3
انٹرویو		3		3
کے		UNK		3
دوران		3		3
تلک		3		3
رتنے		3		3
کا		UNK		UNK
کہنا		any		UNK
تھا		3		3
کہ		UNK		UNK
میچ		3		3
فکسنگ		3		3
ایسی		3		3
چیز		3		3
ہے		3		3
جو		3		3
سری		3		3
لنکا		3		3
کرکٹ		3		UNK
مےں		UNK		3
کچھ		UNK		3
عرصہ		3		3
سے		UNK		3
ہے		3		3
۔		UNK		3
یہ		3		3
آج		3		3
بھی		UNK		3
کینسر		3		3
کی		UNK		3
طرح		UNK		3
پھیل		any		3
رہی		any		3
ہے		3		3
۔		UNK		3
ان		3		3
کی		UNK		3
معلومات		3		3
کے		UNK		3
مطابق		UNK		3
سری		3		3
لنکا		3		3
کرکٹ		3		UNK
مےں		UNK		3
1992		UNK		3
سے		UNK		3
میچ		3		3
فکسنگ		3		3
چل		any		3
رہی		any		UNK
ہے		3		3
۔		UNK		3
عالمی		UNK		3
رینکنگ		3		3
مےں		UNK		3
42		UNK		3
واں		UNK		3
مقام		3		3
رکھنے		any		3
والی		UNK		3
ونسی		3		3
نے		UNK		3
بارسیلونا		3		3
مےں		UNK		3
اپنی		any		3
کامیابیوں		3		3
کا		UNK		3
سلسلہ		3		3
بھی		UNK		UNK
وسیع		UNK		3
کر		any		3
لیا		any		3
ہے		3		3
اور		UNK		3
وہ		3		UNK
یہاں		UNK		3
14		UNK		3
میچس		3		3
جیت		any		3
چکی		any		3
ہےں		3		3
جبکہ		UNK		UNK
انہیں		3		3
صرف		UNK		3
اےک		UNK		3
مےں		UNK		3
شکست		3		3
ہوئی		any		3
ہے		3		3
۔		UNK		3
فائنل		3		3
مےں		UNK		3
انہوں		3h		3
نے		UNK		3
چیک		3		3
جمہوریہ		3		3
کی		UNK		3
لوسی		3		3
راڈیکا		3		3
کو		UNK		3
4		UNK		3
-		UNK		3
6		UNK		3
,		UNK		3
6		UNK		3
-		UNK		3
2		UNK		3
,		UNK		3
NULL		UNK		3
6		UNK		3
-		UNK		3
2		UNK		3
سے		UNK		3
شکست		3		3
دے		any		UNK
کر		any		3
خطاب		3		3
جیت		any		3
لیا		any		3
۔		UNK		3
عالمی		UNK		3
رینکنگ		3		3
مےں		UNK		3
42		UNK		3
واں		UNK		3
مقام		3		3
رکھنے		any		3
والی		UNK		3
ونسی		3		3
نے		UNK		3
بارسیلونا		3		3
مےں		UNK		3
اپنی		any		3
کامیابیوں		3		3
کا		UNK		3
سلسلہ		3		3
بھی		UNK		UNK
وسیع		UNK		3
کر		any		3
لیا		any		3
ہے		3		3
اور		UNK		3
وہ		3		UNK
یہاں		UNK		3
14		UNK		3
میچس		3		3
جیت		any		3
چکی		any		3
ہےں		3		3
جبکہ		UNK		UNK
انہیں		3		3
صرف		UNK		3
اےک		UNK		3
مےں		UNK		3
شکست		3		3
ہوئی		any		3
ہے		3		3
۔		UNK		UNK
گذشتہ		UNK		3
سال		3		3
وہ		3		UNK
خطاب		3		3
حاصل		3		UNK
نہیں		UNK		3
کر		any		3
سکیں		any		3
تاہم		UNK		3
اطالوی		UNK		3
کھلاڑی		3		3
فرانسیسکا		3		3
شیوون		3		UNK
نے		UNK		3
خطاب		3		3
جیتا		any		UNK
تھا		3		3
۔		UNK		UNK
ونسی		3		3
نے		UNK		3
اپنے		any		3
کیرئیر		3		3
کا		UNK		3
چوتھا		UNK		3
خطاب		3		3
جیتنے		any		3
کے		UNK		3
بعد		3		3
اظہار		3		3
خیال		3		3
کرتے		any		3
ہوئے		any		UNK
کہا		any		3
کہ		UNK		3
بارسیلونا		3		3
ان		3		UNK
کے		UNK		3
لئے		UNK		3
خوش_قسمت		UNK		3
رہا		any		3
ہے		3		UNK
اور		UNK		3
وہ		3		3
اسے		3		3
کافی		UNK		3
پسند		UNK		3
کرتی		any		3
ہےں		3h		UNK
کیونکہ		UNK		3
وہ		3		UNK
یہاں		UNK		3
بہترین		UNK		3
ٹینس		3		3
کھیلتی		any		3
ہیں		3h		3
۔		UNK		UNK
فائنل		3		3
مےں		UNK		3
حالانکہ		UNK		3
ونسی		3		3
کی		UNK		3
سرویس		3		3
کو		UNK		3
چھ		UNK		3
مرتبہ		3		3
بریک		any		3
کیا		any		3
گیا		any		3
لیکن		UNK		3
انہوں		3h		UNK
نے		UNK		3
بھی		UNK		3
جوابی		UNK		3
انداز		3		3
مےں		UNK		3
بہترین		UNK		3
مظاہرہ		3		3
کیا		any		3
اور		UNK		3
مخالف		UNK		3
کھلاڑی		3		3
کی		UNK		3
سرویس		3		3
کو		UNK		3
بریک		any		3
کرتے		any		3
ہوئے		any		3
اپنی		any		3
سبقت		3		3
دوبارہ		UNK		3
حاصل		3		UNK
کی		any		UNK
۔		UNK		3
پہلے		UNK		3
سیٹ		3		3
مےں		UNK		3
انہیں		3h		3
شکست		3		3
ہو		any		3
گئی		any		3
تھی		3		3
تاہم		UNK		3
دوسرے		UNK		3
اور		UNK		3
تیسرے		UNK		3
سیٹ		3		3
مےں		UNK		3
انہوں		3h		3
نے		UNK		3
حریف		UNK		UNK
کھلاڑی		3		3
کو		UNK		3
سنبھلنے		any		3
کا		UNK		UNK
موقع		3		3
دئے		any		UNK
بغیر		UNK		3
بہترین		UNK		3
مظاہرہ		3		3
کیا		any		3
اور		UNK		3
خطاب		3		3
جیت		any		3
لیا		any		3
۔		UNK		3
سابق		UNK		3
سری_لنکائی		UNK		3
کپتان		3		3
کمار		3		3
سنگاکارا		3		3
نے		UNK		3
آج		3		3
کہا		any		3
کہ		UNK		3
یہ		3		3
شرم		3		3
کی		UNK		3
بات		3		3
ہے		3		3
کہ		UNK		UNK
کوئی		3		3
بھی		UNK		3
ہندوستانی		UNK		3
عالمی		UNK		3
چمپئن		3		3
ٹیم		3		3
کی		UNK		UNK
کوچنگ		3		3
کا		UNK		3
اہل		UNK		UNK
قرار		UNK		3
نہیں		UNK		3
دیا		any		3
گیا		any		3
ہے		3		3
۔		UNK		UNK
سنگاکارا		3		3
نے		UNK		3
کہا		any		3
کہ		UNK		UNK
حیرت		3		3
کی		UNK		3
بات		3		3
یہ		3		UNK
ہے		3		3
کہ		UNK		UNK
کئی		UNK		3
غیرمعمولی		UNK		3
کرکٹرس		3		3
کی		UNK		UNK
موجودگی		3		3
کے		UNK		3
باوجود		UNK		3
بی		3		3
سی		3		3
سی		3		3
آئی		3		3
نے		UNK		3
ان		3		3
مےں		UNK		3
سے		UNK		3
کسی		3		3
کو		UNK		3
ٹیم		3		3
کی		UNK		UNK
کوچنگ		3		3
کا		UNK		3
اہل		UNK		3
نہیں		UNK		3
سمجھا		any		3
۔		UNK		UNK
انہوں		3		3
نے		UNK		3
کہا		any		3
کہ		UNK		UNK
یہاں		UNK		3
بےشمار		UNK		3
بہترین		UNK		3
کرکٹرس		3		3
ہےں		3		3
لیکن		UNK		3
شرم		3		3
کی		UNK		3
بات		3		3
ہے		3		3
کہ		UNK		3
بی		3		3
سی		3		3
سی		3		3
آئی		3		3
نے		UNK		3
کسی		3		3
کو		UNK		3
بھی		UNK		3
قومی		UNK		3
ٹیم		3		3
کی		UNK		UNK
کوچنگ		3		3
کا		UNK		3
اہل		UNK		3
نہیں		UNK		3
سمجھا		any		3
ہے		3		3
۔		UNK		UNK
سنگاکارا		3		3
کے		UNK		UNK
خیال		3		3
مےں		UNK		3
کرکٹ		3		3
بورڈز		3		3
کے		UNK		3
لئے		UNK		3
یہ		3		3
اہمیت		3		3
کی		UNK		3
بات		3		3
ہے		3		3
کہ		UNK		UNK
وہ		3		3
گھریلو		UNK		3
کوچس		3		3
کی		UNK		UNK
خدمات		3		3
حاصل		3		3
کریں		any		3
۔		UNK		UNK
انہوں		3h		3
نے		UNK		3
کہا		any		3
کہ		UNK		3
ایسا		UNK		3
کرنا		any		3
بہت		UNK		3
ضروری		UNK		UNK
ہے		3		3
۔		UNK		3
جس		3		UNK
طرح		3		3
گھریلو		UNK		3
کھلاڑیوں		3		3
کی		UNK		UNK
صلاحیتوں		3		3
کو		UNK		3
فروغ		3		UNK
دیتے		any		3
ہوئے		any		3
ان		3		3
کی		UNK		UNK
خدمات		3		3
حاصل		3		3
کی		any		UNK
جاتی		any		3
ہےں		3		3
اسی		3		3
طرح		3		3
کوچس		3		3
کے		UNK		UNK
معاملہ		3		3
مےں		UNK		3
بھی		UNK		UNK
یہی		3		3
طریقہ_کار		3		3
اختیار		3		3
کیا		any		3
جانا		any		3
چاہئے		any		3
۔		UNK		3
انہوں		3h		3
نے		UNK		3
تاہم		UNK		3
